project_id,live_bg_id,batch_bg_id,score,action,reason,live_alte_funktion,live_neue_funktion,batch_detail
p_ferme_du_rail_paris,bg_reuse_naturstein_boden_ferme_slabs_fill,bg_reuse_stein_ferme_du_rail_reused_stones,0.191,needs_review,weak_guess_0.19,Dach- oder Bürofußbodenplatten,Boden-/Füllplatten; geplanter Dachterrasseneinsatz teils geändert,Reused stones are named among building materials.
p_ferme_du_rail_paris,bg_reuse_naturstein_mehrere_ferme_granite_kerbstones_retaining_wall,bg_reuse_keramik_fliese_ferme_du_rail_reused_tiles,0.138,needs_review,weak_guess_0.14,Bordstein,Stützmauer am Gemüsegarten,Reused tiles are named among building materials.
p_ferme_du_rail_paris,bg_reuse_textil_mehrere_ferme_textile_sun_shading,,0.0,no_batch_equiv,no_plausible_batch_match,unklar,Sonnenschutzstores Restaurant,
p_ferme_du_rail_paris,,bg_reuse_metall_ferme_du_rail_reused_metallic_elements,0.0,new_candidate,batch_introduces_new_bg,,,Reused metallic elements are named among building materials.
p_ferme_du_rail_paris,,bg_reuse_textil_daemmung_ferme_du_rail_recycled_clothing_insulation,0.0,new_candidate,batch_introduces_new_bg,,,Secondary source identifies recycled clothing from the Paris Emmaus network as insulation.
p_gjg_house_gentbrugge,bg_reuse_mehrere_mehrere_gjg_steel_wood_infill_structure,bg_reuse_mehrere_mehrere_gjg_steel_wood_infill_structure,1.0,auto_confirm,exact_slug_match,nicht zutreffend / neu oder unbekannt,innere Wohnstruktur,
p_gjg_house_gentbrugge,bg_reuse_ziegel_mehrere_gjg_curved_shell,bg_reuse_ziegel_mehrere_gjg_curved_shell,1.0,auto_confirm,exact_slug_match,Ziegel aus unbekannter Herkunft,"tragende, raumbildende und hüllende Schale; Dachauflager",
p_grande_halle_de_colombelles,bg_retained_mehrere_mehrere_grande_halle_concrete_structure,bg_retained_mehrere_mehrere_grande_halle_concrete_structure,1.0,auto_confirm,exact_slug_match,Tragwerk/Hülle,Tragwerk/Hülle nach Sanierung,
p_grande_halle_de_colombelles,bg_reuse_daemmstoff_daemmung_grande_halle_mineral_wool,bg_reuse_daemmstoff_daemmung_grande_halle_mineral_wool,1.0,auto_confirm,exact_slug_match,Dämmung,Dämmung,
p_grande_halle_de_colombelles,bg_reuse_holz_mehrere_grande_halle_purlins_access_parts,bg_reuse_holz_mehrere_grande_halle_purlins_access_parts,1.0,auto_confirm,exact_slug_match,Pfetten / Holzbauteile,"Balkon-, Treppen- oder Geländerbauteile",
p_grande_halle_de_colombelles,bg_reuse_holz_tuer_grande_halle_fire,bg_reuse_holz_tuer_grande_halle_fire,1.0,auto_confirm,exact_slug_match,Türen,"Innentüren, WC-Türen, Brandschutztüren",
p_grande_halle_de_colombelles,bg_reuse_mehrere_mehrere_grande_halle_external_window_joinery,bg_reuse_mehrere_mehrere_grande_halle_external_window_joinery,1.0,auto_confirm,exact_slug_match,Fenster,Außenfenster,
p_grande_halle_de_colombelles,bg_reuse_mehrere_technik_grande_halle_radiators,bg_reuse_mehrere_technik_grande_halle_radiators,1.0,auto_confirm,exact_slug_match,Heizung,Heizung,
p_grande_halle_de_colombelles,bg_reuse_mehrere_technik_grande_halle_sanitary_objects,bg_reuse_mehrere_technik_grande_halle_sanitary_objects,1.0,auto_confirm,exact_slug_match,Sanitär,Sanitär,
p_grande_halle_de_colombelles,bg_reuse_stahl_traeger_grande_halle_metal,bg_reuse_stahl_traeger_grande_halle_metal,1.0,auto_confirm,exact_slug_match,Metallbauteil,unbekannt,
p_grande_halle_de_colombelles,bg_reuse_keramik_mehrere_grande_halle_tiles_faience,,0.0,no_batch_equiv,no_plausible_batch_match,Wand-/Bodenbelag,Belag,
p_grubenstrasse_29_werkhof_29_zuerich,bg_retained_mehrere_mehrere_grubenstrasse_existing_building,bg_retained_mehrere_mehrere_grubenstrasse_existing_building,1.0,auto_confirm,exact_slug_match,Gewerbe-/Schlossereigebäude,Bestandstragwerk für Umbau/Aufstockung,
p_grubenstrasse_29_werkhof_29_zuerich,bg_reuse_daemmstoff_daemmung_grubenstrasse_plates,bg_reuse_daemmstoff_daemmung_grubenstrasse_plates,1.0,auto_confirm,exact_slug_match,Dämmung,Dämmung,
p_grubenstrasse_29_werkhof_29_zuerich,bg_reuse_mehrere_mehrere_grubenstrasse_windows_doors,bg_reuse_mehrere_mehrere_grubenstrasse_windows_doors,1.0,auto_confirm,exact_slug_match,Fenster/Türen anderer Gebäude oder Überschussprodukt,Fenster/Fassade/Raumabschluss,
p_grubenstrasse_29_werkhof_29_zuerich,bg_reuse_mehrere_technik_grubenstrasse_radiators_sanitary,bg_reuse_mehrere_technik_grubenstrasse_radiators_sanitary,1.0,auto_confirm,exact_slug_match,Heizen / Sanitär,Gebäudetechnik und Sanitärinstallation,
p_grubenstrasse_29_werkhof_29_zuerich,bg_reuse_stahl_fassade_grubenstrasse_blue_sheets,bg_reuse_stahl_fassade_grubenstrasse_blue_sheets,1.0,auto_confirm,exact_slug_match,Industriehallen-/Fassadenblech,Fassadenverkleidung der Aufstockung,
p_grubenstrasse_29_werkhof_29_zuerich,bg_reuse_stahl_gelaender_grubenstrasse_railings,bg_reuse_stahl_gelaender_grubenstrasse_railings,1.0,auto_confirm,exact_slug_match,Rampengeländer,Geländer Gemeinschaftsterrasse / Erschließung,
p_grubenstrasse_29_werkhof_29_zuerich,bg_reuse_stahl_mehrere_grubenstrasse_access_structures,bg_reuse_stahl_mehrere_grubenstrasse_access_structures,1.0,auto_confirm,exact_slug_match,unbekannte Stahlkonstruktionen,Erschließung und Zugangskonstruktion,
p_grubenstrasse_29_werkhof_29_zuerich,bg_reuse_stahl_treppe_grubenstrasse_outer,bg_reuse_stahl_treppe_grubenstrasse_outer,1.0,auto_confirm,exact_slug_match,Treppe / Stahlkonstruktion,Erschließung,
p_grubenstrasse_29_werkhof_29_zuerich,bg_reuse_mehrere_dach_grubenstrasse_sheets,bg_reuse_mehrere_mehrere_grubenstrasse_site_storage,0.283,needs_review,weak_guess_0.28,Dach-/Blechdeckung,Dach/Shed-/Dachbereich,site storage of reuse material
p_grubenstrasse_29_werkhof_29_zuerich,,bg_reuse_holz_mehrere_grubenstrasse_old_roof_purlins,0.0,new_candidate,batch_introduces_new_bg,,,alte Holzpfetten des vormaligen Flachdachs
p_harmalanranta_a_kruunu_recreate_mini_pilot_tampere,bg_reuse_mehrere_decke_harmalanranta_shelter_deck_zone,bg_reuse_mehrere_decke_harmalanranta_shelter_deck_zone,1.0,auto_confirm,exact_slug_match,Neubau-Bereich,Auflager-/Einbaubereich für reused slabs,
p_harmalanranta_a_kruunu_recreate_mini_pilot_tampere,bg_reuse_stahlbeton_decke_harmalanranta_hollow_core_slabs,bg_reuse_stahlbeton_decke_harmalanranta_hollow_core_slabs,1.0,auto_confirm,exact_slug_match,Geschossdecken in 1980er Bürogebäude,tragende Decke über Luftschutzraum im Wohnungsneubau,
p_hastings_pier_visitor_centre,bg_reuse_holz_fassade_hastings_hardwood_cladding,bg_reuse_holz_fassade_hastings_pier_rescued_tropical_hardwood,0.384,needs_review,medium_token_match_0.38,Deckbelag / Laufbelag auf Pier,Außenbekleidung Visitor Centre,Tropical hardwood pieces in the charred remains of the fire-damaged pier were rescued and reused.
p_hastings_pier_visitor_centre,bg_retained_mehrere_mehrere_hastings_pier_restoration,,0.0,no_batch_equiv,no_plausible_batch_match,Pier und Pavillon,Pier und Restaurant-/Café-Pavillon,
p_hastings_pier_visitor_centre,bg_reuse_holz_fassade_hastings_outbuilding_cladding,bg_reuse_holz_moebel_hastings_pier_deck_furniture,0.175,needs_review,weak_guess_0.17,Pier-Deckbohlen,Außenbekleidung Nebenbauten,Reclaimed timber boards were also used for external seating/furniture.
p_hastings_pier_visitor_centre,bg_reuse_holz_mehrere_hastings_clt_visitor_centre_structure,,0.0,no_batch_equiv,no_plausible_batch_match,neu,Tragwerk Visitor Centre,
p_haus_hos_mehrfamilienhaus_muehlhausen,bg_reuse_stahlbeton_mehrere_haus_hos_floor_elements,bg_reuse_stahlbeton_mehrere_haus_hos_floor_elements,1.0,auto_confirm,exact_slug_match,Decke/Boden im Plattenbau,Decke/Boden im Mehrfamilienhaus,
p_haus_hos_mehrfamilienhaus_muehlhausen,bg_reuse_stahlbeton_treppe_haus_hos,bg_reuse_stahlbeton_treppe_haus_hos,1.0,auto_confirm,exact_slug_match,Erschließung im Plattenbau,Erschließung im Mehrfamilienhaus,
p_haus_hos_mehrfamilienhaus_muehlhausen,bg_reuse_stahlbeton_wand_haus_hos_elements,bg_reuse_stahlbeton_wand_haus_hos_elements,1.0,auto_confirm,exact_slug_match,Wand im Plattenbau,tragende und raumbildende Wand im Mehrfamilienhaus,
p_holbein_gardens_london,bg_retained_mehrere_mehrere_holbein_concrete_frame,bg_retained_mehrere_mehrere_holbein_concrete_frame,1.0,auto_confirm,exact_slug_match,Bestands-Tragwerk und Hülle,weitergenutztes Tragwerk und Hülle,
p_holbein_gardens_london,bg_reuse_holz_decke_holbein_new_clt_floors,bg_reuse_holz_decke_holbein_new_clt_floors,1.0,auto_confirm,exact_slug_match,neu,Decken in Erweiterung,
p_holbein_gardens_london,bg_reuse_stahl_mehrere_holbein_structural,bg_reuse_stahl_mehrere_holbein_structural,1.0,auto_confirm,exact_slug_match,Tragwerk / low-load applications / roofs / temporäre Konstruktionen,tragender Stahlrahmen der rooftop extension,
p_holbein_gardens_london,bg_reuse_ziegel_mehrere_holbein_stone,bg_reuse_ziegel_mehrere_holbein_stone,1.0,auto_confirm,exact_slug_match,unbekannt,Oberflächen-/Bauteilreuse im Projekt,
p_house_of_fraser_318_oxford_street_tbc_london_reuse_chain,bg_retained_mehrere_mehrere_tbc_concrete_frame,bg_retained_mehrere_mehrere_tbc_concrete_frame,1.0,auto_confirm,exact_slug_match,Bestands-Tragwerk,weitergenutztes Tragwerk,
p_house_of_fraser_318_oxford_street_tbc_london_reuse_chain,bg_reuse_stahl_mehrere_hof_1930s_beams_to_tbc,bg_reuse_stahl_mehrere_hof_1930s_beams_to_tbc,1.0,auto_confirm,exact_slug_match,Stahlträger im Department-Store-Gebäude,tragende Stahlträger im TBC.London-Retrofit,
p_house_of_fraser_318_oxford_street_tbc_london_reuse_chain,bg_reuse_stahl_mehrere_hof_self_columns,bg_reuse_stahl_mehrere_hof_self_columns,1.0,auto_confirm,exact_slug_match,Stützen in unteren Geschossen,Stützen in neuen oberen Geschossen,
p_house_of_fraser_318_oxford_street_tbc_london_reuse_chain,bg_reuse_stahl_mehrere_tbc_repurposed_cleveland,bg_reuse_stahl_mehrere_tbc_repurposed_cleveland,1.0,auto_confirm,exact_slug_match,Surplus stock / teils unbenutzt,tragendes Stahlbauteil in uppermost floor TBC,
p_house_of_fraser_318_oxford_street_tbc_london_reuse_chain,bg_reuse_ziegel_mehrere_tbc_fixtures,,0.0,no_batch_equiv,no_plausible_batch_match,Bauteile / Ausbauelemente im Bestand,unbekannte wiederverwendete Elemente in TBC,
p_impact_hub_berlin_crclr_fitout,bg_reuse_holz_mehrere_impact_gallery,bg_reuse_holz_mehrere_impact_gallery,1.0,auto_confirm,exact_slug_match,unbekannt,zweite Ebene / Raumstruktur,
p_impact_hub_berlin_crclr_fitout,bg_reuse_holz_mehrere_impact_offcuts_phone_booths,bg_reuse_holz_mehrere_impact_offcuts_phone_booths,1.0,auto_confirm,exact_slug_match,Produktionsrest,feste Telefonboxen / Raumstruktur,
p_impact_hub_berlin_crclr_fitout,bg_reuse_mdf_ausbau_impact_red_mdf_reception,bg_reuse_mdf_ausbau_impact_red_mdf_reception,1.0,auto_confirm,exact_slug_match,Baustellenmaterial / unbekannte Funktion,Rezeption / Treffpunktzone,
p_impact_hub_berlin_crclr_fitout,bg_reuse_mdf_mehrere_impact_black_mdf_panels,bg_reuse_mdf_mehrere_impact_black_mdf_panels,1.0,auto_confirm,exact_slug_match,Ausstellungsbau / Platten,Schranktüren und Wandpaneele,
p_impact_hub_berlin_crclr_fitout,bg_reuse_mehrere_mehrere_impact_crclr_doors_windows_sanitary,bg_reuse_mehrere_mehrere_impact_crclr_doors_windows_sanitary,1.0,auto_confirm,exact_slug_match,Altbauteile,Gebäude-/Innenbauteile,
p_impact_hub_berlin_crclr_fitout,bg_reuse_textil_mehrere_impact_recycled_felt_panels,bg_reuse_textil_mehrere_impact_recycled_felt_panels,1.0,auto_confirm,exact_slug_match,unbekannt,Schallabsorption,
p_impact_hub_berlin_crclr_fitout,bg_reuse_ziegel_mehrere_impact_reception,bg_reuse_ziegel_mehrere_impact_reception,1.0,auto_confirm,exact_slug_match,unbekannt / Baustellenmaterial,Empfangs-/Treffpunktgestaltung,
p_institut_de_botanique_ulg_liege,bg_retained_mehrere_mehrere_botanique_main_structure,bg_retained_mehrere_mehrere_botanique_main_structure,1.0,auto_confirm,exact_slug_match,Tragwerk,Tragwerk,
p_institut_de_botanique_ulg_liege,bg_reuse_holz_fassade_botanique,bg_reuse_holz_fassade_botanique,1.0,auto_confirm,exact_slug_match,unbekannte vorherige Hüllschicht,Außenhülle / Fassadenbekleidung,
p_jeugdkliniek_ithaka_emergis_kloetinge,bg_retained_mehrere_mehrere_ithaka_existing_clinic,bg_retained_mehrere_mehrere_ithaka_existing_clinic,1.0,auto_confirm,exact_slug_match,Klinikbestand,weitergenutzte Klinikflächen,
p_jeugdkliniek_ithaka_emergis_kloetinge,bg_reuse_holz_fassade_ithaka_azobe_shingles,bg_reuse_holz_fassade_ithaka_azobe_shingles,1.0,auto_confirm,exact_slug_match,Meerpfähle / RWS-Fassade,Fassadenbekleidung Klinik,
p_jeugdkliniek_ithaka_emergis_kloetinge,bg_reuse_holz_mehrere_ithaka_holztraeger_balken,bg_reuse_holz_mehrere_ithaka_holztraeger_balken,1.0,auto_confirm,exact_slug_match,Trag-/Konstruktionsbauteile im RWS-Districtskantoor,Holzstruktur / sichtbare Konstruktion Klinik,
p_jeugdkliniek_ithaka_emergis_kloetinge,bg_reuse_mehrere_boden_ithaka_holzfussboeden_klinker,bg_reuse_mehrere_boden_ithaka_holzfussboeden_klinker,1.0,auto_confirm,exact_slug_match,Bodenbelag / Außenpflaster,Bodenbelag und Außenflächen Klinik,
p_jeugdkliniek_ithaka_emergis_kloetinge,bg_reuse_mehrere_mehrere_ithaka_innentueren_beschlaege,bg_reuse_mehrere_mehrere_ithaka_innentueren_beschlaege,1.0,auto_confirm,exact_slug_match,Innentüren und Beschläge,Innentüren und Beschläge Klinik,
p_jeugdkliniek_ithaka_emergis_kloetinge,bg_reuse_mehrere_mehrere_ithaka_kozijnen_fenster,bg_reuse_mehrere_mehrere_ithaka_kozijnen_fenster,1.0,auto_confirm,exact_slug_match,Außenfenster / Fassadenelemente,Außenfenster / Fassade Klinik,
p_jeugdkliniek_ithaka_emergis_kloetinge,bg_reuse_mehrere_technik_ithaka_tga_beleuchtung_installationen,bg_reuse_mehrere_technik_ithaka_tga_beleuchtung_installationen,1.0,auto_confirm,exact_slug_match,technische Ausstattung,technische Ausstattung Klinik,
p_juch_areal_recyclingzentrum_zuerich,bg_reuse_beton_mehrere_juch_kerenzerberg_betonplatten,bg_reuse_beton_mehrere_juch_kerenzerberg_betonplatten,1.0,auto_confirm,exact_slug_match,Tunnel-/Stollenplatten,"Fundationen, Bodenbeläge und Hallenboden",
p_juch_areal_recyclingzentrum_zuerich,bg_reuse_stahl_mehrere_juch_hagenholz_stahlstruktur,bg_reuse_stahl_mehrere_juch_hagenholz_stahlstruktur,1.0,auto_confirm,exact_slug_match,Hallentragwerk / Dachtragwerk,Hallentragwerk Recyclingzentrum Juch,
p_juch_areal_recyclingzentrum_zuerich,bg_reuse_stahlbeton_mehrere_juch_schellinghalle_pilzstuetzen,bg_reuse_stahlbeton_mehrere_juch_schellinghalle_pilzstuetzen,1.0,auto_confirm,exact_slug_match,Tragstruktur Schellinghalle,geplante Wiederverwendung im Projektkontext,
p_jugendtreff_ingersheim,bg_reuse_holz_ausbau_ingersheim_clt_secondary,bg_reuse_holz_ausbau_ingersheim_clt_secondary,1.0,auto_confirm,exact_slug_match,,,
p_jugendtreff_ingersheim,bg_reuse_holz_mehrere_ingersheim_clt_structure,bg_reuse_holz_mehrere_ingersheim_clt_structure,1.0,auto_confirm,exact_slug_match,Stuttgart 21 concrete formwork,structural CLT building shell,
p_k118_kopfbau_halle_118_winterthur,bg_retained_mehrere_mehrere_k118_halle_118,,0.0,no_batch_equiv,no_plausible_batch_match,Industriehalle,Sockel und Bestand der Aufstockung,
p_k118_kopfbau_halle_118_winterthur,bg_reuse_mehrere_mehrere_k118_floor_finishes_bricks_panels,bg_reuse_naturstein_fassade_k118_granit_orion_candidate,0.109,needs_review,weak_guess_0.11,Beläge / Bühnen- oder Rückbaubauteile,"Böden, Wände und Innenausbau K.118",Upcycling Architecture lists granite facades repurposed from the Orion office building.
p_k118_kopfbau_halle_118_winterthur,bg_reuse_mehrere_mehrere_k118_windows_cladding_insulation,,0.0,no_batch_equiv,no_plausible_batch_match,Hüll- und Ausbauteile aus Rückbauquellen,Hülle der K.118-Aufstockung,
p_k118_kopfbau_halle_118_winterthur,bg_reuse_stahl_mehrere_k118_external_stair,bg_reuse_stahl_erschliessung_k118_aussentreppe_orion_candidate,0.193,needs_review,weak_guess_0.19,Fluchttreppe / Außentreppe Orion-Bürogebäude Zürich,Erschließung / Fluchtweg K.118,Jidipi states the three new floors are accessed by a steel exterior staircase from the demolished Orion office building.
p_k118_kopfbau_halle_118_winterthur,bg_reuse_stahl_mehrere_k118_structure,bg_reuse_stahl_mehrere_k118_kopfbau_halle_118_winterthur_stahltraeger_candidate,0.244,needs_review,weak_guess_0.24,Tragwerk einer Halle im ELYS-Projekt Basel,Tragwerk der dreigeschossigen K.118-Aufstockung,Upcycling Architecture identifies the steel skeleton as formerly part of a distribution centre in Basel.
p_ka13_kristian_augusts_gate_13_oslo,bg_retained_mehrere_mehrere_ka13_existing_structure,bg_retained_mehrere_mehrere_ka13_existing_structure,1.0,auto_confirm,exact_slug_match,Bestandsgebäude,weitergenutztes Bürogebäude,
p_ka13_kristian_augusts_gate_13_oslo,bg_reuse_mehrere_mehrere_ka13_office_fronts_doors_facade,bg_reuse_mehrere_mehrere_ka13_office_fronts_doors_facade,1.0,auto_confirm,exact_slug_match,"Bürofronten, Türen, Hüllbauteile","Innenraumtrennung, Türen und Hülle KA13",
p_ka13_kristian_augusts_gate_13_oslo,bg_reuse_mehrere_technik_ka13_tga_sanitary_radiators,bg_reuse_mehrere_technik_ka13_tga_sanitary_radiators,1.0,auto_confirm,exact_slug_match,technische Bauteile,technische Gebäudeausrüstung KA13,
p_ka13_kristian_augusts_gate_13_oslo,bg_reuse_stahl_mehrere_ka13,bg_reuse_stahl_mehrere_ka13,1.0,auto_confirm,exact_slug_match,Bestand / Donor / Überschussstahl,Tragwerk und Erweiterung KA13,
p_ka13_kristian_augusts_gate_13_oslo,bg_reuse_stahlbeton_decke_ka13_hollow_core_slabs,bg_reuse_stahlbeton_decke_ka13_hollow_core_slabs,1.0,auto_confirm,exact_slug_match,Geschossdecken Regjeringsbygg R4,Deckenelemente / floor separators der KA13-Erweiterung,
p_kamikatsu_zero_waste_center_hotel_why,bg_reuse_keramik_mehrere_kamikatsu_old_tiles,bg_reuse_keramik_mehrere_kamikatsu_old_tiles,1.0,auto_confirm,exact_slug_match,Wand-/Bodenfliesen,Bodenbelag und Regenschutzdetail,
p_kamikatsu_zero_waste_center_hotel_why,bg_reuse_mehrere_boden_kamikatsu_glass_ceramic_terrazzo,bg_reuse_mehrere_boden_kamikatsu_glass_ceramic_terrazzo,1.0,auto_confirm,exact_slug_match,Geschirr / Abfallmaterial,Terrazzo- oder Mörtelbodenaggregat,
p_kamikatsu_zero_waste_center_hotel_why,bg_reuse_mehrere_mehrere_kamikatsu_donated_facade_windows,bg_reuse_mehrere_mehrere_kamikatsu_donated_facade_windows,1.0,auto_confirm,exact_slug_match,Fenster in lokalen Häusern / Altbauten,Patchwork-Fassade / Glashülle,
p_kamikatsu_zero_waste_center_hotel_why,bg_reuse_mehrere_mehrere_kamikatsu_old_town_hall_wall_parts,bg_reuse_mehrere_mehrere_kamikatsu_old_town_hall_wall_parts,1.0,auto_confirm,exact_slug_match,Wandteile des alten Rathauses,exterior receiving wall / feste Außenwandteile,
p_kamikatsu_zero_waste_center_hotel_why,bg_reuse_mehrere_mehrere_kamikatsu_shoji_glass_doors,bg_reuse_mehrere_mehrere_kamikatsu_shoji_glass_doors,1.0,auto_confirm,exact_slug_match,"Innen-/Außentüren, Shoji-Elemente",raumhohe Öffnungen / Hotelzimmerfenster,
p_kindergarten_moeoeslistrasse_manegg_zuerich,bg_reuse_mehrere_mehrere_moeoeslistrasse_akustikelemente,bg_reuse_mehrere_mehrere_moeoeslistrasse_akustikelemente,1.0,auto_confirm,exact_slug_match,Akustik-/Deckenelemente,Raumakustik Kindergarten,
p_kindergarten_moeoeslistrasse_manegg_zuerich,bg_reuse_mehrere_mehrere_moeoeslistrasse_bestand_werkhof,bg_reuse_mehrere_mehrere_moeoeslistrasse_bestand_werkhof,1.0,auto_confirm,exact_slug_match,Werkhof und ehemalige Wohnräume,Kindergartenräume im Bestand,
p_kindergarten_moeoeslistrasse_manegg_zuerich,bg_reuse_mehrere_mehrere_moeoeslistrasse_sanitaer_kueche,bg_reuse_mehrere_mehrere_moeoeslistrasse_sanitaer_kueche,1.0,auto_confirm,exact_slug_match,Sanitär / Küche in Wohnungen oder Lagerbeständen,Sanitär und Regenerierküche Kindergarten,
p_kindergarten_moeoeslistrasse_manegg_zuerich,bg_reuse_mehrere_mehrere_moeoeslistrasse_stahlpergola_beschattung,bg_reuse_mehrere_mehrere_moeoeslistrasse_stahlpergola_beschattung,1.0,auto_confirm,exact_slug_match,Einkaufswagendepot / Wetterschutzstruktur,"Rankhilfe, Sonnenschutz und Außenraumbeschattung",
p_kindergarten_moeoeslistrasse_manegg_zuerich,bg_reuse_mehrere_tuer_moeoeslistrasse_brandschutztueren_lavater,bg_reuse_mehrere_tuer_moeoeslistrasse_brandschutztueren_lavater,1.0,auto_confirm,exact_slug_match,Brandschutzabschluss im Schulhaus Lavater,Brandschutztüren im Kindergarten,
p_kindergarten_moeoeslistrasse_manegg_zuerich,bg_reuse_stahl_mehrere_moeoeslistrasse_stuetzen,bg_reuse_stahl_mehrere_moeoeslistrasse_stuetzen,1.0,auto_confirm,exact_slug_match,Tragwerk unbekannter Herkunft,tragende Verstärkungen nach Wandrückbau,
p_kindergarten_moeoeslistrasse_manegg_zuerich,bg_reuse_stahl_treppe_moeoeslistrasse_aussentreppe,bg_reuse_stahl_treppe_moeoeslistrasse_aussentreppe,1.0,auto_confirm,exact_slug_match,Erschließung in unbekanntem Rückbauobjekt,sicherer Kindergarten-Zugang,
p_liander_alliander_hq_duiven,bg_retained_mehrere_mehrere_alliander_existing_buildings,,0.0,no_batch_equiv,no_plausible_batch_match,Büro-/Betriebsgebäude,weitergenutzte Büro-/Campusstruktur,
p_liander_alliander_hq_duiven,bg_reuse_mehrere_ausbau_alliander_material_passport_inventory,,0.0,no_batch_equiv,no_plausible_batch_match,Materialinformation,Datenbasis für Rückbaubarkeit und Zirkularität,
p_liander_alliander_hq_duiven,bg_reuse_mehrere_mehrere_alliander_common_roof_atrium,,0.0,no_batch_equiv,no_plausible_batch_match,unbekannt / überwiegend neu oder unklar,räumliche Verbindung und Hülle des Campus,
p_liander_alliander_hq_duiven,bg_reuse_mehrere_mehrere_alliander_interior_elements,,0.0,no_batch_equiv,no_plausible_batch_match,Innenausbau / Bauteile im Bestand oder Donorquellen,Innenausbau des HQ,
p_liander_alliander_hq_duiven,,bg_reuse_asphalt_liander_existing_roofs,0.0,new_candidate,batch_introduces_new_bg,,,asphalt from existing roofs recycled
p_liander_alliander_hq_duiven,,bg_reuse_bestand_liander_existing_constructions,0.0,new_candidate,batch_introduces_new_bg,,,majority of existing constructions maintained
p_liander_alliander_hq_duiven,,bg_reuse_beton_liander_demolished_concrete,0.0,new_candidate,batch_introduces_new_bg,,,concrete from demolished parts reused
p_liander_alliander_hq_duiven,,bg_reuse_decke_liander_existing_ceiling_plates,0.0,new_candidate,batch_introduces_new_bg,,,existing ceiling plates reused
p_liander_alliander_hq_duiven,,bg_reuse_holz_fassade_liander_waste_wood_facades,0.0,new_candidate,batch_introduces_new_bg,,,waste wood used for facades
p_liander_alliander_hq_duiven,,bg_reuse_sanitaer_liander_existing_toilets,0.0,new_candidate,batch_introduces_new_bg,,,existing toilets reused
p_liander_alliander_hq_duiven,,bg_reuse_stahl_tragwerk_liander_extension_steel,0.0,new_candidate,batch_introduces_new_bg,,,steel construction reused for extensions
p_liander_alliander_hq_duiven,,bg_reuse_tuer_moebel_liander_doors_to_furniture,0.0,new_candidate,batch_introduces_new_bg,,,existing doors converted into new furniture
p_lo_reninge_town_hall_facade,bg_retained_mehrere_mehrere_lo_reninge_convent,,0.0,no_batch_equiv,no_plausible_batch_match,Kloster / Bestand,Rathausbestand und Kontext,
p_lo_reninge_town_hall_facade,bg_reuse_ziegel_mehrere_lo_reninge_facade,bg_reuse_ziegel_fassade_lo_reninge_reclaimed_yellow_brick,0.133,needs_review,weak_guess_0.13,Mauerwerk / Fassade unbekannter Herkunft,Fassadenmauerwerk der Erweiterung,The town hall extension uses recycled/reclaimed brick selected to relate to the convent brick.
p_lo_reninge_town_hall_facade,,bg_reuse_papier_daemmung_lo_reninge_recycled_paper_insulation,0.0,new_candidate,batch_introduces_new_bg,,,The timber-stud external walls are filled with recycled paper insulation.
p_lokomotion_technology_centre_mini_pilot_tampere,bg_reuse_stahlbeton_mehrere_lokomotion_hollow_core_slabs,bg_reuse_stahlbeton_mehrere_lokomotion_hollow_core_slabs,1.0,auto_confirm,exact_slug_match,Geschossdecken in Bürogebäude der 1980er-Jahre,Dachdecken in Technikbau und Personalräumen,
p_lycee_michel_lucius_conversion_luxembourg,bg_reuse_beton_boden_lycee_paving_slabs,bg_reuse_beton_boden_lycee_paving_slabs,1.0,auto_confirm,exact_slug_match,Straßenbelag,Außenanlagen und Fahrradbereich,
p_lycee_michel_lucius_conversion_luxembourg,bg_reuse_beton_mehrere_lycee_precast_channels,bg_reuse_beton_mehrere_lycee_precast_channels,1.0,auto_confirm,exact_slug_match,unbekannt / Bauarbeiten / Bestand,Kanäle und Rinnen in Außenanlagen,
p_lycee_michel_lucius_conversion_luxembourg,bg_reuse_daemmstoff_mehrere_lycee_gypsum_acoustic_panels,bg_reuse_daemmstoff_mehrere_lycee_gypsum_acoustic_panels,1.0,auto_confirm,exact_slug_match,Decken-/Akustikelement Block 3000,Akustikelemente in Block 6000,
p_lycee_michel_lucius_conversion_luxembourg,bg_reuse_stahl_mehrere_lycee_facade_panels_railing,bg_reuse_stahl_mehrere_lycee_facade_panels_railing,1.0,auto_confirm,exact_slug_match,Fassadenpaneel Block 3000,Geländer an neuer Esplanade,
p_lycee_michel_lucius_conversion_luxembourg,bg_reuse_stahl_mehrere_lycee_floor_sheet_metal_facade,bg_reuse_stahl_mehrere_lycee_floor_sheet_metal_facade,1.0,auto_confirm,exact_slug_match,Boden-/Deckenelement,Fassadenbekleidung Block 6000,
p_lycee_michel_lucius_conversion_luxembourg,bg_reuse_stahl_mehrere_lycee_metal_ceiling_panels,bg_reuse_stahl_mehrere_lycee_metal_ceiling_panels,1.0,auto_confirm,exact_slug_match,abgehängte Decken Block 3000,Wiedereinbau Block 6000,
p_lycee_michel_lucius_conversion_luxembourg,bg_reuse_stahl_mehrere_lycee_profiles_canopy,bg_reuse_stahl_mehrere_lycee_profiles_canopy,1.0,auto_confirm,exact_slug_match,Tragstruktur Schulflügel Block 3000,Überdachung neben Esplanade,
