from_node_id,edge_type,to_node_id,evidence_status,source_url,source_quote,applicability_reason,missing_info,confidence
nf_produktstatus_und_leistungserklaerung,GESTUETZT_AUF_REGELWERK,rw_nl_bbl,rule_documented,https://climate-laws.org/document/the-environment-buildings-decree-of-the-netherlands-besluit-bouwwerken-leefomgeving-bbl_1057,"Article 4.166 Bbl facilitates 1-to-1 reuse of building products without quality loss, allowing direct redeployment in new construction works.",Nachweis is required/backed by this rule,,0.9
nf_genehmigungs_oder_zustimmungsbedarf,GESTUETZT_AUF_REGELWERK,rw_nl_bbl,rule_documented,https://climate-laws.org/document/the-environment-buildings-decree-of-the-netherlands-besluit-bouwwerken-leefomgeving-bbl_1057,"Article 4.166 Bbl facilitates 1-to-1 reuse of building products without quality loss, allowing direct redeployment in new construction works.",Nachweis is required/backed by this rule,,0.9
rf_reusedokumentationfrage,ERFORDERT_NACHWEIS,nf_genehmigungs_oder_zustimmungsbedarf,rule_documented,https://climate-laws.org/document/the-environment-buildings-decree-of-the-netherlands-besluit-bouwwerken-leefomgeving-bbl_1057,"Article 4.166 Bbl facilitates 1-to-1 reuse of building products without quality loss, allowing direct redeployment in new construction works.",question answered via rw_nl_bbl,,0.9
rw_be_tracimat_regional,GILT_IN_LAND,land_belgien,rule_documented,https://vito.be/en/news/demolition-guide-recognizes-building-materials-recycling-or-reuse,Tracimat is the only recognised demolition management organisation in Flanders; demolition monitoring plans enable processing into secondary raw materials.,jurisdiction of the rule,,0.85
nf_herkunfts_und_rueckbaudokumentation,GESTUETZT_AUF_REGELWERK,rw_be_tracimat_regional,rule_documented,https://vito.be/en/news/demolition-guide-recognizes-building-materials-recycling-or-reuse,Tracimat is the only recognised demolition management organisation in Flanders; demolition monitoring plans enable processing into secondary raw materials.,Nachweis is required/backed by this rule,,0.85
nf_bauteilidentifikation,GESTUETZT_AUF_REGELWERK,rw_be_tracimat_regional,rule_documented,https://vito.be/en/news/demolition-guide-recognizes-building-materials-recycling-or-reuse,Tracimat is the only recognised demolition management organisation in Flanders; demolition monitoring plans enable processing into secondary raw materials.,Nachweis is required/backed by this rule,,0.85
rw_ukca_ce,GILT_IN_LAND,land_vereinigtes_koenigreich,rule_documented,https://www.ssqgroup.com/ukca-marking-to-replace-ce-marking-on-construction-products,Recovered/recycled components can be reused or sold if they meet BS EN 1090 and are not altered; salvaged steel must be UKCA marked by the fabricator.,jurisdiction of the rule,,0.85
nf_produktstatus_und_leistungserklaerung,GESTUETZT_AUF_REGELWERK,rw_ukca_ce,rule_documented,https://www.ssqgroup.com/ukca-marking-to-replace-ce-marking-on-construction-products,Recovered/recycled components can be reused or sold if they meet BS EN 1090 and are not altered; salvaged steel must be UKCA marked by the fabricator.,Nachweis is required/backed by this rule,,0.85
rw_din_68800_altholzv,GILT_IN_LAND,land_deutschland,rule_documented,https://www.gesetze-im-internet.de/altholzv/BJNR330210002.html,"AltholzV teilt Altholz in 4 Kategorien (A I naturbelassen ... A IV mit Holzschutzmitteln behandelt); Holzschutzmittel nach DIN 68800 / DIN EN 599; PCP, Lindan, Teeroel, Quecksilber-/Arsensalze beschraenkt/verboten.",jurisdiction of the rule,,0.85
nf_holzschutzmittel_check,GESTUETZT_AUF_REGELWERK,rw_din_68800_altholzv,rule_documented,https://www.gesetze-im-internet.de/altholzv/BJNR330210002.html,"AltholzV teilt Altholz in 4 Kategorien (A I naturbelassen ... A IV mit Holzschutzmitteln behandelt); Holzschutzmittel nach DIN 68800 / DIN EN 599; PCP, Lindan, Teeroel, Quecksilber-/Arsensalze beschraenkt/verboten.",Nachweis is required/backed by this rule,,0.85
rf_schadstoff_frage,ERFORDERT_NACHWEIS,nf_holzschutzmittel_check,rule_documented,https://www.gesetze-im-internet.de/altholzv/BJNR330210002.html,"AltholzV teilt Altholz in 4 Kategorien (A I naturbelassen ... A IV mit Holzschutzmitteln behandelt); Holzschutzmittel nach DIN 68800 / DIN EN 599; PCP, Lindan, Teeroel, Quecksilber-/Arsensalze beschraenkt/verboten.",question answered via rw_din_68800_altholzv,,0.85
rw_din_68800_altholzv,BETRIFFT_MATERIAL,mat_holz,rule_documented,https://www.gesetze-im-internet.de/altholzv/BJNR330210002.html,"AltholzV teilt Altholz in 4 Kategorien (A I naturbelassen ... A IV mit Holzschutzmitteln behandelt); Holzschutzmittel nach DIN 68800 / DIN EN 599; PCP, Lindan, Teeroel, Quecksilber-/Arsensalze beschraenkt/verboten.",rule governs/assesses this material for reuse,,0.85
rw_din_68800_altholzv,BETRIFFT_MATERIAL,mat_holz_clt,rule_documented,https://www.gesetze-im-internet.de/altholzv/BJNR330210002.html,"AltholzV teilt Altholz in 4 Kategorien (A I naturbelassen ... A IV mit Holzschutzmitteln behandelt); Holzschutzmittel nach DIN 68800 / DIN EN 599; PCP, Lindan, Teeroel, Quecksilber-/Arsensalze beschraenkt/verboten.",rule governs/assesses this material for reuse,,0.85
rw_din_68800_altholzv,BETRIFFT_MATERIAL,mat_mdf,rule_documented,https://www.gesetze-im-internet.de/altholzv/BJNR330210002.html,"AltholzV teilt Altholz in 4 Kategorien (A I naturbelassen ... A IV mit Holzschutzmitteln behandelt); Holzschutzmittel nach DIN 68800 / DIN EN 599; PCP, Lindan, Teeroel, Quecksilber-/Arsensalze beschraenkt/verboten.",rule governs/assesses this material for reuse,,0.85
rw_din_18008,GILT_IN_LAND,land_deutschland,rule_documented,https://www.baunormenlexikon.de/norm/din-18008-4/e87129e6-4c53-4386-852c-b6fd49626b0d,DIN 18008-4: Bemessungs- und Konstruktionsregeln fuer absturzsichernde Verglasungen; Sicherheitsglas (VSG/ESG/TVG) verpflichtend bei Absturzsicherung; Nachweise im Grenzzustand der Trag- und Gebrauchstauglichkeit.,jurisdiction of the rule,,0.85
nf_sicherheitsglas_info,GESTUETZT_AUF_REGELWERK,rw_din_18008,rule_documented,https://www.baunormenlexikon.de/norm/din-18008-4/e87129e6-4c53-4386-852c-b6fd49626b0d,DIN 18008-4: Bemessungs- und Konstruktionsregeln fuer absturzsichernde Verglasungen; Sicherheitsglas (VSG/ESG/TVG) verpflichtend bei Absturzsicherung; Nachweise im Grenzzustand der Trag- und Gebrauchstauglichkeit.,Nachweis is required/backed by this rule,,0.85
nf_absturzsicherung,GESTUETZT_AUF_REGELWERK,rw_din_18008,rule_documented,https://www.baunormenlexikon.de/norm/din-18008-4/e87129e6-4c53-4386-852c-b6fd49626b0d,DIN 18008-4: Bemessungs- und Konstruktionsregeln fuer absturzsichernde Verglasungen; Sicherheitsglas (VSG/ESG/TVG) verpflichtend bei Absturzsicherung; Nachweise im Grenzzustand der Trag- und Gebrauchstauglichkeit.,Nachweis is required/backed by this rule,,0.85
rf_tragwerkssicherheit_frage,ERFORDERT_NACHWEIS,nf_sicherheitsglas_info,rule_documented,https://www.baunormenlexikon.de/norm/din-18008-4/e87129e6-4c53-4386-852c-b6fd49626b0d,DIN 18008-4: Bemessungs- und Konstruktionsregeln fuer absturzsichernde Verglasungen; Sicherheitsglas (VSG/ESG/TVG) verpflichtend bei Absturzsicherung; Nachweise im Grenzzustand der Trag- und Gebrauchstauglichkeit.,question answered via rw_din_18008,,0.85
rf_tragwerkssicherheit_frage,ERFORDERT_NACHWEIS,nf_absturzsicherung,rule_documented,https://www.baunormenlexikon.de/norm/din-18008-4/e87129e6-4c53-4386-852c-b6fd49626b0d,DIN 18008-4: Bemessungs- und Konstruktionsregeln fuer absturzsichernde Verglasungen; Sicherheitsglas (VSG/ESG/TVG) verpflichtend bei Absturzsicherung; Nachweise im Grenzzustand der Trag- und Gebrauchstauglichkeit.,question answered via rw_din_18008,,0.85
rw_din_18008,BETRIFFT_MATERIAL,mat_drahtglas,rule_documented,https://www.baunormenlexikon.de/norm/din-18008-4/e87129e6-4c53-4386-852c-b6fd49626b0d,DIN 18008-4: Bemessungs- und Konstruktionsregeln fuer absturzsichernde Verglasungen; Sicherheitsglas (VSG/ESG/TVG) verpflichtend bei Absturzsicherung; Nachweise im Grenzzustand der Trag- und Gebrauchstauglichkeit.,rule governs/assesses this material for reuse,,0.85
rw_din_18008,BETRIFFT_BAUTEILTYP,bt_verglasung,rule_documented,https://www.baunormenlexikon.de/norm/din-18008-4/e87129e6-4c53-4386-852c-b6fd49626b0d,DIN 18008-4: Bemessungs- und Konstruktionsregeln fuer absturzsichernde Verglasungen; Sicherheitsglas (VSG/ESG/TVG) verpflichtend bei Absturzsicherung; Nachweise im Grenzzustand der Trag- und Gebrauchstauglichkeit.,component product standard for this Bauteiltyp,,0.85
rw_din_18008,BETRIFFT_BAUTEILTYP,bt_glasscheibe,rule_documented,https://www.baunormenlexikon.de/norm/din-18008-4/e87129e6-4c53-4386-852c-b6fd49626b0d,DIN 18008-4: Bemessungs- und Konstruktionsregeln fuer absturzsichernde Verglasungen; Sicherheitsglas (VSG/ESG/TVG) verpflichtend bei Absturzsicherung; Nachweise im Grenzzustand der Trag- und Gebrauchstauglichkeit.,component product standard for this Bauteiltyp,,0.85
rw_dguv_v3_vde,GILT_IN_LAND,land_deutschland,rule_documented,https://www.elektrofachkraft.de/pruefung/elektrotechnische-erstpruefung-wiederholungspruefung,"DGUV Vorschrift 3 fordert Pruefung vor Inbetriebnahme durch Elektrofachkraft; DIN VDE 0100-600 Erstpruefung (Errichtung/Aenderung), DIN VDE 0105-100 wiederkehrende Pruefung bestehender Anlagen.",jurisdiction of the rule,,0.85
nf_elektrosicherheitsnachweis,GESTUETZT_AUF_REGELWERK,rw_dguv_v3_vde,rule_documented,https://www.elektrofachkraft.de/pruefung/elektrotechnische-erstpruefung-wiederholungspruefung,"DGUV Vorschrift 3 fordert Pruefung vor Inbetriebnahme durch Elektrofachkraft; DIN VDE 0100-600 Erstpruefung (Errichtung/Aenderung), DIN VDE 0105-100 wiederkehrende Pruefung bestehender Anlagen.",Nachweis is required/backed by this rule,,0.85
rf_hygiene_elektro_funktion_frage,ERFORDERT_NACHWEIS,nf_elektrosicherheitsnachweis,rule_documented,https://www.elektrofachkraft.de/pruefung/elektrotechnische-erstpruefung-wiederholungspruefung,"DGUV Vorschrift 3 fordert Pruefung vor Inbetriebnahme durch Elektrofachkraft; DIN VDE 0100-600 Erstpruefung (Errichtung/Aenderung), DIN VDE 0105-100 wiederkehrende Pruefung bestehender Anlagen.",question answered via rw_dguv_v3_vde,,0.85
rw_dguv_v3_vde,BETRIFFT_BAUTEILTYP,bt_technik,rule_documented,https://www.elektrofachkraft.de/pruefung/elektrotechnische-erstpruefung-wiederholungspruefung,"DGUV Vorschrift 3 fordert Pruefung vor Inbetriebnahme durch Elektrofachkraft; DIN VDE 0100-600 Erstpruefung (Errichtung/Aenderung), DIN VDE 0105-100 wiederkehrende Pruefung bestehender Anlagen.",component product standard for this Bauteiltyp,,0.85
rw_vdi_6023_6022,GILT_IN_LAND,land_deutschland,rule_documented,https://www.vdi.de/mitgliedschaft/vdi-richtlinien/unsere-richtlinien-highlights/vdi-6023,"VDI/DVGW 6023: Hygiene-Anforderungen an Planung, Ausfuehrung, Betrieb und Instandhaltung von Trinkwasser-Installationen (TrinkwV verweist darauf); VDI 6022: Hygiene-Anforderungen Raumlufttechnik.",jurisdiction of the rule,,0.8
nf_hygiene_und_reinigungsnachweis,GESTUETZT_AUF_REGELWERK,rw_vdi_6023_6022,rule_documented,https://www.vdi.de/mitgliedschaft/vdi-richtlinien/unsere-richtlinien-highlights/vdi-6023,"VDI/DVGW 6023: Hygiene-Anforderungen an Planung, Ausfuehrung, Betrieb und Instandhaltung von Trinkwasser-Installationen (TrinkwV verweist darauf); VDI 6022: Hygiene-Anforderungen Raumlufttechnik.",Nachweis is required/backed by this rule,,0.8
rf_hygiene_elektro_funktion_frage,ERFORDERT_NACHWEIS,nf_hygiene_und_reinigungsnachweis,rule_documented,https://www.vdi.de/mitgliedschaft/vdi-richtlinien/unsere-richtlinien-highlights/vdi-6023,"VDI/DVGW 6023: Hygiene-Anforderungen an Planung, Ausfuehrung, Betrieb und Instandhaltung von Trinkwasser-Installationen (TrinkwV verweist darauf); VDI 6022: Hygiene-Anforderungen Raumlufttechnik.",question answered via rw_vdi_6023_6022,,0.8
rw_vdi_6023_6022,BETRIFFT_BAUTEILTYP,bt_technik,rule_documented,https://www.vdi.de/mitgliedschaft/vdi-richtlinien/unsere-richtlinien-highlights/vdi-6023,"VDI/DVGW 6023: Hygiene-Anforderungen an Planung, Ausfuehrung, Betrieb und Instandhaltung von Trinkwasser-Installationen (TrinkwV verweist darauf); VDI 6022: Hygiene-Anforderungen Raumlufttechnik.",component product standard for this Bauteiltyp,,0.8
rw_prodhaftg_bgb,GILT_IN_LAND,land_deutschland,rule_documented,https://de.wikipedia.org/wiki/Produkthaftung_(Deutschland),"Verschuldensunabhaengige Gefaehrdungshaftung; ein Lieferant haftet wie der Hersteller, wenn er seinen Vorlieferanten nicht benennen kann ('Quasi-Hersteller'); Haftung erlischt 10 Jahre nach Inverkehrbringen (§13 ProdHaftG).",jurisdiction of the rule,,0.8
nf_herkunfts_und_rueckbaudokumentation,GESTUETZT_AUF_REGELWERK,rw_prodhaftg_bgb,rule_documented,https://de.wikipedia.org/wiki/Produkthaftung_(Deutschland),"Verschuldensunabhaengige Gefaehrdungshaftung; ein Lieferant haftet wie der Hersteller, wenn er seinen Vorlieferanten nicht benennen kann ('Quasi-Hersteller'); Haftung erlischt 10 Jahre nach Inverkehrbringen (§13 ProdHaftG).",Nachweis is required/backed by this rule,,0.8
nf_produktstatus_und_leistungserklaerung,GESTUETZT_AUF_REGELWERK,rw_prodhaftg_bgb,rule_documented,https://de.wikipedia.org/wiki/Produkthaftung_(Deutschland),"Verschuldensunabhaengige Gefaehrdungshaftung; ein Lieferant haftet wie der Hersteller, wenn er seinen Vorlieferanten nicht benennen kann ('Quasi-Hersteller'); Haftung erlischt 10 Jahre nach Inverkehrbringen (§13 ProdHaftG).",Nachweis is required/backed by this rule,,0.8
rf_haftung_gewaehrleistung_frage,ERFORDERT_NACHWEIS,nf_herkunfts_und_rueckbaudokumentation,rule_documented,https://www.deutscher-abbruchverband.de/publikationen/handlungshilfen-downloads/atv-din-18459/,"ATV DIN 18459 (VOB/C) gilt fuer Abbruch-/Rueckbauarbeiten inkl. Foerderung, Lagerung und Verladung zurueckgewonnener Stoffe und Bauteile; Auftraggeber muss in der Leistungsbeschreibung moegliche Kontaminationen angeben.",question answered via rw_vob_c_din_18459,,0.85
rf_haftung_gewaehrleistung_frage,ERFORDERT_NACHWEIS,nf_produktstatus_und_leistungserklaerung,rule_documented,https://de.wikipedia.org/wiki/Produkthaftung_(Deutschland),"Verschuldensunabhaengige Gefaehrdungshaftung; ein Lieferant haftet wie der Hersteller, wenn er seinen Vorlieferanten nicht benennen kann ('Quasi-Hersteller'); Haftung erlischt 10 Jahre nach Inverkehrbringen (§13 ProdHaftG).",question answered via rw_prodhaftg_bgb,,0.8
rw_vdi_6202,GILT_IN_LAND,land_deutschland,rule_documented,https://www.vdi.de/richtlinie/vdigvss_6202_blatt_1-schadstoffbelastete_bauliche_und_technische_anlagen_abbruch_sanierungs_und/,"Gilt fuer Taetigkeiten mit Gefahrstoffen bei Abbruch-, Sanierungs- und Instandhaltungsarbeiten; strukturierte Schadstoffsanierung von der Erkundung bis zur Entsorgung; Empfehlungen fuer Vertragsregelungen (VOB).",jurisdiction of the rule,,0.85
nf_schadstoffpruefung,GESTUETZT_AUF_REGELWERK,rw_vdi_6202,rule_documented,https://www.vdi.de/richtlinie/vdigvss_6202_blatt_1-schadstoffbelastete_bauliche_und_technische_anlagen_abbruch_sanierungs_und/,"Gilt fuer Taetigkeiten mit Gefahrstoffen bei Abbruch-, Sanierungs- und Instandhaltungsarbeiten; strukturierte Schadstoffsanierung von der Erkundung bis zur Entsorgung; Empfehlungen fuer Vertragsregelungen (VOB).",Nachweis is required/backed by this rule,,0.85
nf_schadstoffkataster_erkundung,GESTUETZT_AUF_REGELWERK,rw_vdi_6202,rule_documented,https://www.vdi.de/richtlinie/vdigvss_6202_blatt_1-schadstoffbelastete_bauliche_und_technische_anlagen_abbruch_sanierungs_und/,"Gilt fuer Taetigkeiten mit Gefahrstoffen bei Abbruch-, Sanierungs- und Instandhaltungsarbeiten; strukturierte Schadstoffsanierung von der Erkundung bis zur Entsorgung; Empfehlungen fuer Vertragsregelungen (VOB).",Nachweis is required/backed by this rule,,0.85
rf_schadstoff_frage,ERFORDERT_NACHWEIS,nf_schadstoffkataster_erkundung,rule_documented,https://www.bmluk.gv.at/dam/jcr:b5c6f981-a044-4979-9dd5-76da4bb69477/OeNORM_B3151_2014.pdf,Seit 1.1.2016 ist jeder Abbruch als Rueckbau gemaess OENORM B 3151 durchzufuehren; Ziel sortenreine Fraktionen; ab 750 t Bau-/Abbruchabfaellen orientierende Schad- und Stoerstofferkundung durch rueckbaukundige Person.,question answered via rw_oenorm_b3151,,0.9
rw_ebv,GILT_IN_LAND,land_deutschland,rule_documented,https://www.gesetze-im-internet.de/ersatzbaustoffv/,"EBV (Mantelverordnung, in Kraft 1.8.2023) legt Anforderungen an Herstellung und Einbau mineralischer Ersatzbaustoffe fest; Einbau nur wenn keine nachteilige Veraenderung von Boden/Grundwasser; Gueteueberwachung und Untersuchungspflichten.",jurisdiction of the rule,,0.85
nf_mineralische_ersatzbaustoff_guete,GESTUETZT_AUF_REGELWERK,rw_ebv,rule_documented,https://www.gesetze-im-internet.de/ersatzbaustoffv/,"EBV (Mantelverordnung, in Kraft 1.8.2023) legt Anforderungen an Herstellung und Einbau mineralischer Ersatzbaustoffe fest; Einbau nur wenn keine nachteilige Veraenderung von Boden/Grundwasser; Gueteueberwachung und Untersuchungspflichten.",Nachweis is required/backed by this rule,,0.85
rf_umweltvertraeglichkeit_oekobilanz_frage,ERFORDERT_NACHWEIS,nf_mineralische_ersatzbaustoff_guete,rule_documented,https://www.gesetze-im-internet.de/ersatzbaustoffv/,"EBV (Mantelverordnung, in Kraft 1.8.2023) legt Anforderungen an Herstellung und Einbau mineralischer Ersatzbaustoffe fest; Einbau nur wenn keine nachteilige Veraenderung von Boden/Grundwasser; Gueteueberwachung und Untersuchungspflichten.",question answered via rw_ebv,,0.85
rf_schadstoff_frage,ERFORDERT_NACHWEIS,nf_mineralische_ersatzbaustoff_guete,rule_documented,https://www.gesetze-im-internet.de/ersatzbaustoffv/,"EBV (Mantelverordnung, in Kraft 1.8.2023) legt Anforderungen an Herstellung und Einbau mineralischer Ersatzbaustoffe fest; Einbau nur wenn keine nachteilige Veraenderung von Boden/Grundwasser; Gueteueberwachung und Untersuchungspflichten.",question answered via rw_ebv,,0.85
rw_ebv,BETRIFFT_MATERIAL,mat_recyclingbeton,rule_documented,https://www.gesetze-im-internet.de/ersatzbaustoffv/,"EBV (Mantelverordnung, in Kraft 1.8.2023) legt Anforderungen an Herstellung und Einbau mineralischer Ersatzbaustoffe fest; Einbau nur wenn keine nachteilige Veraenderung von Boden/Grundwasser; Gueteueberwachung und Untersuchungspflichten.",rule governs/assesses this material for reuse,,0.85
rw_dafstb_rc_beton,GILT_IN_LAND,land_deutschland,rule_documented,https://www.dinmedia.de/en/technical-rule/dafstb-beton-rezyklierte-gesteinskoernung/139271550,Gilt fuer Beton nach DIN EN 206-1 / DIN 1045-2 mit rezyklierter Gesteinskoernung (DIN EN 12620); Begrenzung auf Druckfestigkeit <= C30/37 und Expositionsklassen; bis 45 Vol-% (empfohlen 25 %) Ersatz der Gesteinskoernung.,jurisdiction of the rule,,0.85
nf_rc_gesteinskoernung_eignung,GESTUETZT_AUF_REGELWERK,rw_dafstb_rc_beton,rule_documented,https://www.dinmedia.de/en/technical-rule/dafstb-beton-rezyklierte-gesteinskoernung/139271550,Gilt fuer Beton nach DIN EN 206-1 / DIN 1045-2 mit rezyklierter Gesteinskoernung (DIN EN 12620); Begrenzung auf Druckfestigkeit <= C30/37 und Expositionsklassen; bis 45 Vol-% (empfohlen 25 %) Ersatz der Gesteinskoernung.,Nachweis is required/backed by this rule,,0.85
nf_materialpruefung,GESTUETZT_AUF_REGELWERK,rw_dafstb_rc_beton,rule_documented,https://www.dinmedia.de/en/technical-rule/dafstb-beton-rezyklierte-gesteinskoernung/139271550,Gilt fuer Beton nach DIN EN 206-1 / DIN 1045-2 mit rezyklierter Gesteinskoernung (DIN EN 12620); Begrenzung auf Druckfestigkeit <= C30/37 und Expositionsklassen; bis 45 Vol-% (empfohlen 25 %) Ersatz der Gesteinskoernung.,Nachweis is required/backed by this rule,,0.85
rf_tragwerkssicherheit_frage,ERFORDERT_NACHWEIS,nf_rc_gesteinskoernung_eignung,rule_documented,https://www.dinmedia.de/en/technical-rule/dafstb-beton-rezyklierte-gesteinskoernung/139271550,Gilt fuer Beton nach DIN EN 206-1 / DIN 1045-2 mit rezyklierter Gesteinskoernung (DIN EN 12620); Begrenzung auf Druckfestigkeit <= C30/37 und Expositionsklassen; bis 45 Vol-% (empfohlen 25 %) Ersatz der Gesteinskoernung.,question answered via rw_dafstb_rc_beton,,0.85
rf_umweltvertraeglichkeit_oekobilanz_frage,ERFORDERT_NACHWEIS,nf_rc_gesteinskoernung_eignung,rule_documented,https://www.dinmedia.de/en/technical-rule/dafstb-beton-rezyklierte-gesteinskoernung/139271550,Gilt fuer Beton nach DIN EN 206-1 / DIN 1045-2 mit rezyklierter Gesteinskoernung (DIN EN 12620); Begrenzung auf Druckfestigkeit <= C30/37 und Expositionsklassen; bis 45 Vol-% (empfohlen 25 %) Ersatz der Gesteinskoernung.,question answered via rw_dafstb_rc_beton,,0.85
rf_umweltvertraeglichkeit_oekobilanz_frage,ERFORDERT_NACHWEIS,nf_materialpruefung,rule_documented,https://www.dinmedia.de/en/technical-rule/dafstb-beton-rezyklierte-gesteinskoernung/139271550,Gilt fuer Beton nach DIN EN 206-1 / DIN 1045-2 mit rezyklierter Gesteinskoernung (DIN EN 12620); Begrenzung auf Druckfestigkeit <= C30/37 und Expositionsklassen; bis 45 Vol-% (empfohlen 25 %) Ersatz der Gesteinskoernung.,question answered via rw_dafstb_rc_beton,,0.85
rw_dafstb_rc_beton,BETRIFFT_MATERIAL,mat_recyclingbeton,rule_documented,https://www.dinmedia.de/en/technical-rule/dafstb-beton-rezyklierte-gesteinskoernung/139271550,Gilt fuer Beton nach DIN EN 206-1 / DIN 1045-2 mit rezyklierter Gesteinskoernung (DIN EN 12620); Begrenzung auf Druckfestigkeit <= C30/37 und Expositionsklassen; bis 45 Vol-% (empfohlen 25 %) Ersatz der Gesteinskoernung.,rule governs/assesses this material for reuse,,0.85
rw_dafstb_rc_beton,BETRIFFT_MATERIAL,mat_beton,rule_documented,https://www.dinmedia.de/en/technical-rule/dafstb-beton-rezyklierte-gesteinskoernung/139271550,Gilt fuer Beton nach DIN EN 206-1 / DIN 1045-2 mit rezyklierter Gesteinskoernung (DIN EN 12620); Begrenzung auf Druckfestigkeit <= C30/37 und Expositionsklassen; bis 45 Vol-% (empfohlen 25 %) Ersatz der Gesteinskoernung.,rule governs/assesses this material for reuse,,0.85
rw_dafstb_rc_beton,BETRIFFT_MATERIAL,mat_stahlbeton,rule_documented,https://www.dinmedia.de/en/technical-rule/dafstb-beton-rezyklierte-gesteinskoernung/139271550,Gilt fuer Beton nach DIN EN 206-1 / DIN 1045-2 mit rezyklierter Gesteinskoernung (DIN EN 12620); Begrenzung auf Druckfestigkeit <= C30/37 und Expositionsklassen; bis 45 Vol-% (empfohlen 25 %) Ersatz der Gesteinskoernung.,rule governs/assesses this material for reuse,,0.85
rw_en_15804_15978,GILT_IN_LAND,land_deutschland,rule_documented,https://www.gebaeudeforum.de/wissen/nachhaltiges-bauen-und-sanieren/lebenszyklusbetrachtung/oekobilanzierung-lca/,"EN 15804 Kernregeln fuer EPD von Bauprodukten, EN 15978 Bewertung von Bauwerken; Gutschriften aus Wiederverwendung/Recycling sind separat im End-of-Life-Modul D auszuweisen (negative Werte dominieren).",EU-wide regulation,,0.85
rw_en_15804_15978,GILT_IN_LAND,land_oesterreich,comparative_only,https://www.gebaeudeforum.de/wissen/nachhaltiges-bauen-und-sanieren/lebenszyklusbetrachtung/oekobilanzierung-lca/,"EN 15804 Kernregeln fuer EPD von Bauprodukten, EN 15978 Bewertung von Bauwerken; Gutschriften aus Wiederverwendung/Recycling sind separat im End-of-Life-Modul D auszuweisen (negative Werte dominieren).",EU-wide regulation,,0.85
rw_en_15804_15978,GILT_IN_LAND,land_belgien,comparative_only,https://www.gebaeudeforum.de/wissen/nachhaltiges-bauen-und-sanieren/lebenszyklusbetrachtung/oekobilanzierung-lca/,"EN 15804 Kernregeln fuer EPD von Bauprodukten, EN 15978 Bewertung von Bauwerken; Gutschriften aus Wiederverwendung/Recycling sind separat im End-of-Life-Modul D auszuweisen (negative Werte dominieren).",EU-wide regulation,,0.85
rw_en_15804_15978,GILT_IN_LAND,land_niederlande,comparative_only,https://www.gebaeudeforum.de/wissen/nachhaltiges-bauen-und-sanieren/lebenszyklusbetrachtung/oekobilanzierung-lca/,"EN 15804 Kernregeln fuer EPD von Bauprodukten, EN 15978 Bewertung von Bauwerken; Gutschriften aus Wiederverwendung/Recycling sind separat im End-of-Life-Modul D auszuweisen (negative Werte dominieren).",EU-wide regulation,,0.85
rw_en_15804_15978,GILT_IN_LAND,land_frankreich,comparative_only,https://www.gebaeudeforum.de/wissen/nachhaltiges-bauen-und-sanieren/lebenszyklusbetrachtung/oekobilanzierung-lca/,"EN 15804 Kernregeln fuer EPD von Bauprodukten, EN 15978 Bewertung von Bauwerken; Gutschriften aus Wiederverwendung/Recycling sind separat im End-of-Life-Modul D auszuweisen (negative Werte dominieren).",EU-wide regulation,,0.85
rw_en_15804_15978,GILT_IN_LAND,land_daenemark,comparative_only,https://www.gebaeudeforum.de/wissen/nachhaltiges-bauen-und-sanieren/lebenszyklusbetrachtung/oekobilanzierung-lca/,"EN 15804 Kernregeln fuer EPD von Bauprodukten, EN 15978 Bewertung von Bauwerken; Gutschriften aus Wiederverwendung/Recycling sind separat im End-of-Life-Modul D auszuweisen (negative Werte dominieren).",EU-wide regulation,,0.85
rw_en_15804_15978,GILT_IN_LAND,land_norwegen,comparative_only,https://www.gebaeudeforum.de/wissen/nachhaltiges-bauen-und-sanieren/lebenszyklusbetrachtung/oekobilanzierung-lca/,"EN 15804 Kernregeln fuer EPD von Bauprodukten, EN 15978 Bewertung von Bauwerken; Gutschriften aus Wiederverwendung/Recycling sind separat im End-of-Life-Modul D auszuweisen (negative Werte dominieren).",EU-wide regulation,,0.85
nf_oekobilanz_epd,GESTUETZT_AUF_REGELWERK,rw_en_15804_15978,rule_documented,https://www.gebaeudeforum.de/wissen/nachhaltiges-bauen-und-sanieren/lebenszyklusbetrachtung/oekobilanzierung-lca/,"EN 15804 Kernregeln fuer EPD von Bauprodukten, EN 15978 Bewertung von Bauwerken; Gutschriften aus Wiederverwendung/Recycling sind separat im End-of-Life-Modul D auszuweisen (negative Werte dominieren).",Nachweis is required/backed by this rule,,0.85
rf_umweltvertraeglichkeit_oekobilanz_frage,ERFORDERT_NACHWEIS,nf_oekobilanz_epd,rule_documented,https://www.gebaeudeforum.de/wissen/nachhaltiges-bauen-und-sanieren/lebenszyklusbetrachtung/oekobilanzierung-lca/,"EN 15804 Kernregeln fuer EPD von Bauprodukten, EN 15978 Bewertung von Bauwerken; Gutschriften aus Wiederverwendung/Recycling sind separat im End-of-Life-Modul D auszuweisen (negative Werte dominieren).",question answered via rw_en_15804_15978,,0.85
