anchor_id,rel_type,target_id,target_label,evidence_url,evidence_quote,line_ref,evidence_basis,final_decision,source_note,pass8_action,evidence_tier,finalest_decision
re_store_harvestmap_vienna,NUTZT_MATERIAL,mat_naturstein,Naturstein,https://www.restore.or.at/product/natursteinbelag-schiefer/,Product page title says “Natursteinbelag Schiefer”; text says “Schieferplatten im Aussenraum”.,L33-L47,DIRECT_FIRST_PARTY_PRODUCT,IMPORT_SAFE_SOURCE_LINE,Natural stone/slate product.,ADD_OR_PROMOTE_AFTER_RECLASSIFICATION,STRICT_IMPORT_SAFE,IMPORT_SAFE_STRICT
re_store_harvestmap_vienna,HAT_BAUTEILTYP,bt_boden,Boden,https://www.restore.or.at/product/natursteinbelag-schiefer/,Product title “Natursteinbelag Schiefer” and unit m² for exterior slate slabs.,L33-L47,DIRECT_FIRST_PARTY_PRODUCT,IMPORT_SAFE_SOURCE_LINE,Belag/slabs in m² maps to floor/exterior paving surface; conservative note retained.,ADD_OR_PROMOTE_AFTER_RECLASSIFICATION,STRICT_IMPORT_SAFE,IMPORT_SAFE_STRICT
re_store_harvestmap_vienna,NUTZT_MATERIAL,mat_naturstein,Naturstein,https://www.restore.or.at/product/natursteinpflaster/,Product title says “Natursteinpflaster”; description says granite paving stones.,L33-L49,DIRECT_FIRST_PARTY_PRODUCT,IMPORT_SAFE_SOURCE_LINE,Natural stone/granite explicitly named.,ADD_OR_PROMOTE_AFTER_RECLASSIFICATION,STRICT_IMPORT_SAFE,IMPORT_SAFE_STRICT
re_store_harvestmap_vienna,HAT_BAUTEILTYP,bt_boden,Boden,https://www.restore.or.at/product/natursteinpflaster/,Product title says “Natursteinpflaster” and description says granite paving stones.,L33-L49,DIRECT_FIRST_PARTY_PRODUCT,IMPORT_SAFE_SOURCE_LINE,Paving maps to floor/exterior ground surface in the cross-walk.,ADD_OR_PROMOTE_AFTER_RECLASSIFICATION,STRICT_IMPORT_SAFE,IMPORT_SAFE_STRICT
re_store_harvestmap_vienna,HAT_BAUTEILTYP,bt_dach,Dach,https://www.restore.or.at/product/dachziegel-biberschwanz/,Product title says “Dachziegel Biberschwanz”; description says roof tile clay/ton.,search result / page text,DIRECT_FIRST_PARTY_PRODUCT,IMPORT_SAFE_SOURCE_LINE,Roof tile is direct bt_dach evidence.,ADD_OR_PROMOTE_AFTER_RECLASSIFICATION,STRICT_IMPORT_SAFE,IMPORT_SAFE_STRICT
re_store_harvestmap_vienna,NUTZT_MATERIAL,mat_keramik,Keramik,https://www.restore.or.at/product/dachziegel-biberschwanz/,Product title says “Dachziegel Biberschwanz”; description says roof tile clay/ton.,search result / page text,DIRECT_FIRST_PARTY_PRODUCT,IMPORT_SAFE_SOURCE_LINE,Brief cross-walk maps Dachziegel/roof tiles to mat_keramik when material is named clay/ton.,ADD_OR_PROMOTE_AFTER_RECLASSIFICATION,STRICT_IMPORT_SAFE,IMPORT_SAFE_STRICT
re_store_harvestmap_vienna,NUTZT_MATERIAL,mat_holz,Holz,https://www.restore.or.at/product/laerchenschindel/,Product title says “Lärchenschindel”; text says larch shingles and roof/underroof use.,search result / page text,DIRECT_FIRST_PARTY_PRODUCT,IMPORT_SAFE_SOURCE_LINE,Larch is wood.,ADD_OR_PROMOTE_AFTER_RECLASSIFICATION,STRICT_IMPORT_SAFE,IMPORT_SAFE_STRICT
re_store_harvestmap_vienna,HAT_BAUTEILTYP,bt_dach,Dach,https://www.restore.or.at/product/laerchenschindel/,Product text says larch shingles can be used underroof or on roof surfaces.,search result / page text,DIRECT_FIRST_PARTY_PRODUCT,IMPORT_SAFE_SOURCE_LINE,Shingles with roof-use text map to bt_dach.,ADD_OR_PROMOTE_AFTER_RECLASSIFICATION,STRICT_IMPORT_SAFE,IMPORT_SAFE_STRICT
enviromate,HAT_BAUTEILTYP,bt_boden,Boden,https://www.enviromate.co.uk/,Recently added listing row names “140 Navy Metro Tiles”.,search result extract,DIRECT_FIRST_PARTY_LISTING,IMPORT_SAFE_SOURCE_LINE,"Tile listing gives floor/wall tile component evidence; exact use not visible, so Boden/Wand split retained in review too.",ADD_OR_PROMOTE_AFTER_RECLASSIFICATION,STRICT_IMPORT_SAFE,IMPORT_SAFE_STRICT
enviromate,NUTZT_MATERIAL,mat_keramik,Keramik,https://www.enviromate.co.uk/,Recently added listing row names “140 Navy Metro Tiles”.,search result extract,DIRECT_FIRST_PARTY_LISTING,IMPORT_SAFE_SOURCE_LINE,Brief cross-walk maps tiles to mat_keramik.,ADD_OR_PROMOTE_AFTER_RECLASSIFICATION,STRICT_IMPORT_SAFE,IMPORT_SAFE_STRICT
gebruiktebouwmaterialen,NUTZT_MATERIAL,mat_holz,Holz,https://gebruiktebouwmaterialen.com/,"First-party category tree includes Hout, Gebruikt Balkhout, Planken, Vloerdelen and Dakbeschot.",L43-L54; L166-L178,DIRECT_FIRST_PARTY_CATEGORY,IMPORT_SAFE_SOURCE_LINE,First-party shop category tree; exact material label is visible.,ADD_OR_PROMOTE_AFTER_RECLASSIFICATION,STRICT_IMPORT_SAFE,IMPORT_SAFE_STRICT
gebruiktebouwmaterialen,NUTZT_MATERIAL,mat_kunststoff,Kunststoff,https://gebruiktebouwmaterialen.com/,First-party category tree includes Kunststof under Ramen & Kozijnen and Buitendeuren.,L65-L69; L190-L204,DIRECT_FIRST_PARTY_CATEGORY,IMPORT_SAFE_SOURCE_LINE,First-party shop category tree; exact material label is visible.,ADD_OR_PROMOTE_AFTER_RECLASSIFICATION,STRICT_IMPORT_SAFE,IMPORT_SAFE_STRICT
gebruiktebouwmaterialen,NUTZT_MATERIAL,mat_aluminium,Aluminium,https://gebruiktebouwmaterialen.com/,First-party category tree includes Aluminium under Ramen & Kozijnen and Aluminium buitendeuren.,L65-L69; L190-L204,DIRECT_FIRST_PARTY_CATEGORY,IMPORT_SAFE_SOURCE_LINE,First-party shop category tree; exact material label is visible.,ADD_OR_PROMOTE_AFTER_RECLASSIFICATION,STRICT_IMPORT_SAFE,IMPORT_SAFE_STRICT
gebruiktebouwmaterialen,NUTZT_MATERIAL,mat_stahl,Stahl,https://gebruiktebouwmaterialen.com/,First-party category tree includes Stalen Trappen plus HEA/HEB/IPE/UNP under Constructiebalken.,L227-L240; L272-L275,DIRECT_FIRST_PARTY_CATEGORY,IMPORT_SAFE_SOURCE_LINE,First-party shop category tree; exact material label is visible.,ADD_OR_PROMOTE_AFTER_RECLASSIFICATION,STRICT_IMPORT_SAFE,IMPORT_SAFE_STRICT
gebruiktebouwmaterialen,NUTZT_MATERIAL,mat_daemmstoff,Dämmstoff,https://gebruiktebouwmaterialen.com/,"First-party category tree includes PIR, XPS, Isovlas, Steenwol and Glaswol insulation.",L218-L226,DIRECT_FIRST_PARTY_CATEGORY,IMPORT_SAFE_SOURCE_LINE,First-party shop category tree; exact material label is visible.,ADD_OR_PROMOTE_AFTER_RECLASSIFICATION,STRICT_IMPORT_SAFE,IMPORT_SAFE_STRICT
gebruiktebouwmaterialen,NUTZT_MATERIAL,mat_ziegel,Ziegel,https://gebruiktebouwmaterialen.com/,First-party category tree includes Metselstenen.,L104-L105; L255-L256,DIRECT_FIRST_PARTY_CATEGORY,IMPORT_SAFE_SOURCE_LINE,First-party shop category tree; exact material label is visible.,ADD_OR_PROMOTE_AFTER_RECLASSIFICATION,STRICT_IMPORT_SAFE,IMPORT_SAFE_STRICT
gebruiktebouwmaterialen,HAT_BAUTEILTYP,bt_fenster,Fenster,https://gebruiktebouwmaterialen.com/,"First-party category tree includes Ramen & Kozijnen, Hout/Kunststof/Aluminium, Dakramen.",L65-L70; L190-L196,DIRECT_FIRST_PARTY_CATEGORY,IMPORT_SAFE_SOURCE_LINE,First-party shop category tree; direct closed-set category mapping.,ADD_OR_PROMOTE_AFTER_RECLASSIFICATION,STRICT_IMPORT_SAFE,IMPORT_SAFE_STRICT
gebruiktebouwmaterialen,HAT_BAUTEILTYP,bt_tuer,Tür,https://gebruiktebouwmaterialen.com/,"First-party category tree includes Deuren, Buitendeuren, Binnendeuren and visible product rows for doors.",L71-L78; L197-L216; L430-L452,DIRECT_FIRST_PARTY_CATEGORY,IMPORT_SAFE_SOURCE_LINE,First-party shop category tree; direct closed-set category mapping.,ADD_OR_PROMOTE_AFTER_RECLASSIFICATION,STRICT_IMPORT_SAFE,IMPORT_SAFE_STRICT
gebruiktebouwmaterialen,HAT_BAUTEILTYP,bt_dach,Dach,https://gebruiktebouwmaterialen.com/,"First-party category tree includes Dakmateriaal, Dakpannen, Dakplaten, Dakramen and Pannendak.",L118-L121; L250-L279,DIRECT_FIRST_PARTY_CATEGORY,IMPORT_SAFE_SOURCE_LINE,First-party shop category tree; direct closed-set category mapping.,ADD_OR_PROMOTE_AFTER_RECLASSIFICATION,STRICT_IMPORT_SAFE,IMPORT_SAFE_STRICT
gebruiktebouwmaterialen,HAT_BAUTEILTYP,bt_technik,Technik,https://gebruiktebouwmaterialen.com/,"First-party category tree includes Verlichting & Elektra, Sanitair, Verwarming & Radiatoren.",L92-L116; L241-L271,DIRECT_FIRST_PARTY_CATEGORY,IMPORT_SAFE_SOURCE_LINE,First-party shop category tree; direct closed-set category mapping.,ADD_OR_PROMOTE_AFTER_RECLASSIFICATION,STRICT_IMPORT_SAFE,IMPORT_SAFE_STRICT
gebruiktebouwmaterialen,HAT_BAUTEILTYP,bt_treppe,Treppe,https://gebruiktebouwmaterialen.com/,First-party category tree includes Trappen and Stalen Trappen.,L116-L118; L272-L275,DIRECT_FIRST_PARTY_CATEGORY,IMPORT_SAFE_SOURCE_LINE,First-party shop category tree; direct closed-set category mapping.,ADD_OR_PROMOTE_AFTER_RECLASSIFICATION,STRICT_IMPORT_SAFE,IMPORT_SAFE_STRICT
gebruiktebouwmaterialen,HAT_BAUTEILTYP,bt_traeger,Träger,https://gebruiktebouwmaterialen.com/,"First-party category tree includes Constructiebalken with HEA, HEB, IPE, INP, UNP profiles.",L227-L240,DIRECT_FIRST_PARTY_CATEGORY,IMPORT_SAFE_SOURCE_LINE,First-party shop category tree; direct closed-set category mapping.,ADD_OR_PROMOTE_AFTER_RECLASSIFICATION,STRICT_IMPORT_SAFE,IMPORT_SAFE_STRICT
gebruiktebouwmaterialen,HAT_BAUTEILTYP,bt_boden,Boden,https://gebruiktebouwmaterialen.com/,First-party category tree includes Vloerdelen and Bestrating.,L51-L52; L127-L128; L175-L176; L286-L287,DIRECT_FIRST_PARTY_CATEGORY,IMPORT_SAFE_SOURCE_LINE,First-party shop category tree; direct closed-set category mapping.,ADD_OR_PROMOTE_AFTER_RECLASSIFICATION,STRICT_IMPORT_SAFE,IMPORT_SAFE_STRICT
gebruiktebouwmaterialen,HAT_BAUTEILTYP,bt_wand,Wand,https://gebruiktebouwmaterialen.com/,"First-party category tree includes Wandbekleding, Platen & Panelen, Gips and Metselstenen.",L55-L65; L179-L189; L255-L256,DIRECT_FIRST_PARTY_CATEGORY,IMPORT_SAFE_SOURCE_LINE,First-party shop category tree; direct closed-set category mapping.,ADD_OR_PROMOTE_AFTER_RECLASSIFICATION,STRICT_IMPORT_SAFE,IMPORT_SAFE_STRICT
gebruiktebouwmaterialen,HAT_BAUTEILTYP,bt_daemmung,Dämmung,https://gebruiktebouwmaterialen.com/,First-party category tree includes Isolatie (Biobased) and specific insulation categories.,L80-L87; L218-L226,DIRECT_FIRST_PARTY_CATEGORY,IMPORT_SAFE_SOURCE_LINE,First-party shop category tree; direct closed-set category mapping.,ADD_OR_PROMOTE_AFTER_RECLASSIFICATION,STRICT_IMPORT_SAFE,IMPORT_SAFE_STRICT
material_index,HAT_BAUTEILTYP,bt_boden,Boden,https://material-index.co.uk/,First-party nav and marketplace categories include Flooring & Carpet and Raised Access Flooring.,L8-L10; L74-L86,DIRECT_FIRST_PARTY_CATEGORY,IMPORT_SAFE_SOURCE_LINE,Reclassified from review-only to strict because the first-party page exposes marketplace categories and stock examples.,ADD_OR_PROMOTE_AFTER_RECLASSIFICATION,STRICT_IMPORT_SAFE,IMPORT_SAFE_STRICT
material_index,HAT_BAUTEILTYP,bt_wand,Wand,https://material-index.co.uk/,"First-party nav includes Bricks & Stone, Doors & Partitions and Acoustic Panels.",L12-L23; L85-L87; L141-L142,DIRECT_FIRST_PARTY_CATEGORY,IMPORT_SAFE_SOURCE_LINE,Reclassified from review-only to strict because the first-party page exposes marketplace categories and stock examples.,ADD_OR_PROMOTE_AFTER_RECLASSIFICATION,STRICT_IMPORT_SAFE,IMPORT_SAFE_STRICT
material_index,HAT_BAUTEILTYP,bt_tuer,Tür,https://material-index.co.uk/,First-party nav includes Doors & Partitions.,L20-L22,DIRECT_FIRST_PARTY_CATEGORY,IMPORT_SAFE_SOURCE_LINE,Reclassified from review-only to strict because the first-party page exposes marketplace categories and stock examples.,ADD_OR_PROMOTE_AFTER_RECLASSIFICATION,STRICT_IMPORT_SAFE,IMPORT_SAFE_STRICT
material_index,HAT_BAUTEILTYP,bt_technik,Technik,https://material-index.co.uk/,"First-party nav includes Ceilings & Lighting, IT & Electrical Appliances and MEP.",L10-L17; L26-L26,DIRECT_FIRST_PARTY_CATEGORY,IMPORT_SAFE_SOURCE_LINE,Reclassified from review-only to strict because the first-party page exposes marketplace categories and stock examples.,ADD_OR_PROMOTE_AFTER_RECLASSIFICATION,STRICT_IMPORT_SAFE,IMPORT_SAFE_STRICT
material_index,HAT_BAUTEILTYP,bt_ausbau,Ausbau,https://material-index.co.uk/,"First-party nav includes Furniture & Interiors, Kitchens, Catering & Joinery, Sanitary Ware.",L6-L19,DIRECT_FIRST_PARTY_CATEGORY,IMPORT_SAFE_SOURCE_LINE,Reclassified from review-only to strict because the first-party page exposes marketplace categories and stock examples.,ADD_OR_PROMOTE_AFTER_RECLASSIFICATION,STRICT_IMPORT_SAFE,IMPORT_SAFE_STRICT
articonnex,HAT_BAUTEILTYP,bt_ausbau,Ausbau,https://articonnex.com/,Product scope includes “quincaillerie”.,search extract,DIRECT_FIRST_PARTY_SEARCH,REVIEW_ONLY_SOURCE_EXTRACT_OR_CATEGORY_SCOPE,Hardware/fittings fit the Ausbau category.,,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY
articonnex,HAT_BAUTEILTYP,bt_boden,Boden,https://articonnex.com/collections/sols/reemploi,"Revêtements de sol: sol PVC, vinyle, parquets, carrelages, moquettes.",search extract,DIRECT_FIRST_PARTY_SEARCH,REVIEW_ONLY_SOURCE_EXTRACT_OR_CATEGORY_SCOPE,Direct floor-covering category.,,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY
articonnex,HAT_BAUTEILTYP,bt_daemmung,daemmung,https://articonnex.com/collections/all?page=30,"Collection page exposes type filters including Contreplaqué, Panneau, Panneau décoratif feutre, Panneau isolant, Tôle and Tasseau; provenance filters include Réemploi and Surplus de chantier.",L856-L888,direct_category_filter,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from component text. Raw material=""MDF, contreplaqué, feutre, isolant, tôle, bois categories (as category labels, not product composition)""; raw component=""Panneau / Contreplaqué / Panneau décoratif feutre / Panneau isolant / Tôle / Tasseau categories""; status=DIRECT_CATEGORY; source_kind=webshop_listing_page",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY
articonnex,HAT_BAUTEILTYP,bt_fassade,Fassade,https://articonnex.com/,Produits phares include “bardage”.,search extract,DIRECT_FIRST_PARTY_SEARCH,REVIEW_ONLY_SOURCE_EXTRACT_OR_CATEGORY_SCOPE,Bardage/cladding supports facade/skin component.,,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY
articonnex,NUTZT_MATERIAL,mat_daemmstoff,Dämmstoff,https://articonnex.com/,Produits phares include “isolant”.,search extract,DIRECT_FIRST_PARTY_SEARCH,REVIEW_ONLY_SOURCE_EXTRACT_OR_CATEGORY_SCOPE,French “isolant” supports insulation material.,,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY
articonnex,NUTZT_MATERIAL,mat_daemmstoff,daemmstoff,https://articonnex.com/collections/all?page=30,"Collection page exposes type filters including Contreplaqué, Panneau, Panneau décoratif feutre, Panneau isolant, Tôle and Tasseau; provenance filters include Réemploi and Surplus de chantier.",L856-L888,direct_category_filter,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from material text. Raw material=""MDF, contreplaqué, feutre, isolant, tôle, bois categories (as category labels, not product composition)""; raw component=""Panneau / Contreplaqué / Panneau décoratif feutre / Panneau isolant / Tôle / Tasseau categories""; status=DIRECT_CATEGORY; source_kind=webshop_listing_page",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY
articonnex,NUTZT_MATERIAL,mat_holz,Holz,https://articonnex.com/,"Contreplaqué, OSB, Bois; products include parquets, terrasse, tasseaux.",search extract,DIRECT_FIRST_PARTY_SEARCH,REVIEW_ONLY_SOURCE_EXTRACT_OR_CATEGORY_SCOPE,Direct first-party wording names wood/wood products.,,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY
articonnex,NUTZT_MATERIAL,mat_holz,holz,https://articonnex.com/collections/all?page=30,"Collection page exposes type filters including Contreplaqué, Panneau, Panneau décoratif feutre, Panneau isolant, Tôle and Tasseau; provenance filters include Réemploi and Surplus de chantier.",L856-L888,direct_category_filter,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from material text. Raw material=""MDF, contreplaqué, feutre, isolant, tôle, bois categories (as category labels, not product composition)""; raw component=""Panneau / Contreplaqué / Panneau décoratif feutre / Panneau isolant / Tôle / Tasseau categories""; status=DIRECT_CATEGORY; source_kind=webshop_listing_page",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY
articonnex,NUTZT_MATERIAL,mat_holz,holz,https://articonnex.com/collections/all?page=30,Listing title: “Panneau décoratif en feutre et bois massif épicéa…”,L969-L972,direct_public_listing,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from material text. Raw material=""feutre + bois massif épicéa""; raw component=""panneau décoratif / decorative panel""; status=DIRECT_EXPLICIT; source_kind=webshop_listing_page",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY
articonnex,NUTZT_MATERIAL,mat_kunststoff,Kunststoff,https://articonnex.com/collections/sols/reemploi,"Collection de revêtements de sol: sol PVC, vinyle; dalles et lames PVC.",search extract,DIRECT_FIRST_PARTY_SEARCH,REVIEW_ONLY_SOURCE_EXTRACT_OR_CATEGORY_SCOPE,PVC/vinyl is explicit plastic material.,,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY
backacia,HAT_BAUTEILTYP,bt_boden,boden,https://www.backacia.com/,Search result shows category/listing text including “Parquet & wooden floor”.,,direct_category_listing,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from component text. Raw material=""wood""; raw component=""parquet / wooden floor""; status=DIRECT_CATEGORY; source_kind=search_result_listing",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY
backacia,HAT_BAUTEILTYP,bt_boden,boden,https://www.backacia.com/,Search result shows “Sol PVC - Backacia”.,,direct_category_listing,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from component text. Raw material=""PVC""; raw component=""flooring""; status=DIRECT_CATEGORY; source_kind=search_result_listing",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY
backacia,HAT_BAUTEILTYP,bt_boden,boden,https://www.backacia.com/,Search result shows “Second-hand Cement tile - Backacia”.,,direct_category_listing,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from component text. Raw material=""cement""; raw component=""cement tile""; status=DIRECT_CATEGORY; source_kind=search_result_listing",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY
backacia,HAT_BAUTEILTYP,bt_boden,boden,https://www.backacia.com/,"Search result shows “Paving slabs, outdoor wood strips, recycled tiles: browse offers for outdoor paving…”",,direct_category_listing,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from component text. Raw material=""wood + recycled tile + paving material (mixed; not product-specific)""; raw component=""outdoor paving / paving slabs / wooden strips / recycled tiles""; status=DIRECT_CATEGORY; source_kind=search_result_listing",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY
backacia,HAT_BAUTEILTYP,bt_tuer,tuer,https://www.backacia.com/,"Search result shows “Paving slabs, outdoor wood strips, recycled tiles: browse offers for outdoor paving…”",,direct_category_listing,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from component text. Raw material=""wood + recycled tile + paving material (mixed; not product-specific)""; raw component=""outdoor paving / paving slabs / wooden strips / recycled tiles""; status=DIRECT_CATEGORY; source_kind=search_result_listing",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY
backacia,NUTZT_MATERIAL,mat_holz,holz,https://www.backacia.com/,Search result shows category/listing text including “Parquet & wooden floor”.,,direct_category_listing,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from material text. Raw material=""wood""; raw component=""parquet / wooden floor""; status=DIRECT_CATEGORY; source_kind=search_result_listing",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY
backacia,NUTZT_MATERIAL,mat_holz,holz,https://www.backacia.com/,"Search result shows “Paving slabs, outdoor wood strips, recycled tiles: browse offers for outdoor paving…”",,direct_category_listing,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from material text. Raw material=""wood + recycled tile + paving material (mixed; not product-specific)""; raw component=""outdoor paving / paving slabs / wooden strips / recycled tiles""; status=DIRECT_CATEGORY; source_kind=search_result_listing",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY
backacia,NUTZT_MATERIAL,mat_kunststoff,kunststoff,https://www.backacia.com/,Search result shows “Sol PVC - Backacia”.,,direct_category_listing,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from material text. Raw material=""PVC""; raw component=""flooring""; status=DIRECT_CATEGORY; source_kind=search_result_listing",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY
batiterre,NUTZT_MATERIAL,mat_keramik,keramik,https://www.batiterre.be/shop/category/liege-26,"Category excerpt lists Brique de verre, Faïence, Carrelage, Pierre bleue and named ceramic tile products.",,direct_public_listing,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from material text. Raw material=""faïence, ceramic tile, pierre bleue, carrelage""; raw component=""Tiles / faïence / stone""; status=nan; source_kind=category_listing_page",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY
batiterre,NUTZT_MATERIAL,mat_naturstein,naturstein,https://www.batiterre.be/shop/category/liege-26,"Category excerpt lists Brique de verre, Faïence, Carrelage, Pierre bleue and named ceramic tile products.",,direct_public_listing,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from material text. Raw material=""faïence, ceramic tile, pierre bleue, carrelage""; raw component=""Tiles / faïence / stone""; status=nan; source_kind=category_listing_page",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY
bauteilboerse_bremen,HAT_BAUTEILTYP,bt_ausbau,ausbau,https://www.bauteilboerse-bremen.de/katalog,"Catalog page lists category groups including Fenster, Türen, Hof & Garten, Böden & Treppen, Wände & Innenraum, Sanitär & Heizung; category pages expose a Material filter with Holz/Metall/Kunststoff/Keramik/Glas/Sonstiges/Stein.",search excerpt,direct_actor_catalog,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from component text. Raw material=""Holz, Metall, Kunststoff, Keramik, Glas, Sonstiges, Stein filters""; raw component=""Bauteilkatalog across windows, doors, garden, floors/stairs, walls/interior, sanitary/heating, roof/facade""; status=DIRECT_CATEGORY_SCOPE; source_kind=catalog_category_page",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY
bauteilboerse_bremen,HAT_BAUTEILTYP,bt_ausbau,ausbau,https://www.bauteilboerse-bremen.de/katalog/waende,"Wände & Innenraum listing includes “Zierbogen Holz”, article no. 21218, price 150,00 €.",search excerpt,direct_public_listing,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from component text. Raw material=""Holz""; raw component=""Zierbogen""; status=DIRECT_EXPLICIT; source_kind=category_listing_page",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY
bauteilboerse_bremen,HAT_BAUTEILTYP,bt_boden,boden,https://www.bauteilboerse-bremen.de/katalog,"Catalog page lists category groups including Fenster, Türen, Hof & Garten, Böden & Treppen, Wände & Innenraum, Sanitär & Heizung; category pages expose a Material filter with Holz/Metall/Kunststoff/Keramik/Glas/Sonstiges/Stein.",search excerpt,direct_actor_catalog,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from component text. Raw material=""Holz, Metall, Kunststoff, Keramik, Glas, Sonstiges, Stein filters""; raw component=""Bauteilkatalog across windows, doors, garden, floors/stairs, walls/interior, sanitary/heating, roof/facade""; status=DIRECT_CATEGORY_SCOPE; source_kind=catalog_category_page",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY
bauteilboerse_bremen,HAT_BAUTEILTYP,bt_boden,boden,https://www.bauteilboerse-bremen.de/katalog/boeden-treppen,"Böden & Treppen listing includes “italienische Bodenfliesen”, article no. 21238, 266 Stück vorhanden.",search excerpt,direct_public_listing,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from component text. Raw material=""tile / ceramic not separately specified by row title""; raw component=""Bodenfliesen""; status=DIRECT_BAUTEILTYP_ONLY; source_kind=category_listing_page",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY
bauteilboerse_bremen,HAT_BAUTEILTYP,bt_boden,boden,https://www.bauteilboerse-bremen.de/katalog/boeden-treppen,"Böden & Treppen listing includes “Zementfliese”, article no. 21215, 489 Stück vorhanden, price 1,00 € / Stück.",search excerpt,direct_public_listing,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from component text. Raw material=""Zement""; raw component=""Zementfliese""; status=DIRECT_EXPLICIT; source_kind=category_listing_page",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY
bauteilboerse_bremen,HAT_BAUTEILTYP,bt_dach,dach,https://www.bauteilboerse-bremen.de/katalog,"Catalog page lists category groups including Fenster, Türen, Hof & Garten, Böden & Treppen, Wände & Innenraum, Sanitär & Heizung; category pages expose a Material filter with Holz/Metall/Kunststoff/Keramik/Glas/Sonstiges/Stein.",search excerpt,direct_actor_catalog,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from component text. Raw material=""Holz, Metall, Kunststoff, Keramik, Glas, Sonstiges, Stein filters""; raw component=""Bauteilkatalog across windows, doors, garden, floors/stairs, walls/interior, sanitary/heating, roof/facade""; status=DIRECT_CATEGORY_SCOPE; source_kind=catalog_category_page",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY
