anchor_id,rel_type,target_id,target_label,evidence_url,evidence_quote,line_ref,evidence_basis,final_decision,source_note,pass8_action,evidence_tier,finalest_decision,promoted_to_strict_in_finalest
bauteilboerse_bremen,NUTZT_MATERIAL,mat_holz,holz,https://www.bauteilboerse-bremen.de/katalog/boeden-treppen,"Böden & Treppen listing includes “achteckige Handläufe aus Tropenholz”, article no. 21224, price 50,00 € / Stück.",search excerpt,direct_public_listing,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from material text. Raw material=""Tropenholz""; raw component=""Handlauf""; status=DIRECT_EXPLICIT; source_kind=category_listing_page",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
bauteilboerse_bremen,NUTZT_MATERIAL,mat_holz,holz,https://www.bauteilboerse-bremen.de/katalog/fenster,"Fenster page lists “Dreieckiges Kunststofffenster”, “Kunststoffbalkontür”, “Kunststofffenster”, “Bleiglaskunststofffenster”, and material filters Holz/Metall/Kunststoff/Keramik/Glas/Sonstiges/Stein.",search excerpt,direct_public_listing,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from material text. Raw material=""Kunststoff / Glas""; raw component=""Fenster / Balkontür""; status=DIRECT_EXPLICIT; source_kind=category_listing_page",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
bauteilboerse_bremen,NUTZT_MATERIAL,mat_holz,holz,https://www.bauteilboerse-bremen.de/katalog/tueren,"Türen page lists subcategories and rows such as “Zimmertür mit Zarge und Bekleidung” and “Schiebetür”; material filter is present, but material is not explicit in these row titles.",search excerpt,direct_public_listing_bauteiltyp_only,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from material text. Raw material=""material not explicit in listed first rows; filter includes Holz/Metall/Kunststoff/Keramik/Glas/Sonstiges/Stein""; raw component=""Zimmertür / Schiebetür""; status=DIRECT_BAUTEILTYP_ONLY; source_kind=category_listing_page",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
bauteilboerse_bremen,NUTZT_MATERIAL,mat_holz,holz,https://www.bauteilboerse-bremen.de/katalog/waende,"Wände & Innenraum listing includes “Zierbogen Holz”, article no. 21218, price 150,00 €.",search excerpt,direct_public_listing,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from material text. Raw material=""Holz""; raw component=""Zierbogen""; status=DIRECT_EXPLICIT; source_kind=category_listing_page",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
bauteilboerse_bremen,NUTZT_MATERIAL,mat_keramik,keramik,https://www.bauteilboerse-bremen.de/katalog,"Catalog page lists category groups including Fenster, Türen, Hof & Garten, Böden & Treppen, Wände & Innenraum, Sanitär & Heizung; category pages expose a Material filter with Holz/Metall/Kunststoff/Keramik/Glas/Sonstiges/Stein.",search excerpt,direct_actor_catalog,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from material text. Raw material=""Holz, Metall, Kunststoff, Keramik, Glas, Sonstiges, Stein filters""; raw component=""Bauteilkatalog across windows, doors, garden, floors/stairs, walls/interior, sanitary/heating, roof/facade""; status=DIRECT_CATEGORY_SCOPE; source_kind=catalog_category_page",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
bauteilboerse_bremen,NUTZT_MATERIAL,mat_keramik,keramik,https://www.bauteilboerse-bremen.de/katalog/boeden-treppen,"Böden & Treppen listing includes “italienische Bodenfliesen”, article no. 21238, 266 Stück vorhanden.",search excerpt,direct_public_listing,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from material text. Raw material=""tile / ceramic not separately specified by row title""; raw component=""Bodenfliesen""; status=DIRECT_BAUTEILTYP_ONLY; source_kind=category_listing_page",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
bauteilboerse_bremen,NUTZT_MATERIAL,mat_keramik,keramik,https://www.bauteilboerse-bremen.de/katalog/fenster,"Fenster page lists “Dreieckiges Kunststofffenster”, “Kunststoffbalkontür”, “Kunststofffenster”, “Bleiglaskunststofffenster”, and material filters Holz/Metall/Kunststoff/Keramik/Glas/Sonstiges/Stein.",search excerpt,direct_public_listing,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from material text. Raw material=""Kunststoff / Glas""; raw component=""Fenster / Balkontür""; status=DIRECT_EXPLICIT; source_kind=category_listing_page",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
bauteilboerse_bremen,NUTZT_MATERIAL,mat_keramik,keramik,https://www.bauteilboerse-bremen.de/katalog/tueren,"Türen page lists subcategories and rows such as “Zimmertür mit Zarge und Bekleidung” and “Schiebetür”; material filter is present, but material is not explicit in these row titles.",search excerpt,direct_public_listing_bauteiltyp_only,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from material text. Raw material=""material not explicit in listed first rows; filter includes Holz/Metall/Kunststoff/Keramik/Glas/Sonstiges/Stein""; raw component=""Zimmertür / Schiebetür""; status=DIRECT_BAUTEILTYP_ONLY; source_kind=category_listing_page",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
bauteilboerse_bremen,NUTZT_MATERIAL,mat_kunststoff,kunststoff,https://www.bauteilboerse-bremen.de/katalog,"Catalog page lists category groups including Fenster, Türen, Hof & Garten, Böden & Treppen, Wände & Innenraum, Sanitär & Heizung; category pages expose a Material filter with Holz/Metall/Kunststoff/Keramik/Glas/Sonstiges/Stein.",search excerpt,direct_actor_catalog,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from material text. Raw material=""Holz, Metall, Kunststoff, Keramik, Glas, Sonstiges, Stein filters""; raw component=""Bauteilkatalog across windows, doors, garden, floors/stairs, walls/interior, sanitary/heating, roof/facade""; status=DIRECT_CATEGORY_SCOPE; source_kind=catalog_category_page",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
bauteilboerse_bremen,NUTZT_MATERIAL,mat_kunststoff,kunststoff,https://www.bauteilboerse-bremen.de/katalog/fenster,"Fenster page lists “Dreieckiges Kunststofffenster”, “Kunststoffbalkontür”, “Kunststofffenster”, “Bleiglaskunststofffenster”, and material filters Holz/Metall/Kunststoff/Keramik/Glas/Sonstiges/Stein.",search excerpt,direct_public_listing,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from material text. Raw material=""Kunststoff / Glas""; raw component=""Fenster / Balkontür""; status=DIRECT_EXPLICIT; source_kind=category_listing_page",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
bauteilboerse_bremen,NUTZT_MATERIAL,mat_kunststoff,kunststoff,https://www.bauteilboerse-bremen.de/katalog/tueren,"Türen page lists subcategories and rows such as “Zimmertür mit Zarge und Bekleidung” and “Schiebetür”; material filter is present, but material is not explicit in these row titles.",search excerpt,direct_public_listing_bauteiltyp_only,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from material text. Raw material=""material not explicit in listed first rows; filter includes Holz/Metall/Kunststoff/Keramik/Glas/Sonstiges/Stein""; raw component=""Zimmertür / Schiebetür""; status=DIRECT_BAUTEILTYP_ONLY; source_kind=category_listing_page",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
bauteilboerse_bremen,NUTZT_MATERIAL,mat_naturstein,naturstein,https://www.bauteilboerse-bremen.de/katalog/hof-garten,"Hof & Garten listing includes “große Sandsteinplatte”, article no. 21124, price 75,00 € / Stück.",search excerpt,direct_public_listing,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from material text. Raw material=""Sandstein""; raw component=""Sandsteinplatte""; status=DIRECT_EXPLICIT; source_kind=category_listing_page",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
bauteilboerse_bremen,NUTZT_MATERIAL,mat_naturstein,naturstein,https://www.bauteilboerse-bremen.de/katalog/hof-garten,"Hof & Garten listing includes “Bord aus Muschelkalk”, article no. 21123, price 12,00 € / Stück.",search excerpt,direct_public_listing,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from material text. Raw material=""Muschelkalk""; raw component=""Bord / stone element""; status=DIRECT_EXPLICIT; source_kind=category_listing_page",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
bauteilboerse_bremen,NUTZT_MATERIAL,mat_naturstein,naturstein,https://www.bauteilboerse-bremen.de/katalog/hof-garten,"Hof & Garten listing includes “Grauwacke Mosaikpflaster”, article no. 21121, price 0,10 € / Stück.",search excerpt,direct_public_listing,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from material text. Raw material=""Grauwacke""; raw component=""Mosaikpflaster""; status=DIRECT_EXPLICIT; source_kind=category_listing_page",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
bauteilboerse_bremen,NUTZT_MATERIAL,mat_stahl,stahl,https://www.bauteilboerse-bremen.de/katalog/hof-garten,"Hof & Garten listing includes “Handläufe aus Edelstahl”, article no. 21223, price 20,00 € / Stück.",search excerpt,direct_public_listing,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from material text. Raw material=""Edelstahl""; raw component=""Handlauf""; status=DIRECT_EXPLICIT; source_kind=category_listing_page",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
bauteilladen_winterthur,HAT_BAUTEILTYP,bt_boden,boden,https://bauteilladen.ch/shop/,"Shop category list includes Boden & Wandbeläge, Fenster, Sanitär, Treppen, Türen & Tore, Decken & Dächer and others.",L41-L59,direct_category_filter,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from component text. Raw material=""NOT STATED IN SOURCE""; raw component=""Fenster / Sanitär / Treppen / Türen & Tore / Decken & Dächer / Boden & Wandbeläge categories""; status=DIRECT_CATEGORY; source_kind=webshop_listing_page",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
bauteilladen_winterthur,HAT_BAUTEILTYP,bt_technik,technik,https://bauteilladen.ch/produkt/metallgelaender-verzinkt/,"Product page/sidebar lists shop categories including Fenster, Heizung & Klima, Sanitär, Treppen, Türen & Tore, Decken & Dächer, Möbel.",,direct_category_scope,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from component text. Raw material=""varied""; raw component=""Fenster, Türen & Tore, Sanitär, Treppen, Decken & Dächer, Möbel etc.""; status=nan; source_kind=product_page_with_category_sidebar",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
bauteilladen_winterthur,HAT_BAUTEILTYP,bt_technik,technik,https://bauteilladen.ch/shop/,"Shop category list includes Boden & Wandbeläge, Fenster, Sanitär, Treppen, Türen & Tore, Decken & Dächer and others.",L41-L59,direct_category_filter,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from component text. Raw material=""NOT STATED IN SOURCE""; raw component=""Fenster / Sanitär / Treppen / Türen & Tore / Decken & Dächer / Boden & Wandbeläge categories""; status=DIRECT_CATEGORY; source_kind=webshop_listing_page",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
bauteilladen_winterthur,HAT_BAUTEILTYP,bt_treppe,treppe,https://bauteilladen.ch/produkt/metallgelaender-verzinkt/,"Product page/sidebar lists shop categories including Fenster, Heizung & Klima, Sanitär, Treppen, Türen & Tore, Decken & Dächer, Möbel.",,direct_category_scope,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from component text. Raw material=""varied""; raw component=""Fenster, Türen & Tore, Sanitär, Treppen, Decken & Dächer, Möbel etc.""; status=nan; source_kind=product_page_with_category_sidebar",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
bauteilladen_winterthur,HAT_BAUTEILTYP,bt_treppe,treppe,https://bauteilladen.ch/shop/,"Shop category list includes Boden & Wandbeläge, Fenster, Sanitär, Treppen, Türen & Tore, Decken & Dächer and others.",L41-L59,direct_category_filter,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from component text. Raw material=""NOT STATED IN SOURCE""; raw component=""Fenster / Sanitär / Treppen / Türen & Tore / Decken & Dächer / Boden & Wandbeläge categories""; status=DIRECT_CATEGORY; source_kind=webshop_listing_page",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
bauteilladen_winterthur,HAT_BAUTEILTYP,bt_tuer,tuer,https://bauteilladen.ch/produkt/metallgelaender-verzinkt/,"Product page/sidebar lists shop categories including Fenster, Heizung & Klima, Sanitär, Treppen, Türen & Tore, Decken & Dächer, Möbel.",,direct_category_scope,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from component text. Raw material=""varied""; raw component=""Fenster, Türen & Tore, Sanitär, Treppen, Decken & Dächer, Möbel etc.""; status=nan; source_kind=product_page_with_category_sidebar",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
bauteilladen_winterthur,HAT_BAUTEILTYP,bt_tuer,tuer,https://bauteilladen.ch/shop/,"Shop category list includes Boden & Wandbeläge, Fenster, Sanitär, Treppen, Türen & Tore, Decken & Dächer and others.",L41-L59,direct_category_filter,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from component text. Raw material=""NOT STATED IN SOURCE""; raw component=""Fenster / Sanitär / Treppen / Türen & Tore / Decken & Dächer / Boden & Wandbeläge categories""; status=DIRECT_CATEGORY; source_kind=webshop_listing_page",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
bauteilnetz_deutschland,HAT_BAUTEILTYP,bt_fenster,Fenster,https://www.dbu.de/projektbeispiele/das-bauteilnetz-deutschland/,"The DBU description gives the principle: windows, doors or radiators from demolition/conversion are secured and stored until taken up by a buyer.",search extract,THIRD_PARTY_DIRECT,REVIEW_ONLY_SOURCE_EXTRACT_OR_CATEGORY_SCOPE,"Third-party project source; appropriate for Bauteilnetz historical scope, not for a current stock claim.",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
bauteilnetz_deutschland,HAT_BAUTEILTYP,bt_technik,Technik,https://www.dbu.de/projektbeispiele/das-bauteilnetz-deutschland/,"The DBU description gives the principle: windows, doors or radiators from demolition/conversion are secured and stored until taken up by a buyer.",search extract,THIRD_PARTY_DIRECT,REVIEW_ONLY_SOURCE_EXTRACT_OR_CATEGORY_SCOPE,"Third-party project source; appropriate for Bauteilnetz historical scope, not for a current stock claim.",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
bauteilnetz_deutschland,HAT_BAUTEILTYP,bt_tuer,Tür,https://www.dbu.de/projektbeispiele/das-bauteilnetz-deutschland/,"The DBU description gives the principle: windows, doors or radiators from demolition/conversion are secured and stored until taken up by a buyer.",search extract,THIRD_PARTY_DIRECT,REVIEW_ONLY_SOURCE_EXTRACT_OR_CATEGORY_SCOPE,"Third-party project source; appropriate for Bauteilnetz historical scope, not for a current stock claim.",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
bauteilnetz_deutschland,HAT_BAUTEILTYP,bt_wand,wand,https://www.bauteilnetz.de/bauteilnetz/website/bauteilsuche/dachziegel_firstziegel_lueftersteine_maschinell?btk_bauteil_show=17936&btk_suche=true&btk_kid=2&btkt_local=false&btkt_fs_andor=and&btkt_detailsuche=true&btkt_anzopt=false&btkt_simple_search_off=false&btkt_specialsuche=false&btk_sort=BauteilAngebot.ErfassungsDatum_desc,"User supplied direct Bauteilnetz product/category URL for roof-tile/first-tile/ventilation-stone search; apply product/detail-first scan, but material must be taken from page field when visible.",,needs_line_capture,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from component text. Raw material=""not explicitly captured in opened line excerpt""; raw component=""Wände/Dach / Dachziegel, Firstziegel, Lüftersteine""; status=nan; source_kind=user_supplied_product_url",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
bauteilnetz_deutschland,NUTZT_MATERIAL,mat_holz,holz,https://www.bauteilnetz.de/bauteilnetz/website/bauteilsuche/boeden?btk_kid=1&btk_suche=true&btkt_anzopt=false&btkt_detailsuche=true&btkt_fs_andor=and&btkt_local=false&btkt_simple_search_off=false&btkt_specialsuche=false,Public Bauteilsuche category page for Böden exposes product rows; material should only be taken when a row title or detail field explicitly says it.,category listing rows captured in current session,direct_public_listing,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from material text. Raw material=""wood/ceramic/stone items appear in listing titles""; raw component=""Böden / Fliesen / Parkett""; status=DIRECT_CATEGORY_SCOPE; source_kind=category_listing_page",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
cornermat_retrival,HAT_BAUTEILTYP,bt_boden,Boden,https://ecosysteme-economiecirculaire.wallonie.be/fr/agenda/cornermat-e-magasin-de-materiaux-de-construction-de-reemploi/,"Event page says the Cornermat store contains: “bois, sanitaires, isolants, revêtements de sol, éclairage, cloisons, châssis...”. Matched token: revêtements de sol.",search extract,THIRD_PARTY_DIRECT,REVIEW_ONLY_SOURCE_EXTRACT_OR_CATEGORY_SCOPE,Third-party but specific to Cornermat; obtain first-party shop/category page before fully automatic import.,,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
cornermat_retrival,HAT_BAUTEILTYP,bt_daemmung,daemmung,https://www.cornermat.be/shop/page/4,"Category and material filters include Portes, Sol, Châssis et fenêtres, Isolation, Couverture, Sanitaires plus material filters BOIS, METAL, VERRE, PIERRE.",L54-L155,direct_category_filter,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from component text. Raw material=""BOIS, METAL, VERRE, PIERRE material filters""; raw component=""doors / floors / windows / insulation / roof covering / sanitary / electrical / wood/metal/glass/stone material filters""; status=DIRECT_CATEGORY; source_kind=webshop_listing_page",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
cornermat_retrival,NUTZT_MATERIAL,mat_daemmstoff,Dämmstoff,https://ecosysteme-economiecirculaire.wallonie.be/fr/agenda/cornermat-e-magasin-de-materiaux-de-construction-de-reemploi/,"Event page says the Cornermat store contains: “bois, sanitaires, isolants, revêtements de sol, éclairage, cloisons, châssis...”. Matched token: isolants.",search extract,THIRD_PARTY_DIRECT,REVIEW_ONLY_SOURCE_EXTRACT_OR_CATEGORY_SCOPE,Third-party but specific to Cornermat; obtain first-party shop/category page before fully automatic import.,,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
cornermat_retrival,NUTZT_MATERIAL,mat_daemmstoff,daemmstoff,https://www.cornermat.be/shop/page/4,"Category and material filters include Portes, Sol, Châssis et fenêtres, Isolation, Couverture, Sanitaires plus material filters BOIS, METAL, VERRE, PIERRE.",L54-L155,direct_category_filter,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from material text. Raw material=""BOIS, METAL, VERRE, PIERRE material filters""; raw component=""doors / floors / windows / insulation / roof covering / sanitary / electrical / wood/metal/glass/stone material filters""; status=DIRECT_CATEGORY; source_kind=webshop_listing_page",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
cycle_up,HAT_BAUTEILTYP,bt_fenster,fenster,https://www.cycle-up.fr/upload/material/documents/2021200-12.pdf,"Cycle Up product PDF result states “Fenêtre 1 vantail avec soubassement”, “châssis PVC”, “Matériau PVC”, and “Type Fenêtre double vitrage claire”.",,direct_product_sheet,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from component text. Raw material=""PVC + glass implied by double glazing; PVC explicitly stated""; raw component=""window / fenêtre double vitrage with subframe""; status=DIRECT_EXPLICIT; source_kind=product_pdf",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
cycle_up,NUTZT_MATERIAL,mat_glas,glas,https://www.cycle-up.fr/upload/material/documents/2021200-12.pdf,"Cycle Up product PDF result states “Fenêtre 1 vantail avec soubassement”, “châssis PVC”, “Matériau PVC”, and “Type Fenêtre double vitrage claire”.",,direct_product_sheet,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from material text. Raw material=""PVC + glass implied by double glazing; PVC explicitly stated""; raw component=""window / fenêtre double vitrage with subframe""; status=DIRECT_EXPLICIT; source_kind=product_pdf",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
cycle_up,NUTZT_MATERIAL,mat_kunststoff,kunststoff,https://www.cycle-up.fr/upload/material/documents/2021200-12.pdf,"Cycle Up product PDF result states “Fenêtre 1 vantail avec soubassement”, “châssis PVC”, “Matériau PVC”, and “Type Fenêtre double vitrage claire”.",,direct_product_sheet,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from material text. Raw material=""PVC + glass implied by double glazing; PVC explicitly stated""; raw component=""window / fenêtre double vitrage with subframe""; status=DIRECT_EXPLICIT; source_kind=product_pdf",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
cycle_zero,HAT_BAUTEILTYP,bt_boden,Boden,https://www.iledefrance.fr/toutes-les-actualites/cycle-zero-la-revolution-numerique-anti-gaspillage-dans-le-btp,"Third-party article lists: “Bois, fenêtres, radiateurs, tuyauterie, portes, peinture, carrelage”. Matched token: carrelage.",search extract,THIRD_PARTY_DIRECT,REVIEW_ONLY_SOURCE_EXTRACT_OR_CATEGORY_SCOPE,"Third-party source, useful but keep manual review unless first-party in-app/category export is obtained.",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
cycle_zero,HAT_BAUTEILTYP,bt_daemmung,Dämmung,https://www.iledefrance.fr/toutes-les-actualites/cycle-zero-la-revolution-numerique-anti-gaspillage-dans-le-btp,"Third-party article lists: “Bois, fenêtres, radiateurs, tuyauterie, portes, peinture, carrelage”. Matched token: isolants.",search extract,THIRD_PARTY_DIRECT,REVIEW_ONLY_SOURCE_EXTRACT_OR_CATEGORY_SCOPE,"Third-party source, useful but keep manual review unless first-party in-app/category export is obtained.",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
cycle_zero,HAT_BAUTEILTYP,bt_fenster,Fenster,https://www.iledefrance.fr/toutes-les-actualites/cycle-zero-la-revolution-numerique-anti-gaspillage-dans-le-btp,"Third-party article lists: “Bois, fenêtres, radiateurs, tuyauterie, portes, peinture, carrelage”. Matched token: fenêtres.",search extract,THIRD_PARTY_DIRECT,REVIEW_ONLY_SOURCE_EXTRACT_OR_CATEGORY_SCOPE,"Third-party source, useful but keep manual review unless first-party in-app/category export is obtained.",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
cycle_zero,HAT_BAUTEILTYP,bt_technik,Technik,https://www.iledefrance.fr/toutes-les-actualites/cycle-zero-la-revolution-numerique-anti-gaspillage-dans-le-btp,"Third-party article lists: “Bois, fenêtres, radiateurs, tuyauterie, portes, peinture, carrelage”. Matched token: radiateurs; tuyauterie.",search extract,THIRD_PARTY_DIRECT,REVIEW_ONLY_SOURCE_EXTRACT_OR_CATEGORY_SCOPE,"Third-party source, useful but keep manual review unless first-party in-app/category export is obtained.",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
cycle_zero,HAT_BAUTEILTYP,bt_tuer,Tür,https://www.iledefrance.fr/toutes-les-actualites/cycle-zero-la-revolution-numerique-anti-gaspillage-dans-le-btp,"Third-party article lists: “Bois, fenêtres, radiateurs, tuyauterie, portes, peinture, carrelage”. Matched token: portes.",search extract,THIRD_PARTY_DIRECT,REVIEW_ONLY_SOURCE_EXTRACT_OR_CATEGORY_SCOPE,"Third-party source, useful but keep manual review unless first-party in-app/category export is obtained.",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
cycle_zero,NUTZT_MATERIAL,mat_daemmstoff,Dämmstoff,https://www.constructionbtp.com/environnement/article/2025/05/22/152917/cycle-zero-des-materiaux-chantier-gratuits-aux-particuliers,Article list includes “isolants”.,search extract,THIRD_PARTY_DIRECT,REVIEW_ONLY_SOURCE_EXTRACT_OR_CATEGORY_SCOPE,Third-party source; keep manual review.,,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
cycle_zero,NUTZT_MATERIAL,mat_holz,Holz,https://www.iledefrance.fr/toutes-les-actualites/cycle-zero-la-revolution-numerique-anti-gaspillage-dans-le-btp,"Third-party article lists: “Bois, fenêtres, radiateurs, tuyauterie, portes, peinture, carrelage”. Matched token: Bois.",search extract,THIRD_PARTY_DIRECT,REVIEW_ONLY_SOURCE_EXTRACT_OR_CATEGORY_SCOPE,"Third-party source, useful but keep manual review unless first-party in-app/category export is obtained.",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
genbyg,HAT_BAUTEILTYP,bt_boden,boden,https://genbyg.dk/murervarer/brugte-fliser/,"Navigation shows Træ & Gulve, Gulve (Træ & Klinker), Bøgeparket, Egeparket, Brugte Klinker.",,direct_public_category,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from component text. Raw material=""wood floors, clinker/tile""; raw component=""Floors / Træ & Klinker""; status=nan; source_kind=category_navigation_stock",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
genbyg,NUTZT_MATERIAL,mat_holz,holz,https://genbyg.dk/murervarer/brugte-fliser/,"Navigation shows Træ & Gulve, Gulve (Træ & Klinker), Bøgeparket, Egeparket, Brugte Klinker.",,direct_public_category,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from material text. Raw material=""wood floors, clinker/tile""; raw component=""Floors / Træ & Klinker""; status=nan; source_kind=category_navigation_stock",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
genbyg,NUTZT_MATERIAL,mat_keramik,keramik,https://genbyg.dk/murervarer/brugte-fliser/,"Navigation shows Træ & Gulve, Gulve (Træ & Klinker), Bøgeparket, Egeparket, Brugte Klinker.",,direct_public_category,REVIEW_ONLY_MAPPED_FROM_NON_PRODUCT_OR_WEAK_SOURCE,"Pass4-6 mapped from material text. Raw material=""wood floors, clinker/tile""; raw component=""Floors / Træ & Klinker""; status=nan; source_kind=category_navigation_stock",,REVIEW_ONLY,DO_NOT_IMPORT_REVIEW_ONLY,False
