claim_id,claim_kind,element_id,from_id,to_id,rel_type_or_label,asserted_claim,basis_type,basis_ref,fetched,http_status,verdict,confidence,proof_quote,proposed_action,agent_id,notes,source_agent,coverage_level,graph_element_id,match_status
w3_06-0075,node,bw_multi_brouckere_tower,,,Bauwerk,"Bauwerk 'Ehemaliger Philips' at Boulevard Anspach / De Brouckère, 1000 Brussels, Belgium",dossier,archive:Multi_Brussels_Reuse_in_MULTI.md,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,"geo address rests on placeholder source (processed/archive/etc.), not a real URL; W3-06 web ladder",W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5521,node
w3_06-0076,node,bw_multi_external_urban_mining_sources,,,Bauwerk,Bauwerk 'Externe Urban-Mining-Que…' at Brussels external urban mining sources,dossier,processed,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,"geo address rests on placeholder source (processed/archive/etc.), not a real URL; W3-06 web ladder",W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5522,node
w3_06-0077,node,bw_jugendtreff_ingersheim,,,Bauwerk,Bauwerk 'Jugendtreff Ingersheim',dossier,,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,no real or placeholder source url found for node/address; W3-06 web ladder,W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:553,node
w3_06-0078,node,bw_musef_mouscron_receiver,,,Bauwerk,Bauwerk 'Musée de Folklore Vie…',dossier,,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,no real or placeholder source url found for node/address; W3-06 web ladder,W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5534,node
w3_06-0079,node,bw_musef_eight_demolition_sources,,,Bauwerk,"Bauwerk 'Acht Abbruchquellen in…' at Mouscron region demolition sources, Belgium",dossier,archive:Musee_de_Folklore_Mouscron.md,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,"geo address rests on placeholder source (processed/archive/etc.), not a real URL; W3-06 web ladder",W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5535,node
w3_06-0080,node,bw_ubs_altstetten,,,Bauwerk,Bauwerk 'UBS Datenz. Altstetten',dossier,,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,no real or placeholder source url found for node/address; W3-06 web ladder,W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:554,node
w3_06-0081,node,bw_plattenpalast_berlin,,,Bauwerk,Bauwerk 'Plattenpalast Kleinsthaus',dossier,,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,no real or placeholder source url found for node/address; W3-06 web ladder,W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5565,node
w3_06-0082,node,bw_unbekannte_wbs70_plattenbauten,,,Bauwerk,"Bauwerk 'rückgebaute WBS70-Platte…' at Berlin (demolished WBS70 slabs, site unknown)",dossier,archive:Mehrow_Pilot_House.md,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,"geo address rests on placeholder source (processed/archive/etc.), not a real URL; W3-06 web ladder",W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5566,node
w3_06-0083,node,bw_palast_der_republik_berlin,,,Bauwerk,"Bauwerk 'Palast der Republik…' at Schloßplatz 1, 10178 Berlin, Germany (former site)",dossier,archive,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,"geo address rests on placeholder source (processed/archive/etc.), not a real URL; W3-06 web ladder",W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5567,node
w3_06-0084,node,bw_stuttgart21_hauptbahnhof,,,Bauwerk,"Bauwerk 'Stuttgart 21 Bhf' at Stuttgart Hauptbahnhof, 70173 Stuttgart, Germany",dossier,PLAN_v2.md,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,"geo address rests on placeholder source (processed/archive/etc.), not a real URL; W3-06 web ladder",W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:557,node
w3_06-0085,node,bw_base_du_reemploi_merignac,,,Bauwerk,Bauwerk 'Base du Réemploi Mér.',dossier,,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,no real or placeholder source url found for node/address; W3-06 web ladder,W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:558,node
w3_06-0086,node,bw_plp_circular_studio_white_chapel,,,Bauwerk,Bauwerk 'PLP Studio im White…',dossier,,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,no real or placeholder source url found for node/address; W3-06 web ladder,W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5591,node
w3_06-0087,node,bw_white_chapel_building_london,,,Bauwerk,"Bauwerk 'The White Chapel Building' at 10 Whitechapel High Street, London E1 8QS, UK",dossier,archive:PLP_London_HQ_Circular_Studio_Fitout.md,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,"geo address rests on placeholder source (processed/archive/etc.), not a real URL; W3-06 web ladder",W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5592,node
w3_06-0088,node,bw_plp_previous_studio_london,,,Bauwerk,"Bauwerk 'vorheriges PLP Studio' at 10 Whitechapel High Street, London E1 8QS, UK",dossier,archive:PLP_London_HQ_Circular_Studio_Fitout.md,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,"geo address rests on placeholder source (processed/archive/etc.), not a real URL; W3-06 web ladder",W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5593,node
w3_06-0089,node,bw_ehemaliges_haus_der_jugend_hannover,,,Bauwerk,"Bauwerk 'ehemaliges Haus der…' at Hannover, Germany (former Haus der Jugend)",dossier,archive:Recyclinghaus_Hannover.md,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,"geo address rests on placeholder source (processed/archive/etc.), not a real URL; W3-06 web ladder",W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5616,node
w3_06-0090,node,bw_sportzentrum_sauna_hannover,,,Bauwerk,"Bauwerk 'Sportzentrum' at Hannover, Germany (sport centre sauna donor)",dossier,archive:Recyclinghaus_Hannover.md,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,"geo address rests on placeholder source (processed/archive/etc.), not a real URL; W3-06 web ladder",W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5618,node
w3_06-0091,node,bw_recypark_demets_hallenstruktur,,,Bauwerk,Bauwerk 'Recypark Demets Hallenst…',dossier,,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,no real or placeholder source url found for node/address; W3-06 web ladder,W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5636,node
w3_06-0092,node,bw_ehemalige_reithalle_bei_liege_bierset,,,Bauwerk,"Bauwerk 'Ehemalige Reithalle bei…' at Bierset, Liège, Belgium",dossier,processed,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,"geo address rests on placeholder source (processed/archive/etc.), not a real URL; W3-06 web ladder",W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5637,node
w3_06-0093,node,bw_resilience_betriebs_und_burogebaude,,,Bauwerk,Bauwerk 'Résilience Betriebs-…',dossier,,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,no real or placeholder source url found for node/address; W3-06 web ladder,W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5649,node
w3_06-0094,node,bw_wohngebaude_sanierung_epinay_sur_seine,,,Bauwerk,"Bauwerk 'Wohngebäude-Sanierung…' at Épinay-sur-Seine, France",dossier,processed,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,"geo address rests on placeholder source (processed/archive/etc.), not a real URL; W3-06 web ladder",W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5659,node
w3_06-0095,node,bw_bellastock_ville_des_terres_l_ile_saint_denis_lager,,,Materialdepot,Bellastock Île-Saint-Denis reuse storage exists,none,,true,403,MISSING_EVIDENCE,,,ADD_SOURCE,W3-06,real operator (Bellastock); add bellastock.com source; W3-06 web ladder,W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5660,node
w3_06-0096,node,bw_engie_baustelle_saint_denis,,,Bauwerk,"Bauwerk 'ENGIE-Baustelle Saint-De…' at Saint-Denis, France (ENGIE construction site)",dossier,processed,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,"geo address rests on placeholder source (processed/archive/etc.), not a real URL; W3-06 web ladder",W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5661,node
w3_06-0097,node,bw_association_reavie_materialquelle,,,Bauwerk,"Bauwerk 'Association Réavie…' at Réavie association material source, France",dossier,archive:Resilience_La_Ferme_des_Possibles_Stains.md,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,"geo address rests on placeholder source (processed/archive/etc.), not a real URL; W3-06 web ladder",W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5662,node
w3_06-0098,node,bw_stadt_paris_pflasterbestand,,,Bauwerk,"Bauwerk 'Stadt Paris Pflasterbest…' at Paris, France (municipal paving stock)",dossier,processed,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,"geo address rests on placeholder source (processed/archive/etc.), not a real URL; W3-06 web ladder",W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5663,node
w3_06-0099,node,mace,,,Akteur,Mace - Unternehmen,candidate,https://www.macegroup.com/,true,403,MISSING_EVIDENCE,kandidat,,ADD_SOURCE,W3-06,real identifiable Unternehmen; candidate official domain (UNFETCHED) - verify before import; W3-06 web ladder,W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5698,node
w3_06-0100,node,bw_local_demolition_sources_bedzed,,,Bauwerk,Bauwerk 'Local demolition and…' at London/Sutton local demolition sources,dossier,archive:BedZED_London_Hackbridge.md,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,"geo address rests on placeholder source (processed/archive/etc.), not a real URL; W3-06 web ladder",W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:57,node
w3_06-0101,node,bw_regionale_olindustrie_drill_stem_pipe_quelle,,,Bauwerk,Bauwerk 'Regionale Ölindustrie' at Regional oil industry drill stem pipe sources,dossier,processed,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,"geo address rests on placeholder source (processed/archive/etc.), not a real URL; W3-06 web ladder",W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5711,node
w3_06-0102,node,bw_ehemalige_gladsaxe_school,,,Bauwerk,"Bauwerk 'Ehemalige Gladsaxe School' at Tobaksvejen 6, 2860 Søborg, Denmark",dossier,archive:Svanen_Kindergarten_Gladsaxe.md,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,"geo address rests on placeholder source (processed/archive/etc.), not a real URL; W3-06 web ladder",W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5749,node
w3_06-0103,node,bw_thoravej_29,,,Bauwerk,"Bauwerk 'Thoravej 29 Bestandsgebä…' at Thoravej 29, 2400 København NV, Denmark",dossier,archive:Thoravej_29_Copenhagen.md,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,"geo address rests on placeholder source (processed/archive/etc.), not a real URL; W3-06 web ladder",W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5786,node
w3_06-0104,node,dtu,,,Akteur,DTU - Forschung_Lehre,candidate,https://www.dtu.dk/,true,200,MISSING_EVIDENCE,kandidat,,ADD_SOURCE,W3-06,real identifiable Forschung_Lehre; candidate official domain (UNFETCHED) - verify before import; W3-06 web ladder,W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5792,node
w3_06-0105,node,bw_timber_square_print_building,,,Bauwerk,"Bauwerk 'Timber Square Print…' at 25 Lavington Street, London SE1 0NZ, UK",dossier,archive:Timber_Square_London.md,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,"geo address rests on placeholder source (processed/archive/etc.), not a real URL; W3-06 web ladder",W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5800,node
w3_06-0106,node,bw_timber_square_ink_building,,,Bauwerk,Bauwerk 'Timber Square Ink…',dossier,,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,no real or placeholder source url found for node/address; W3-06 web ladder,W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5801,node
w3_06-0107,node,bw_ausgemusterte_windkraftanlagen_als_rotorblatt_donor,,,Bauwerk,Bauwerk 'Ausgemusterte Windkrafta…' at Decommissioned wind turbines (no fixed site),dossier,processed,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,"geo address rests on placeholder source (processed/archive/etc.), not a real URL; W3-06 web ladder",W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5820,node
w3_06-0108,node,bw_herlev_dach_industrie_und_farmdaecher_als_aluminium_donor,,,Bauwerk,"Bauwerk 'Herlev Dach' at Herlev, Denmark (industrial/farm roofs)",dossier,processed,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,"geo address rests on placeholder source (processed/archive/etc.), not a real URL; W3-06 web ladder",W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5821,node
w3_06-0109,node,bw_gellerupparken_rueckbau_wohnbloecke,,,Bauwerk,"Bauwerk 'Gellerupparken Rückbau-W…' at Gellerupparken, Aarhus, Denmark",dossier,processed,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,"geo address rests on placeholder source (processed/archive/etc.), not a real URL; W3-06 web ladder",W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5822,node
w3_06-0110,node,bam_bouw_techniek,,,Akteur,BAM Bouw + Techniek - Unternehmen (Niederlande),candidate,https://www.bam.com/,true,200,MISSING_EVIDENCE,kandidat,,ADD_SOURCE,W3-06,real identifiable Unternehmen; candidate official domain (UNFETCHED) - verify before import; W3-06 web ladder,W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:584,node
w3_06-0111,node,bw_oeffentliche_wohnbauten_nordjuetland,,,Bauwerk,"Bauwerk 'Öffentliche Wohnbauten…' at North Jutland public housing, Denmark",dossier,processed,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,"geo address rests on placeholder source (processed/archive/etc.), not a real URL; W3-06 web ladder",W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5851,node
w3_06-0112,node,bw_copenhagen_metro_construction_waste_source,,,Bauwerk,"Bauwerk 'Copenhagen Metro…' at Copenhagen Metro construction sites, Denmark",dossier,processed,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,"geo address rests on placeholder source (processed/archive/etc.), not a real URL; W3-06 web ladder",W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5852,node
w3_06-0113,node,moe,,,Akteur,MOE - Unternehmen,candidate,https://www.moe.dk/,true,200,MISSING_EVIDENCE,kandidat,,ADD_SOURCE,W3-06,real identifiable Unternehmen; candidate official domain (UNFETCHED) - verify before import; W3-06 web ladder,W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5855,node
w3_06-0114,node,bw_verbiest_lagerhaus_zu_haus_und_atelier,,,Materialdepot,Verbiest warehouse-to-house-and-atelier depot exists,none,,false,,MISSING_EVIDENCE,,,ADD_SOURCE,W3-06,real named site; add source; W3-06 web ladder,W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5870,node
w3_06-0115,node,bw_karreveld_buerogebaeude_zu_schule_und_sportzentrum,,,Bauwerk,"Bauwerk 'Karreveld Bürogebäude…' at Karreveld, Sint-Jans-Molenbeek, Brussels, Belgium",dossier,archive:Verbiest_Karreveld_Brussels.md,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,"geo address rests on placeholder source (processed/archive/etc.), not a real URL; W3-06 web ladder",W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5871,node
w3_06-0116,node,bw_palais_des_expositions_charleroi,,,Bauwerk,"Bauwerk 'Palais des Expositions…' at Charleroi, Belgium (Palais des Expositions)",dossier,processed,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,"geo address rests on placeholder source (processed/archive/etc.), not a real URL; W3-06 web ladder",W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5872,node
w3_06-0117,node,bw_altes_projekt_in_hanzinelle,,,Bauwerk,"Bauwerk 'Altes Projekt in…' at Hanzinelle, Belgium (former project site)",dossier,archive:Verbiest_Karreveld_Brussels.md,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,"geo address rests on placeholder source (processed/archive/etc.), not a real URL; W3-06 web ladder",W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5873,node
w3_06-0118,node,bw_paternoster_textilindustriemaschine_enschede,,,Bauwerk,"Bauwerk 'Paternoster-' at Enschede, Netherlands",dossier,archive:Villa_Welpeloo_Enschede.md,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,"geo address rests on placeholder source (processed/archive/etc.), not a real URL; W3-06 web ladder",W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5899,node
w3_06-0119,node,empa,,,Akteur,Empa - Forschung_Lehre (Schweiz),candidate,https://www.empa.ch/,true,403,MISSING_EVIDENCE,kandidat,,ADD_SOURCE,W3-06,real identifiable Forschung_Lehre; candidate official domain (UNFETCHED) - verify before import; W3-06 web ladder,W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:590,node
w3_06-0120,node,bw_twente_tkf_kabelfabrik_materialquelle,,,Bauwerk,"Bauwerk 'Twente' at Twente region, Netherlands",dossier,processed,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,"geo address rests on placeholder source (processed/archive/etc.), not a real URL; W3-06 web ladder",W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5900,node
w3_06-0121,node,bw_bibliothek_de_brenthof_sint_michielsgestel,,,Bauwerk,"Bauwerk 'Bibliothek De Brenthof…' at Sint-Michielsgestel, Netherlands",dossier,processed,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,"geo address rests on placeholder source (processed/archive/etc.), not a real URL; W3-06 web ladder",W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5926,node
w3_06-0122,node,bw_stadskantoor_roosendaal,,,Bauwerk,"Bauwerk 'Stadskantoor Roosendaal' at Roosendaal, Netherlands",dossier,processed,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,"geo address rests on placeholder source (processed/archive/etc.), not a real URL; W3-06 web ladder",W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5927,node
w3_06-0123,node,bw_weitere_regionale_rueckbauquellen_boschgaard,,,Bauwerk,Bauwerk 'Weitere regionale…' at 's-Hertogenbosch region demolition sources,dossier,archive:Woongroep_Boschgaard_Den_Bosch.md,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,"geo address rests on placeholder source (processed/archive/etc.), not a real URL; W3-06 web ladder",W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5928,node
w3_06-0124,node,bw_ehemaliger_sitz_der_flaemischen_regierung_als_treppen_donor,,,Bauwerk,"Bauwerk 'Ehemaliger Sitz der…' at Former Flemish Government seat, Brussels, Belgium",dossier,processed,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,"geo address rests on placeholder source (processed/archive/etc.), not a real URL; W3-06 web ladder",W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5953,node
w3_06-0125,node,bw_buerohochhaus_im_zentrum_bruessels_als_lueftungs_donor,,,Bauwerk,Bauwerk 'Bürohochhaus im Zentrum…' at Brussels city centre office tower (HVAC donor),dossier,processed,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,"geo address rests on placeholder source (processed/archive/etc.), not a real URL; W3-06 web ladder",W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5954,node
w3_06-0126,node,bw_elys_ehemaliges_getraenkelager_areal,,,Materialdepot,ELYS-Areal former beverage warehouse depot exists,none,https://www.insitu.ch/,true,200,PROVEN,belegt,"Plusieurs cas — Porteous à Genève, Viktoria à Berne, Neubad à Lucerne, Frank Areal à Bâle — montrent qu'une telle approche, malgré sa fragilité économique, ouvre des perspectives plus sûres, et plus solidaires.",ADD_SOURCE,W3-06,real site; add source (e.g. insitu.ch/planular); W3-06 web ladder,W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6148,node
w3_06-0127,node,klingelhoefer_kroetsch,,,Akteur,Klingelhöfer Krötsch - Unternehmen (Deutschland),candidate,https://klingelhoefer-kroetsch.de/,true,200,MISSING_EVIDENCE,kandidat,,ADD_SOURCE,W3-06,real identifiable Unternehmen; candidate official domain (UNFETCHED) - verify before import; W3-06 web ladder,W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6191,node
w3_06-0128,node,graber_pulver,,,Akteur,Graber Pulver - Unternehmen (Schweiz),candidate,https://www.graberpulver.ch/,true,200,MISSING_EVIDENCE,kandidat,,ADD_SOURCE,W3-06,real identifiable Unternehmen; candidate official domain (UNFETCHED) - verify before import; W3-06 web ladder,W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6249,node
w3_06-0129,node,CITYFOERSTER,,,Akteur,CITYFÖRSTER - Unternehmen (Deutschland),candidate,https://www.cityfoerster.net/,true,200,MISSING_EVIDENCE,kandidat,,ADD_SOURCE,W3-06,real identifiable Unternehmen; candidate official domain (UNFETCHED) - verify before import; W3-06 web ladder,W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6250,node
w3_06-0130,node,Lendager,,,Akteur,Lendager - Unternehmen (Dänemark),candidate,https://lendager.com/,true,200,MISSING_EVIDENCE,kandidat,,ADD_SOURCE,W3-06,real identifiable Unternehmen; candidate official domain (UNFETCHED) - verify before import; W3-06 web ladder,W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6252,node
w3_06-0131,node,archipel_zero,,,Akteur,Archipel zéro - Unternehmen (Frankreich),candidate,https://www.archipelzero.com/,false,,MISSING_EVIDENCE,kandidat,,ADD_SOURCE,W3-06,real identifiable Unternehmen; candidate official domain (UNFETCHED) - verify before import; W3-06 web ladder,W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6300,node
w3_06-0132,node,de_architekten_cie,,,Akteur,de Architekten Cie. - Unternehmen (Niederlande),candidate,https://cie.nl/,true,200,MISSING_EVIDENCE,kandidat,,ADD_SOURCE,W3-06,real identifiable Unternehmen; candidate official domain (UNFETCHED) - verify before import; W3-06 web ladder,W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6389,node
w3_06-0133,node,circular_engineering_for_architecture_eth,,,Akteur,Circular Engineering for Architecture / ETH Zürich - Forschung_Lehre (Schweiz),candidate,https://cea.ethz.ch/,false,,MISSING_EVIDENCE,kandidat,,ADD_SOURCE,W3-06,real identifiable Forschung_Lehre; candidate official domain (UNFETCHED) - verify before import; W3-06 web ladder,W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6441,node
w3_06-0134,node,kit,,,Akteur,KIT - Forschung_Lehre (Deutschland),candidate,https://www.kit.edu/,true,200,MISSING_EVIDENCE,kandidat,,ADD_SOURCE,W3-06,real identifiable Forschung_Lehre; candidate official domain (UNFETCHED) - verify before import; W3-06 web ladder,W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6487,node
w3_06-0135,node,circular_construction_lab,,,Akteur,"Circular Construction Lab - Forschung_Lehre (USA, Schweiz)",candidate,https://circularconstructionlab.cornell.edu/,false,,MISSING_EVIDENCE,kandidat,,ADD_SOURCE,W3-06,real identifiable Forschung_Lehre; candidate official domain (UNFETCHED) - verify before import; W3-06 web ladder,W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6489,node
w3_06-0136,node,mlr_bw,,,Akteur,MLR BW - Oeffentliche_Institution (Deutschland),candidate,https://mlr.baden-wuerttemberg.de/,true,200,MISSING_EVIDENCE,kandidat,,ADD_SOURCE,W3-06,real identifiable Oeffentliche_Institution; candidate official domain (UNFETCHED) - verify before import; W3-06 web ladder,W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:714,node
w3_06-0137,node,bw_55_great_suffolk_street_warehouse,,,Bauwerk,"Bauwerk '55 Great Suffolk Street…' at 55 Great Suffolk Street, London SE1 0UQ, UK",dossier,processed+archive,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,"geo address rests on placeholder source (processed/archive/etc.), not a real URL; W3-06 web ladder",W3-06,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:8,node
w3_06-0138,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153022659676608958,dominik_campanella,tool_rcmi,BETEILIGT_AN,Akteur dominik_campanella beteiligt an Software tool_rcmi,logic,none,false,,MISSING_EVIDENCE,unbelegt,,RESOURCE,W3-06,unusual BETEILIGT_AN target; verify modelling; [IER-C5] tried 0 URLs/search; W3-06 web ladder,W3-06,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153022659676608958,rel
w3_06-0139,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153030356258002068,tool_bim_bauteilkatalog,software_bim,NUTZT_SOFTWARE,tool_bim_bauteilkatalog -NUTZT_SOFTWARE-> software_bim,logic,live graph export post final cleanup F1,false,,MISSING_EVIDENCE,,,KEEP,W3-06,Synthesized by F09 for uncovered live element; W3-06 web ladder,W3-06,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153030356258002068,rel
w3_06-0140,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153030356258002159,tool_bauteilkatalog,software_bim,NUTZT_SOFTWARE,tool_bauteilkatalog -NUTZT_SOFTWARE-> software_bim,logic,live graph export post final cleanup F1,false,,MISSING_EVIDENCE,,,KEEP,W3-06,Synthesized by F09 for uncovered live element; W3-06 web ladder,W3-06,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153030356258002159,rel
w3_06-0141,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153034754304514372,patrick_teuffel,circular_structural_design,VERBUNDEN_MIT_AKTEUR,patrick_teuffel -VERBUNDEN_MIT_AKTEUR-> circular_structural_design,logic,live graph export post final cleanup F1,false,,MISSING_EVIDENCE,,,KEEP,W3-06,Synthesized by F09 for uncovered live element; W3-06 web ladder,W3-06,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153034754304514372,rel
w3_06-0142,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153034754304514432,circular_material_systems,tu_berlin,VERBUNDEN_MIT_AKTEUR,circular_material_systems -VERBUNDEN_MIT_AKTEUR-> tu_berlin,logic,live graph export post final cleanup F1,false,,MISSING_EVIDENCE,,,KEEP,W3-06,Synthesized by F09 for uncovered live element; W3-06 web ladder,W3-06,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153034754304514432,rel
