claim_id,claim_kind,element_id,from_id,to_id,rel_type_or_label,asserted_claim,basis_type,basis_ref,fetched,http_status,verdict,confidence,proof_quote,proposed_action,agent_id,notes,source_agent,coverage_level,graph_element_id,match_status
EP06-rel-1027,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186159,bg_glas_dach_peoples_pavilion,rv_demontage,HAT_RUECKBAUVERFAHREN,bg_glas_dach_peoples_pavilion (Bauteilgruppe) uses dismantling method rv_demontage (Demontage),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_glas_dach_peoples_pavilion -[HAT_RUECKBAUVERFAHREN]-> rv_demontage; domain :Bauteilgruppe; range :Rueckbauverfahren (Demontage),KEEP,06,Tier-C contract/logic element attestation,EP-06,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186159,rel
EP06-rel-1085,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186161,bg_holz_traeger_peoples_pavilion,rv_demontage,HAT_RUECKBAUVERFAHREN,bg_holz_traeger_peoples_pavilion (Bauteilgruppe) uses dismantling method rv_demontage (Demontage),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_holz_traeger_peoples_pavilion -[HAT_RUECKBAUVERFAHREN]-> rv_demontage; domain :Bauteilgruppe; range :Rueckbauverfahren (Demontage),KEEP,06,Tier-C contract/logic element attestation,EP-06,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186161,rel
EP06-rel-1142,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186162,bg_mehrere_mehrere_plattenpalast_palast_fenster,rv_ausbau_von_bauteilen,HAT_RUECKBAUVERFAHREN,bg_mehrere_mehrere_plattenpalast_palast_fenster (Bauteilgruppe) uses dismantling method rv_ausbau_von_bauteilen (Ausbau_von_Bauteilen),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_mehrere_mehrere_plattenpalast_palast_fenster -[HAT_RUECKBAUVERFAHREN]-> rv_ausbau_von_bauteilen; domain :Bauteilgruppe; range :Rueckbauverfahren (Ausbau_von_Bauteilen),KEEP,06,Tier-C contract/logic element attestation,EP-06,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186162,rel
EP06-rel-1265,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186163,bg_stahlbeton_mehrere_plattenpalast_wbs70_wand_deckenelemente,rv_selektiver_rueckbau,HAT_RUECKBAUVERFAHREN,bg_stahlbeton_mehrere_plattenpalast_wbs70_wand_deckenelemente (Bauteilgruppe) uses dismantling method rv_selektiver_rueckbau (Selektiver_Rueckbau),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_stahlbeton_mehrere_plattenpalast_wbs70_wand_deckenelemente -[HAT_RUECKBAUVERFAHREN]-> rv_selektiver_rueckbau; domain :Bauteilgruppe; range :Rueckbauverfahren (Selektiver_Rueckbau),KEEP,06,Tier-C contract/logic element attestation,EP-06,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186163,rel
EP06-rel-1009,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186164,bg_beton_mehrere_plattenvereinigung_betonfertigteile,rv_selektiver_rueckbau,HAT_RUECKBAUVERFAHREN,bg_beton_mehrere_plattenvereinigung_betonfertigteile (Bauteilgruppe) uses dismantling method rv_selektiver_rueckbau (Selektiver_Rueckbau),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_beton_mehrere_plattenvereinigung_betonfertigteile -[HAT_RUECKBAUVERFAHREN]-> rv_selektiver_rueckbau; domain :Bauteilgruppe; range :Rueckbauverfahren (Selektiver_Rueckbau),KEEP,06,Tier-C contract/logic element attestation,EP-06,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186164,rel
EP06-rel-1010,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186167,bg_beton_mehrere_plattenvereinigung_wand_fassadenelemente,rv_demontage,HAT_RUECKBAUVERFAHREN,bg_beton_mehrere_plattenvereinigung_wand_fassadenelemente (Bauteilgruppe) uses dismantling method rv_demontage (Demontage),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_beton_mehrere_plattenvereinigung_wand_fassadenelemente -[HAT_RUECKBAUVERFAHREN]-> rv_demontage; domain :Bauteilgruppe; range :Rueckbauverfahren (Demontage),KEEP,06,Tier-C contract/logic element attestation,EP-06,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186167,rel
EP06-rel-1267,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186168,bg_stahlbeton_mehrere_plauen_iw73_6_precast_components,rv_selektiver_rueckbau,HAT_RUECKBAUVERFAHREN,bg_stahlbeton_mehrere_plauen_iw73_6_precast_components (Bauteilgruppe) uses dismantling method rv_selektiver_rueckbau (Selektiver_Rueckbau),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_stahlbeton_mehrere_plauen_iw73_6_precast_components -[HAT_RUECKBAUVERFAHREN]-> rv_selektiver_rueckbau; domain :Bauteilgruppe; range :Rueckbauverfahren (Selektiver_Rueckbau),KEEP,06,Tier-C contract/logic element attestation,EP-06,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186168,rel
EP06-rel-1144,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186171,bg_mehrere_mehrere_plp_terrazzo_arbeits_kuechenflaechen,rv_ausbau_von_bauteilen,HAT_RUECKBAUVERFAHREN,bg_mehrere_mehrere_plp_terrazzo_arbeits_kuechenflaechen (Bauteilgruppe) uses dismantling method rv_ausbau_von_bauteilen (Ausbau_von_Bauteilen),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_mehrere_mehrere_plp_terrazzo_arbeits_kuechenflaechen -[HAT_RUECKBAUVERFAHREN]-> rv_ausbau_von_bauteilen; domain :Bauteilgruppe; range :Rueckbauverfahren (Ausbau_von_Bauteilen),KEEP,06,Tier-C contract/logic element attestation,EP-06,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186171,rel
EP06-rel-1143,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186172,bg_mehrere_mehrere_plp_feste_fitout_komponenten,rv_ausbau_von_bauteilen,HAT_RUECKBAUVERFAHREN,bg_mehrere_mehrere_plp_feste_fitout_komponenten (Bauteilgruppe) uses dismantling method rv_ausbau_von_bauteilen (Ausbau_von_Bauteilen),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_mehrere_mehrere_plp_feste_fitout_komponenten -[HAT_RUECKBAUVERFAHREN]-> rv_ausbau_von_bauteilen; domain :Bauteilgruppe; range :Rueckbauverfahren (Ausbau_von_Bauteilen),KEEP,06,Tier-C contract/logic element attestation,EP-06,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186172,rel
EP06-rel-1012,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186173,bg_beton_mehrere_recrete_betonbloecke_bogensegmente,rv_zerstoerungsarme_bergung,HAT_RUECKBAUVERFAHREN,bg_beton_mehrere_recrete_betonbloecke_bogensegmente (Bauteilgruppe) uses dismantling method rv_zerstoerungsarme_bergung (Zerstoerungsarme_Bergung),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_beton_mehrere_recrete_betonbloecke_bogensegmente -[HAT_RUECKBAUVERFAHREN]-> rv_zerstoerungsarme_bergung; domain :Bauteilgruppe; range :Rueckbauverfahren (Zerstoerungsarme_Bergung),KEEP,06,Tier-C contract/logic element attestation,EP-06,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186173,rel
EP06-rel-1300,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186174,bg_ziegel_wand_recyclinghaus_abbruchziegel_innenwaende,rv_demontage,HAT_RUECKBAUVERFAHREN,bg_ziegel_wand_recyclinghaus_abbruchziegel_innenwaende (Bauteilgruppe) uses dismantling method rv_demontage (Demontage),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_ziegel_wand_recyclinghaus_abbruchziegel_innenwaende -[HAT_RUECKBAUVERFAHREN]-> rv_demontage; domain :Bauteilgruppe; range :Rueckbauverfahren (Demontage),KEEP,06,Tier-C contract/logic element attestation,EP-06,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186174,rel
EP06-rel-1034,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186175,bg_glas_mehrere_recyclinghaus_aluminiumfenster,rv_ausbau_von_bauteilen,HAT_RUECKBAUVERFAHREN,bg_glas_mehrere_recyclinghaus_aluminiumfenster (Bauteilgruppe) uses dismantling method rv_ausbau_von_bauteilen (Ausbau_von_Bauteilen),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_glas_mehrere_recyclinghaus_aluminiumfenster -[HAT_RUECKBAUVERFAHREN]-> rv_ausbau_von_bauteilen; domain :Bauteilgruppe; range :Rueckbauverfahren (Ausbau_von_Bauteilen),KEEP,06,Tier-C contract/logic element attestation,EP-06,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186175,rel
EP06-rel-1025,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186176,bg_faserzement_fassade_recyclinghaus_faserzement,rv_demontage,HAT_RUECKBAUVERFAHREN,bg_faserzement_fassade_recyclinghaus_faserzement (Bauteilgruppe) uses dismantling method rv_demontage (Demontage),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_faserzement_fassade_recyclinghaus_faserzement -[HAT_RUECKBAUVERFAHREN]-> rv_demontage; domain :Bauteilgruppe; range :Rueckbauverfahren (Demontage),KEEP,06,Tier-C contract/logic element attestation,EP-06,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186176,rel
EP06-rel-1080,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186177,bg_holz_mehrere_recyclinghaus_messebauplatten_innenausbau,rv_ausbau_von_bauteilen,HAT_RUECKBAUVERFAHREN,bg_holz_mehrere_recyclinghaus_messebauplatten_innenausbau (Bauteilgruppe) uses dismantling method rv_ausbau_von_bauteilen (Ausbau_von_Bauteilen),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_holz_mehrere_recyclinghaus_messebauplatten_innenausbau -[HAT_RUECKBAUVERFAHREN]-> rv_ausbau_von_bauteilen; domain :Bauteilgruppe; range :Rueckbauverfahren (Ausbau_von_Bauteilen),KEEP,06,Tier-C contract/logic element attestation,EP-06,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186177,rel
EP06-rel-1035,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186178,bg_glas_mehrere_recyclinghaus_profilbauglas,rv_ausbau_von_bauteilen,HAT_RUECKBAUVERFAHREN,bg_glas_mehrere_recyclinghaus_profilbauglas (Bauteilgruppe) uses dismantling method rv_ausbau_von_bauteilen (Ausbau_von_Bauteilen),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_glas_mehrere_recyclinghaus_profilbauglas -[HAT_RUECKBAUVERFAHREN]-> rv_ausbau_von_bauteilen; domain :Bauteilgruppe; range :Rueckbauverfahren (Ausbau_von_Bauteilen),KEEP,06,Tier-C contract/logic element attestation,EP-06,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186178,rel
EP06-rel-1145,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186180,bg_mehrere_mehrere_recyclinghaus_sanitaer_feste_einbauten,rv_ausbau_von_bauteilen,HAT_RUECKBAUVERFAHREN,bg_mehrere_mehrere_recyclinghaus_sanitaer_feste_einbauten (Bauteilgruppe) uses dismantling method rv_ausbau_von_bauteilen (Ausbau_von_Bauteilen),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_mehrere_mehrere_recyclinghaus_sanitaer_feste_einbauten -[HAT_RUECKBAUVERFAHREN]-> rv_ausbau_von_bauteilen; domain :Bauteilgruppe; range :Rueckbauverfahren (Ausbau_von_Bauteilen),KEEP,06,Tier-C contract/logic element attestation,EP-06,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186180,rel
EP06-rel-1081,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186181,bg_holz_mehrere_recyclinghaus_saunabank_holzleisten,rv_ausbau_von_bauteilen,HAT_RUECKBAUVERFAHREN,bg_holz_mehrere_recyclinghaus_saunabank_holzleisten (Bauteilgruppe) uses dismantling method rv_ausbau_von_bauteilen (Ausbau_von_Bauteilen),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_holz_mehrere_recyclinghaus_saunabank_holzleisten -[HAT_RUECKBAUVERFAHREN]-> rv_ausbau_von_bauteilen; domain :Bauteilgruppe; range :Rueckbauverfahren (Ausbau_von_Bauteilen),KEEP,06,Tier-C contract/logic element attestation,EP-06,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186181,rel
EP06-rel-1268,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186184,bg_stahlbeton_mehrere_schildow_zugeschnittene_wbs70_betonfertigteile,rv_demontage,HAT_RUECKBAUVERFAHREN,bg_stahlbeton_mehrere_schildow_zugeschnittene_wbs70_betonfertigteile (Bauteilgruppe) uses dismantling method rv_demontage (Demontage),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_stahlbeton_mehrere_schildow_zugeschnittene_wbs70_betonfertigteile -[HAT_RUECKBAUVERFAHREN]-> rv_demontage; domain :Bauteilgruppe; range :Rueckbauverfahren (Demontage),KEEP,06,Tier-C contract/logic element attestation,EP-06,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186184,rel
EP06-rel-1147,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186186,bg_mehrere_mehrere_superlocal_fenster_kozijnen,rv_ausbau_von_bauteilen,HAT_RUECKBAUVERFAHREN,bg_mehrere_mehrere_superlocal_fenster_kozijnen (Bauteilgruppe) uses dismantling method rv_ausbau_von_bauteilen (Ausbau_von_Bauteilen),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_mehrere_mehrere_superlocal_fenster_kozijnen -[HAT_RUECKBAUVERFAHREN]-> rv_ausbau_von_bauteilen; domain :Bauteilgruppe; range :Rueckbauverfahren (Ausbau_von_Bauteilen),KEEP,06,Tier-C contract/logic element attestation,EP-06,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186186,rel
EP06-rel-1148,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186187,bg_mehrere_mehrere_superlocal_feste_kueche_installationen,rv_ausbau_von_bauteilen,HAT_RUECKBAUVERFAHREN,bg_mehrere_mehrere_superlocal_feste_kueche_installationen (Bauteilgruppe) uses dismantling method rv_ausbau_von_bauteilen (Ausbau_von_Bauteilen),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_mehrere_mehrere_superlocal_feste_kueche_installationen -[HAT_RUECKBAUVERFAHREN]-> rv_ausbau_von_bauteilen; domain :Bauteilgruppe; range :Rueckbauverfahren (Ausbau_von_Bauteilen),KEEP,06,Tier-C contract/logic element attestation,EP-06,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186187,rel
EP06-rel-1163,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186189,bg_mehrere_technik_superlocal_tga_heizkoerper_aluminiumrohre,rv_ausbau_von_bauteilen,HAT_RUECKBAUVERFAHREN,bg_mehrere_technik_superlocal_tga_heizkoerper_aluminiumrohre (Bauteilgruppe) uses dismantling method rv_ausbau_von_bauteilen (Ausbau_von_Bauteilen),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_mehrere_technik_superlocal_tga_heizkoerper_aluminiumrohre -[HAT_RUECKBAUVERFAHREN]-> rv_ausbau_von_bauteilen; domain :Bauteilgruppe; range :Rueckbauverfahren (Ausbau_von_Bauteilen),KEEP,06,Tier-C contract/logic element attestation,EP-06,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186189,rel
EP06-rel-1149,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186190,bg_mehrere_mehrere_svanen_beton_recycling_zuschlag,rv_selektiver_rueckbau,HAT_RUECKBAUVERFAHREN,bg_mehrere_mehrere_svanen_beton_recycling_zuschlag (Bauteilgruppe) uses dismantling method rv_selektiver_rueckbau (Selektiver_Rueckbau),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_mehrere_mehrere_svanen_beton_recycling_zuschlag -[HAT_RUECKBAUVERFAHREN]-> rv_selektiver_rueckbau; domain :Bauteilgruppe; range :Rueckbauverfahren (Selektiver_Rueckbau),KEEP,06,Tier-C contract/logic element attestation,EP-06,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186190,rel
EP06-rel-1096,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186191,bg_keramik_mehrere_svanen_dachziegel,rv_demontage,HAT_RUECKBAUVERFAHREN,bg_keramik_mehrere_svanen_dachziegel (Bauteilgruppe) uses dismantling method rv_demontage (Demontage),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_keramik_mehrere_svanen_dachziegel -[HAT_RUECKBAUVERFAHREN]-> rv_demontage; domain :Bauteilgruppe; range :Rueckbauverfahren (Demontage),KEEP,06,Tier-C contract/logic element attestation,EP-06,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186191,rel
EP06-rel-1082,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186192,bg_holz_mehrere_svanen_dachbinder,rv_demontage,HAT_RUECKBAUVERFAHREN,bg_holz_mehrere_svanen_dachbinder (Bauteilgruppe) uses dismantling method rv_demontage (Demontage),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_holz_mehrere_svanen_dachbinder -[HAT_RUECKBAUVERFAHREN]-> rv_demontage; domain :Bauteilgruppe; range :Rueckbauverfahren (Demontage),KEEP,06,Tier-C contract/logic element attestation,EP-06,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186192,rel
EP06-rel-1084,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186193,bg_holz_mehrere_svanen_sparren,rv_demontage,HAT_RUECKBAUVERFAHREN,bg_holz_mehrere_svanen_sparren (Bauteilgruppe) uses dismantling method rv_demontage (Demontage),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_holz_mehrere_svanen_sparren -[HAT_RUECKBAUVERFAHREN]-> rv_demontage; domain :Bauteilgruppe; range :Rueckbauverfahren (Demontage),KEEP,06,Tier-C contract/logic element attestation,EP-06,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186193,rel
EP06-rel-1188,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186194,bg_stahl_fassade_svanen_stahlfassadenelemente,rv_ausbau_von_bauteilen,HAT_RUECKBAUVERFAHREN,bg_stahl_fassade_svanen_stahlfassadenelemente (Bauteilgruppe) uses dismantling method rv_ausbau_von_bauteilen (Ausbau_von_Bauteilen),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_stahl_fassade_svanen_stahlfassadenelemente -[HAT_RUECKBAUVERFAHREN]-> rv_ausbau_von_bauteilen; domain :Bauteilgruppe; range :Rueckbauverfahren (Ausbau_von_Bauteilen),KEEP,06,Tier-C contract/logic element attestation,EP-06,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186194,rel
EP06-rel-1295,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186195,bg_ziegel_mehrere_svanen,rv_ausbau_von_bauteilen,HAT_RUECKBAUVERFAHREN,bg_ziegel_mehrere_svanen (Bauteilgruppe) uses dismantling method rv_ausbau_von_bauteilen (Ausbau_von_Bauteilen),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_ziegel_mehrere_svanen -[HAT_RUECKBAUVERFAHREN]-> rv_ausbau_von_bauteilen; domain :Bauteilgruppe; range :Rueckbauverfahren (Ausbau_von_Bauteilen),KEEP,06,Tier-C contract/logic element attestation,EP-06,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186195,rel
EP06-rel-1223,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186196,bg_stahl_mehrere_tbc_repurposed_cleveland,rv_demontage,HAT_RUECKBAUVERFAHREN,bg_stahl_mehrere_tbc_repurposed_cleveland (Bauteilgruppe) uses dismantling method rv_demontage (Demontage),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_stahl_mehrere_tbc_repurposed_cleveland -[HAT_RUECKBAUVERFAHREN]-> rv_demontage; domain :Bauteilgruppe; range :Rueckbauverfahren (Demontage),KEEP,06,Tier-C contract/logic element attestation,EP-06,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186196,rel
EP06-rel-1298,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186199,bg_ziegel_mehrere_thoravej_fassade_zu_boden,rv_ausbau_von_bauteilen,HAT_RUECKBAUVERFAHREN,bg_ziegel_mehrere_thoravej_fassade_zu_boden (Bauteilgruppe) uses dismantling method rv_ausbau_von_bauteilen (Ausbau_von_Bauteilen),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_ziegel_mehrere_thoravej_fassade_zu_boden -[HAT_RUECKBAUVERFAHREN]-> rv_ausbau_von_bauteilen; domain :Bauteilgruppe; range :Rueckbauverfahren (Ausbau_von_Bauteilen),KEEP,06,Tier-C contract/logic element attestation,EP-06,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186199,rel
EP06-rel-1150,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186201,bg_mehrere_mehrere_thoravej_tt_decken_zu_treppen,rv_ausbau_von_bauteilen,HAT_RUECKBAUVERFAHREN,bg_mehrere_mehrere_thoravej_tt_decken_zu_treppen (Bauteilgruppe) uses dismantling method rv_ausbau_von_bauteilen (Ausbau_von_Bauteilen),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_mehrere_mehrere_thoravej_tt_decken_zu_treppen -[HAT_RUECKBAUVERFAHREN]-> rv_ausbau_von_bauteilen; domain :Bauteilgruppe; range :Rueckbauverfahren (Ausbau_von_Bauteilen),KEEP,06,Tier-C contract/logic element attestation,EP-06,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186201,rel
EP06-rel-1225,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186206,bg_stahl_mehrere_timber_square_reception_girder,rv_ausbau_von_bauteilen,HAT_RUECKBAUVERFAHREN,bg_stahl_mehrere_timber_square_reception_girder (Bauteilgruppe) uses dismantling method rv_ausbau_von_bauteilen (Ausbau_von_Bauteilen),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_stahl_mehrere_timber_square_reception_girder -[HAT_RUECKBAUVERFAHREN]-> rv_ausbau_von_bauteilen; domain :Bauteilgruppe; range :Rueckbauverfahren (Ausbau_von_Bauteilen),KEEP,06,Tier-C contract/logic element attestation,EP-06,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186206,rel
EP06-rel-0998,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186208,bg_aluminium_fassade_trae_high_rise_aarhus_fassadenplatten,rv_demontage,HAT_RUECKBAUVERFAHREN,bg_aluminium_fassade_trae_high_rise_aarhus_fassadenplatten (Bauteilgruppe) uses dismantling method rv_demontage (Demontage),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_aluminium_fassade_trae_high_rise_aarhus_fassadenplatten -[HAT_RUECKBAUVERFAHREN]-> rv_demontage; domain :Bauteilgruppe; range :Rueckbauverfahren (Demontage),KEEP,06,Tier-C contract/logic element attestation,EP-06,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186208,rel
EP06-rel-1045,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186209,bg_holz_boden_trae_aarhus_holzboden_gellerup,rv_ausbau_von_bauteilen,HAT_RUECKBAUVERFAHREN,bg_holz_boden_trae_aarhus_holzboden_gellerup (Bauteilgruppe) uses dismantling method rv_ausbau_von_bauteilen (Ausbau_von_Bauteilen),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_holz_boden_trae_aarhus_holzboden_gellerup -[HAT_RUECKBAUVERFAHREN]-> rv_ausbau_von_bauteilen; domain :Bauteilgruppe; range :Rueckbauverfahren (Ausbau_von_Bauteilen),KEEP,06,Tier-C contract/logic element attestation,EP-06,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186209,rel
EP06-rel-1024,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186210,bg_daemmstoff_mehrere_trae_high_rise_aarhus_troldtekt_akustikplatten,rv_demontage,HAT_RUECKBAUVERFAHREN,bg_daemmstoff_mehrere_trae_high_rise_aarhus_troldtekt_akustikplatten (Bauteilgruppe) uses dismantling method rv_demontage (Demontage),logic,_neo4j/contracts/project_batches_v1_1 + Agent13 domain/range matrix,false,,PROVEN,belegt,live edge bg_daemmstoff_mehrere_trae_high_rise_aarhus_troldtekt_akustikplatten -[HAT_RUECKBAUVERFAHREN]-> rv_demontage; domain :Bauteilgruppe; range :Rueckbauverfahren (Demontage),KEEP,06,Tier-C contract/logic element attestation,EP-06,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153006167002186210,rel
