claim_id,claim_kind,element_id,from_id,to_id,rel_type_or_label,asserted_claim,basis_type,basis_ref,fetched,http_status,verdict,confidence,proof_quote,proposed_action,agent_id,notes,source_agent,coverage_level,graph_element_id,match_status
agent07-rel-1271,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157587831955128749,bg_mehrere_fassade_peoples_pavilion_borrowed_elements,nf_produktstatus_und_leistungserklaerung,ERFORDERT_NACHWEIS,"EN 13830 (harmonisiert unter CPR) ist die Produktnorm fuer Vorhangfassaden; der Bausatz traegt NICHT zur Tragfaehigkeit/Stabilitaet des Hauptbauwerks bei und ist unabhaengig austauschbar; Leistungskriterien fuer Luft-/Wasserdichtheit, Lasten, Akustik, Brand, Dauerhaftigkeit.",web,https://www.intertek.com/building/standards/en-13830/,true,200,PROVEN,belegt,"EN 13830 ... is a harmonized standard under the Construction Products Regulation (EU) 305/2011 ... does not contribute to the load bearing or stability of the main building structure, and could be replaced independently",KEEP,07,Page is the named product standard EN 13830; content matches stored quote almost verbatim,07,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157587831955128749,rel
agent07-rel-1272,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1162091431582499245,bg_mehrere_fassade_peoples_pavilion_borrowed_elements,nf_u_wert_oder_energie_info,ERFORDERT_NACHWEIS,"EN 13830 (harmonisiert unter CPR) ist die Produktnorm fuer Vorhangfassaden; der Bausatz traegt NICHT zur Tragfaehigkeit/Stabilitaet des Hauptbauwerks bei und ist unabhaengig austauschbar; Leistungskriterien fuer Luft-/Wasserdichtheit, Lasten, Akustik, Brand, Dauerhaftigkeit.",web,https://www.intertek.com/building/standards/en-13830/,true,200,PROVEN,belegt,"EN 13830 ... is a harmonized standard under the Construction Products Regulation (EU) 305/2011 ... does not contribute to the load bearing or stability of the main building structure, and could be replaced independently",KEEP,07,Page is the named product standard EN 13830; content matches stored quote almost verbatim,07,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1162091431582499245,rel
agent07-rel-1273,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155336032141443569,bg_mehrere_mehrere_boschgaard_alu_fassade,nf_produktstatus_und_leistungserklaerung,ERFORDERT_NACHWEIS,"EN 13830 (harmonisiert unter CPR) ist die Produktnorm fuer Vorhangfassaden; der Bausatz traegt NICHT zur Tragfaehigkeit/Stabilitaet des Hauptbauwerks bei und ist unabhaengig austauschbar; Leistungskriterien fuer Luft-/Wasserdichtheit, Lasten, Akustik, Brand, Dauerhaftigkeit.",web,https://www.intertek.com/building/standards/en-13830/,true,200,PROVEN,belegt,"EN 13830 ... is a harmonized standard under the Construction Products Regulation (EU) 305/2011 ... does not contribute to the load bearing or stability of the main building structure, and could be replaced independently",KEEP,07,Page is the named product standard EN 13830; content matches stored quote almost verbatim,07,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155336032141443569,rel
agent07-rel-1274,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159839631768814065,bg_mehrere_mehrere_boschgaard_alu_fassade,nf_u_wert_oder_energie_info,ERFORDERT_NACHWEIS,"EN 13830 (harmonisiert unter CPR) ist die Produktnorm fuer Vorhangfassaden; der Bausatz traegt NICHT zur Tragfaehigkeit/Stabilitaet des Hauptbauwerks bei und ist unabhaengig austauschbar; Leistungskriterien fuer Luft-/Wasserdichtheit, Lasten, Akustik, Brand, Dauerhaftigkeit.",web,https://www.intertek.com/building/standards/en-13830/,true,200,PROVEN,belegt,"EN 13830 ... is a harmonized standard under the Construction Products Regulation (EU) 305/2011 ... does not contribute to the load bearing or stability of the main building structure, and could be replaced independently",KEEP,07,Page is the named product standard EN 13830; content matches stored quote almost verbatim,07,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159839631768814065,rel
agent07-rel-1275,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155336032141443346,bg_mehrere_mehrere_christ_pavilion_cloister_glass_facade,nf_produktstatus_und_leistungserklaerung,ERFORDERT_NACHWEIS,"EN 13830 (harmonisiert unter CPR) ist die Produktnorm fuer Vorhangfassaden; der Bausatz traegt NICHT zur Tragfaehigkeit/Stabilitaet des Hauptbauwerks bei und ist unabhaengig austauschbar; Leistungskriterien fuer Luft-/Wasserdichtheit, Lasten, Akustik, Brand, Dauerhaftigkeit.",web,https://www.intertek.com/building/standards/en-13830/,true,200,PROVEN,belegt,"EN 13830 ... is a harmonized standard under the Construction Products Regulation (EU) 305/2011 ... does not contribute to the load bearing or stability of the main building structure, and could be replaced independently",KEEP,07,Page is the named product standard EN 13830; content matches stored quote almost verbatim,07,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155336032141443346,rel
agent07-rel-1276,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159839631768813842,bg_mehrere_mehrere_christ_pavilion_cloister_glass_facade,nf_u_wert_oder_energie_info,ERFORDERT_NACHWEIS,"EN 13830 (harmonisiert unter CPR) ist die Produktnorm fuer Vorhangfassaden; der Bausatz traegt NICHT zur Tragfaehigkeit/Stabilitaet des Hauptbauwerks bei und ist unabhaengig austauschbar; Leistungskriterien fuer Luft-/Wasserdichtheit, Lasten, Akustik, Brand, Dauerhaftigkeit.",web,https://www.intertek.com/building/standards/en-13830/,true,200,PROVEN,belegt,"EN 13830 ... is a harmonized standard under the Construction Products Regulation (EU) 305/2011 ... does not contribute to the load bearing or stability of the main building structure, and could be replaced independently",KEEP,07,Page is the named product standard EN 13830; content matches stored quote almost verbatim,07,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159839631768813842,rel
agent07-rel-1277,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1162091431582499091,bg_mehrere_mehrere_christ_pavilion_complete_ensemble,nf_produktstatus_und_leistungserklaerung,ERFORDERT_NACHWEIS,"EN 13830 (harmonisiert unter CPR) ist die Produktnorm fuer Vorhangfassaden; der Bausatz traegt NICHT zur Tragfaehigkeit/Stabilitaet des Hauptbauwerks bei und ist unabhaengig austauschbar; Leistungskriterien fuer Luft-/Wasserdichtheit, Lasten, Akustik, Brand, Dauerhaftigkeit.",web,https://www.intertek.com/building/standards/en-13830/,true,200,PROVEN,belegt,"EN 13830 ... is a harmonized standard under the Construction Products Regulation (EU) 305/2011 ... does not contribute to the load bearing or stability of the main building structure, and could be replaced independently",KEEP,07,Page is the named product standard EN 13830; content matches stored quote almost verbatim,07,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1162091431582499091,rel
agent07-rel-1278,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1171098630837240083,bg_mehrere_mehrere_christ_pavilion_complete_ensemble,nf_u_wert_oder_energie_info,ERFORDERT_NACHWEIS,"EN 13830 (harmonisiert unter CPR) ist die Produktnorm fuer Vorhangfassaden; der Bausatz traegt NICHT zur Tragfaehigkeit/Stabilitaet des Hauptbauwerks bei und ist unabhaengig austauschbar; Leistungskriterien fuer Luft-/Wasserdichtheit, Lasten, Akustik, Brand, Dauerhaftigkeit.",web,https://www.intertek.com/building/standards/en-13830/,true,200,PROVEN,belegt,"EN 13830 ... is a harmonized standard under the Construction Products Regulation (EU) 305/2011 ... does not contribute to the load bearing or stability of the main building structure, and could be replaced independently",KEEP,07,Page is the named product standard EN 13830; content matches stored quote almost verbatim,07,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1171098630837240083,rel
agent07-rel-1279,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157587831955128598,bg_mehrere_mehrere_christ_pavilion_marble_glass_wall,nf_produktstatus_und_leistungserklaerung,ERFORDERT_NACHWEIS,"EN 13830 (harmonisiert unter CPR) ist die Produktnorm fuer Vorhangfassaden; der Bausatz traegt NICHT zur Tragfaehigkeit/Stabilitaet des Hauptbauwerks bei und ist unabhaengig austauschbar; Leistungskriterien fuer Luft-/Wasserdichtheit, Lasten, Akustik, Brand, Dauerhaftigkeit.",web,https://www.intertek.com/building/standards/en-13830/,true,200,PROVEN,belegt,"EN 13830 ... is a harmonized standard under the Construction Products Regulation (EU) 305/2011 ... does not contribute to the load bearing or stability of the main building structure, and could be replaced independently",KEEP,07,Page is the named product standard EN 13830; content matches stored quote almost verbatim,07,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157587831955128598,rel
agent07-rel-1280,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1162091431582499094,bg_mehrere_mehrere_christ_pavilion_marble_glass_wall,nf_u_wert_oder_energie_info,ERFORDERT_NACHWEIS,"EN 13830 (harmonisiert unter CPR) ist die Produktnorm fuer Vorhangfassaden; der Bausatz traegt NICHT zur Tragfaehigkeit/Stabilitaet des Hauptbauwerks bei und ist unabhaengig austauschbar; Leistungskriterien fuer Luft-/Wasserdichtheit, Lasten, Akustik, Brand, Dauerhaftigkeit.",web,https://www.intertek.com/building/standards/en-13830/,true,200,PROVEN,belegt,"EN 13830 ... is a harmonized standard under the Construction Products Regulation (EU) 305/2011 ... does not contribute to the load bearing or stability of the main building structure, and could be replaced independently",KEEP,07,Page is the named product standard EN 13830; content matches stored quote almost verbatim,07,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1162091431582499094,rel
agent07-rel-1281,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159839631768813857,bg_mehrere_mehrere_crclr_wood_aluminium_windows,nf_produktstatus_und_leistungserklaerung,ERFORDERT_NACHWEIS,"EN 13830 (harmonisiert unter CPR) ist die Produktnorm fuer Vorhangfassaden; der Bausatz traegt NICHT zur Tragfaehigkeit/Stabilitaet des Hauptbauwerks bei und ist unabhaengig austauschbar; Leistungskriterien fuer Luft-/Wasserdichtheit, Lasten, Akustik, Brand, Dauerhaftigkeit.",web,https://www.intertek.com/building/standards/en-13830/,true,200,PROVEN,belegt,"EN 13830 ... is a harmonized standard under the Construction Products Regulation (EU) 305/2011 ... does not contribute to the load bearing or stability of the main building structure, and could be replaced independently",KEEP,07,Page is the named product standard EN 13830; content matches stored quote almost verbatim,07,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159839631768813857,rel
agent07-rel-1282,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1164343231396184353,bg_mehrere_mehrere_crclr_wood_aluminium_windows,nf_u_wert_oder_energie_info,ERFORDERT_NACHWEIS,"EN 13830 (harmonisiert unter CPR) ist die Produktnorm fuer Vorhangfassaden; der Bausatz traegt NICHT zur Tragfaehigkeit/Stabilitaet des Hauptbauwerks bei und ist unabhaengig austauschbar; Leistungskriterien fuer Luft-/Wasserdichtheit, Lasten, Akustik, Brand, Dauerhaftigkeit.",web,https://www.intertek.com/building/standards/en-13830/,true,200,PROVEN,belegt,"EN 13830 ... is a harmonized standard under the Construction Products Regulation (EU) 305/2011 ... does not contribute to the load bearing or stability of the main building structure, and could be replaced independently",KEEP,07,Page is the named product standard EN 13830; content matches stored quote almost verbatim,07,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1164343231396184353,rel
agent07-rel-1283,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155336032141443389,bg_mehrere_mehrere_grande_halle_external_window_joinery,nf_produktstatus_und_leistungserklaerung,ERFORDERT_NACHWEIS,"EN 13830 (harmonisiert unter CPR) ist die Produktnorm fuer Vorhangfassaden; der Bausatz traegt NICHT zur Tragfaehigkeit/Stabilitaet des Hauptbauwerks bei und ist unabhaengig austauschbar; Leistungskriterien fuer Luft-/Wasserdichtheit, Lasten, Akustik, Brand, Dauerhaftigkeit.",web,https://www.intertek.com/building/standards/en-13830/,true,200,PROVEN,belegt,"EN 13830 ... is a harmonized standard under the Construction Products Regulation (EU) 305/2011 ... does not contribute to the load bearing or stability of the main building structure, and could be replaced independently",KEEP,07,Page is the named product standard EN 13830; content matches stored quote almost verbatim,07,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155336032141443389,rel
agent07-rel-1284,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159839631768813885,bg_mehrere_mehrere_grande_halle_external_window_joinery,nf_u_wert_oder_energie_info,ERFORDERT_NACHWEIS,"EN 13830 (harmonisiert unter CPR) ist die Produktnorm fuer Vorhangfassaden; der Bausatz traegt NICHT zur Tragfaehigkeit/Stabilitaet des Hauptbauwerks bei und ist unabhaengig austauschbar; Leistungskriterien fuer Luft-/Wasserdichtheit, Lasten, Akustik, Brand, Dauerhaftigkeit.",web,https://www.intertek.com/building/standards/en-13830/,true,200,PROVEN,belegt,"EN 13830 ... is a harmonized standard under the Construction Products Regulation (EU) 305/2011 ... does not contribute to the load bearing or stability of the main building structure, and could be replaced independently",KEEP,07,Page is the named product standard EN 13830; content matches stored quote almost verbatim,07,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159839631768813885,rel
agent07-rel-1285,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157587831955128690,bg_mehrere_mehrere_ithaka_kozijnen_fenster,nf_produktstatus_und_leistungserklaerung,ERFORDERT_NACHWEIS,"EN 13830 (harmonisiert unter CPR) ist die Produktnorm fuer Vorhangfassaden; der Bausatz traegt NICHT zur Tragfaehigkeit/Stabilitaet des Hauptbauwerks bei und ist unabhaengig austauschbar; Leistungskriterien fuer Luft-/Wasserdichtheit, Lasten, Akustik, Brand, Dauerhaftigkeit.",web,https://www.intertek.com/building/standards/en-13830/,true,200,PROVEN,belegt,"EN 13830 ... is a harmonized standard under the Construction Products Regulation (EU) 305/2011 ... does not contribute to the load bearing or stability of the main building structure, and could be replaced independently",KEEP,07,Page is the named product standard EN 13830; content matches stored quote almost verbatim,07,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157587831955128690,rel
agent07-rel-1286,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1162091431582499186,bg_mehrere_mehrere_ithaka_kozijnen_fenster,nf_u_wert_oder_energie_info,ERFORDERT_NACHWEIS,"EN 13830 (harmonisiert unter CPR) ist die Produktnorm fuer Vorhangfassaden; der Bausatz traegt NICHT zur Tragfaehigkeit/Stabilitaet des Hauptbauwerks bei und ist unabhaengig austauschbar; Leistungskriterien fuer Luft-/Wasserdichtheit, Lasten, Akustik, Brand, Dauerhaftigkeit.",web,https://www.intertek.com/building/standards/en-13830/,true,200,PROVEN,belegt,"EN 13830 ... is a harmonized standard under the Construction Products Regulation (EU) 305/2011 ... does not contribute to the load bearing or stability of the main building structure, and could be replaced independently",KEEP,07,Page is the named product standard EN 13830; content matches stored quote almost verbatim,07,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1162091431582499186,rel
agent07-rel-1287,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159839631768813950,bg_mehrere_mehrere_ka13_office_fronts_doors_facade,nf_produktstatus_und_leistungserklaerung,ERFORDERT_NACHWEIS,"EN 13830 (harmonisiert unter CPR) ist die Produktnorm fuer Vorhangfassaden; der Bausatz traegt NICHT zur Tragfaehigkeit/Stabilitaet des Hauptbauwerks bei und ist unabhaengig austauschbar; Leistungskriterien fuer Luft-/Wasserdichtheit, Lasten, Akustik, Brand, Dauerhaftigkeit.",web,https://www.intertek.com/building/standards/en-13830/,true,200,PROVEN,belegt,"EN 13830 ... is a harmonized standard under the Construction Products Regulation (EU) 305/2011 ... does not contribute to the load bearing or stability of the main building structure, and could be replaced independently",KEEP,07,Page is the named product standard EN 13830; content matches stored quote almost verbatim,07,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159839631768813950,rel
agent07-rel-1288,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1166595031209869694,bg_mehrere_mehrere_ka13_office_fronts_doors_facade,nf_u_wert_oder_energie_info,ERFORDERT_NACHWEIS,"EN 13830 (harmonisiert unter CPR) ist die Produktnorm fuer Vorhangfassaden; der Bausatz traegt NICHT zur Tragfaehigkeit/Stabilitaet des Hauptbauwerks bei und ist unabhaengig austauschbar; Leistungskriterien fuer Luft-/Wasserdichtheit, Lasten, Akustik, Brand, Dauerhaftigkeit.",web,https://www.intertek.com/building/standards/en-13830/,true,200,PROVEN,belegt,"EN 13830 ... is a harmonized standard under the Construction Products Regulation (EU) 305/2011 ... does not contribute to the load bearing or stability of the main building structure, and could be replaced independently",KEEP,07,Page is the named product standard EN 13830; content matches stored quote almost verbatim,07,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1166595031209869694,rel
agent07-rel-1289,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157587831955128706,bg_mehrere_mehrere_kamikatsu_donated_facade_windows,nf_produktstatus_und_leistungserklaerung,ERFORDERT_NACHWEIS,"EN 13830 (harmonisiert unter CPR) ist die Produktnorm fuer Vorhangfassaden; der Bausatz traegt NICHT zur Tragfaehigkeit/Stabilitaet des Hauptbauwerks bei und ist unabhaengig austauschbar; Leistungskriterien fuer Luft-/Wasserdichtheit, Lasten, Akustik, Brand, Dauerhaftigkeit.",web,https://www.intertek.com/building/standards/en-13830/,true,200,PROVEN,belegt,"EN 13830 ... is a harmonized standard under the Construction Products Regulation (EU) 305/2011 ... does not contribute to the load bearing or stability of the main building structure, and could be replaced independently",KEEP,07,Page is the named product standard EN 13830; content matches stored quote almost verbatim,07,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157587831955128706,rel
agent07-rel-1290,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1162091431582499202,bg_mehrere_mehrere_kamikatsu_donated_facade_windows,nf_u_wert_oder_energie_info,ERFORDERT_NACHWEIS,"EN 13830 (harmonisiert unter CPR) ist die Produktnorm fuer Vorhangfassaden; der Bausatz traegt NICHT zur Tragfaehigkeit/Stabilitaet des Hauptbauwerks bei und ist unabhaengig austauschbar; Leistungskriterien fuer Luft-/Wasserdichtheit, Lasten, Akustik, Brand, Dauerhaftigkeit.",web,https://www.intertek.com/building/standards/en-13830/,true,200,PROVEN,belegt,"EN 13830 ... is a harmonized standard under the Construction Products Regulation (EU) 305/2011 ... does not contribute to the load bearing or stability of the main building structure, and could be replaced independently",KEEP,07,Page is the named product standard EN 13830; content matches stored quote almost verbatim,07,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1162091431582499202,rel
agent07-rel-1291,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157587831955128709,bg_mehrere_mehrere_kamikatsu_old_town_hall_wall_parts,nf_produktstatus_und_leistungserklaerung,ERFORDERT_NACHWEIS,"EN 13830 (harmonisiert unter CPR) ist die Produktnorm fuer Vorhangfassaden; der Bausatz traegt NICHT zur Tragfaehigkeit/Stabilitaet des Hauptbauwerks bei und ist unabhaengig austauschbar; Leistungskriterien fuer Luft-/Wasserdichtheit, Lasten, Akustik, Brand, Dauerhaftigkeit.",web,https://www.intertek.com/building/standards/en-13830/,true,200,PROVEN,belegt,"EN 13830 ... is a harmonized standard under the Construction Products Regulation (EU) 305/2011 ... does not contribute to the load bearing or stability of the main building structure, and could be replaced independently",KEEP,07,Page is the named product standard EN 13830; content matches stored quote almost verbatim,07,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157587831955128709,rel
agent07-rel-1292,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1162091431582499205,bg_mehrere_mehrere_kamikatsu_old_town_hall_wall_parts,nf_u_wert_oder_energie_info,ERFORDERT_NACHWEIS,"EN 13830 (harmonisiert unter CPR) ist die Produktnorm fuer Vorhangfassaden; der Bausatz traegt NICHT zur Tragfaehigkeit/Stabilitaet des Hauptbauwerks bei und ist unabhaengig austauschbar; Leistungskriterien fuer Luft-/Wasserdichtheit, Lasten, Akustik, Brand, Dauerhaftigkeit.",web,https://www.intertek.com/building/standards/en-13830/,true,200,PROVEN,belegt,"EN 13830 ... is a harmonized standard under the Construction Products Regulation (EU) 305/2011 ... does not contribute to the load bearing or stability of the main building structure, and could be replaced independently",KEEP,07,Page is the named product standard EN 13830; content matches stored quote almost verbatim,07,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1162091431582499205,rel
agent07-rel-1293,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1162091431582499237,bg_mehrere_mehrere_moeoeslistrasse_stahlpergola_beschattung,nf_u_wert_oder_energie_info,ERFORDERT_NACHWEIS,"EN 13830 (harmonisiert unter CPR) ist die Produktnorm fuer Vorhangfassaden; der Bausatz traegt NICHT zur Tragfaehigkeit/Stabilitaet des Hauptbauwerks bei und ist unabhaengig austauschbar; Leistungskriterien fuer Luft-/Wasserdichtheit, Lasten, Akustik, Brand, Dauerhaftigkeit.",web,https://www.intertek.com/building/standards/en-13830/,true,200,PROVEN,belegt,"EN 13830 ... is a harmonized standard under the Construction Products Regulation (EU) 305/2011 ... does not contribute to the load bearing or stability of the main building structure, and could be replaced independently",KEEP,07,Page is the named product standard EN 13830; content matches stored quote almost verbatim,07,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1162091431582499237,rel
agent07-rel-1294,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155336032141443506,bg_mehrere_mehrere_plattenpalast_palast_fenster,nf_produktstatus_und_leistungserklaerung,ERFORDERT_NACHWEIS,"EN 13830 (harmonisiert unter CPR) ist die Produktnorm fuer Vorhangfassaden; der Bausatz traegt NICHT zur Tragfaehigkeit/Stabilitaet des Hauptbauwerks bei und ist unabhaengig austauschbar; Leistungskriterien fuer Luft-/Wasserdichtheit, Lasten, Akustik, Brand, Dauerhaftigkeit.",web,https://www.intertek.com/building/standards/en-13830/,true,200,PROVEN,belegt,"EN 13830 ... is a harmonized standard under the Construction Products Regulation (EU) 305/2011 ... does not contribute to the load bearing or stability of the main building structure, and could be replaced independently",KEEP,07,Page is the named product standard EN 13830; content matches stored quote almost verbatim,07,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155336032141443506,rel
agent07-rel-1295,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159839631768814002,bg_mehrere_mehrere_plattenpalast_palast_fenster,nf_u_wert_oder_energie_info,ERFORDERT_NACHWEIS,"EN 13830 (harmonisiert unter CPR) ist die Produktnorm fuer Vorhangfassaden; der Bausatz traegt NICHT zur Tragfaehigkeit/Stabilitaet des Hauptbauwerks bei und ist unabhaengig austauschbar; Leistungskriterien fuer Luft-/Wasserdichtheit, Lasten, Akustik, Brand, Dauerhaftigkeit.",web,https://www.intertek.com/building/standards/en-13830/,true,200,PROVEN,belegt,"EN 13830 ... is a harmonized standard under the Construction Products Regulation (EU) 305/2011 ... does not contribute to the load bearing or stability of the main building structure, and could be replaced independently",KEEP,07,Page is the named product standard EN 13830; content matches stored quote almost verbatim,07,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159839631768814002,rel
agent07-rel-1296,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155336032141443530,bg_mehrere_mehrere_superlocal_fenster_kozijnen,nf_produktstatus_und_leistungserklaerung,ERFORDERT_NACHWEIS,"EN 13830 (harmonisiert unter CPR) ist die Produktnorm fuer Vorhangfassaden; der Bausatz traegt NICHT zur Tragfaehigkeit/Stabilitaet des Hauptbauwerks bei und ist unabhaengig austauschbar; Leistungskriterien fuer Luft-/Wasserdichtheit, Lasten, Akustik, Brand, Dauerhaftigkeit.",web,https://www.intertek.com/building/standards/en-13830/,true,200,PROVEN,belegt,"EN 13830 ... is a harmonized standard under the Construction Products Regulation (EU) 305/2011 ... does not contribute to the load bearing or stability of the main building structure, and could be replaced independently",KEEP,07,Page is the named product standard EN 13830; content matches stored quote almost verbatim,07,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155336032141443530,rel
agent07-rel-1297,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159839631768814026,bg_mehrere_mehrere_superlocal_fenster_kozijnen,nf_u_wert_oder_energie_info,ERFORDERT_NACHWEIS,"EN 13830 (harmonisiert unter CPR) ist die Produktnorm fuer Vorhangfassaden; der Bausatz traegt NICHT zur Tragfaehigkeit/Stabilitaet des Hauptbauwerks bei und ist unabhaengig austauschbar; Leistungskriterien fuer Luft-/Wasserdichtheit, Lasten, Akustik, Brand, Dauerhaftigkeit.",web,https://www.intertek.com/building/standards/en-13830/,true,200,PROVEN,belegt,"EN 13830 ... is a harmonized standard under the Construction Products Regulation (EU) 305/2011 ... does not contribute to the load bearing or stability of the main building structure, and could be replaced independently",KEEP,07,Page is the named product standard EN 13830; content matches stored quote almost verbatim,07,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159839631768814026,rel
agent07-rel-1298,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155336032141443544,bg_mehrere_mehrere_thoravej_kunststofffenster_bestand,nf_produktstatus_und_leistungserklaerung,ERFORDERT_NACHWEIS,"EN 13830 (harmonisiert unter CPR) ist die Produktnorm fuer Vorhangfassaden; der Bausatz traegt NICHT zur Tragfaehigkeit/Stabilitaet des Hauptbauwerks bei und ist unabhaengig austauschbar; Leistungskriterien fuer Luft-/Wasserdichtheit, Lasten, Akustik, Brand, Dauerhaftigkeit.",web,https://www.intertek.com/building/standards/en-13830/,true,200,PROVEN,belegt,"EN 13830 ... is a harmonized standard under the Construction Products Regulation (EU) 305/2011 ... does not contribute to the load bearing or stability of the main building structure, and could be replaced independently",KEEP,07,Page is the named product standard EN 13830; content matches stored quote almost verbatim,07,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155336032141443544,rel
agent07-rel-1299,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159839631768814040,bg_mehrere_mehrere_thoravej_kunststofffenster_bestand,nf_u_wert_oder_energie_info,ERFORDERT_NACHWEIS,"EN 13830 (harmonisiert unter CPR) ist die Produktnorm fuer Vorhangfassaden; der Bausatz traegt NICHT zur Tragfaehigkeit/Stabilitaet des Hauptbauwerks bei und ist unabhaengig austauschbar; Leistungskriterien fuer Luft-/Wasserdichtheit, Lasten, Akustik, Brand, Dauerhaftigkeit.",web,https://www.intertek.com/building/standards/en-13830/,true,200,PROVEN,belegt,"EN 13830 ... is a harmonized standard under the Construction Products Regulation (EU) 305/2011 ... does not contribute to the load bearing or stability of the main building structure, and could be replaced independently",KEEP,07,Page is the named product standard EN 13830; content matches stored quote almost verbatim,07,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159839631768814040,rel
agent07-rel-1300,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157587831955128745,bg_naturstein_mehrere_multi_blaustein_facade_slabs,nf_produktstatus_und_leistungserklaerung,ERFORDERT_NACHWEIS,"EN 13830 (harmonisiert unter CPR) ist die Produktnorm fuer Vorhangfassaden; der Bausatz traegt NICHT zur Tragfaehigkeit/Stabilitaet des Hauptbauwerks bei und ist unabhaengig austauschbar; Leistungskriterien fuer Luft-/Wasserdichtheit, Lasten, Akustik, Brand, Dauerhaftigkeit.",web,https://www.intertek.com/building/standards/en-13830/,true,200,PROVEN,belegt,"EN 13830 ... is a harmonized standard under the Construction Products Regulation (EU) 305/2011 ... does not contribute to the load bearing or stability of the main building structure, and could be replaced independently",KEEP,07,Page is the named product standard EN 13830; content matches stored quote almost verbatim,07,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157587831955128745,rel
