entity,group,property,total_in_group,nodes_or_rels_with_property,coverage_pct,missing_count,types,type_drift,empty_count,unique_values_seen_cap_1001,action,priority,reason,sample_values
relationship,HAT_AKTEURROLLE,source_scope,1338,711,53.14,627,str:711,,0,3,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",actor_registry || actor_registry_context || bauteilboerse_legacy_review
relationship,HAT_AKTEURROLLE,source_status,1338,1162,86.85,176,str:1162,,0,2,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",missing || candidate
relationship,HAT_AKTEURROLLE,source_status_migration,1338,1162,86.85,176,str:1162,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",mig_source_status_normalization_2026_05_28
relationship,HAT_AKTEURROLLE,source_status_reason,1338,1162,86.85,176,str:1162,,0,2,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",no_exact_url_binding_needs_review || candidate_urls_need_fact_review
relationship,HAT_AKTEURROLLE,strict_source_url_cleanup,1338,535,39.99,803,str:535,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",mig_strict_source_url_binding_cleanup_2026_05_23
relationship,HAT_AKTEURTYP,derivation_note,674,647,95.99,27,str:647,,0,5,review_domain_property,P3,domain-specific edge value,| r1: derived=>topology_synthesized (catch-all: basis=controlled_vocab) || | r1: derived=>topology_synthesized (catch-all: basis=legacy_migration) || | r1: curated→registry_derived (Repair D A1–A5 excerpts are auto-generated from registry identity) | r1: registry_derived confidence belegt→teilweise_belegt (D10 conservative default) || unpacked dedup-merged array (Phase 1.6 actor merge artifact) by mig_repair_4_1_unpack: origin=curatedcurated | derived; conf=belegtbelegt | unklar; src=q_akteursliste_master_mdq_akteursliste_master_md | mig_4_1 | r1: cu…
relationship,HAT_AKTEURTYP,evidence_basis,674,674,100.0,0,list[str]:1; str:673,yes,0,5,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",controlled_vocab || legacy_migration || frontmatter_type_bauteilboerse || explicit_software_app_tool_wording
relationship,HAT_AKTEURTYP,evidence_cleanup_run,674,3,0.45,671,str:3,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",2026-05-28_belegt_confidence_conflict_cleanup
relationship,HAT_AKTEURTYP,evidence_confidence,674,647,95.99,27,str:647,,0,2,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",unklar || teilweise_belegt
relationship,HAT_AKTEURTYP,evidence_confidence_status,674,3,0.45,671,str:3,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",downgraded_pending_exact_source_url_review
relationship,HAT_AKTEURTYP,evidence_excerpt,674,187,27.74,487,str:187,,0,185,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",Akteursregister (q_akteursliste_master_md): Akteur Werner Sobek [werner_sobek_p] ist vom Akteurtyp Person [at_person] (scope=actor_registry_profile). || Akteursregister (q_akteursliste_master_md): Akteur HFT Stuttgart [hft_stuttgart] ist vom Akteurtyp Forschung_Lehre [at_forschung_lehre] (scope=actor_registry_context). || Akteursregister (q_akteursliste_master_md): Akteur Zirkular [zirkular] ist vom Akteurtyp Unternehmen [at_unternehmen] (scope=actor_registry_context). || Akteursregister (q_akteursliste_master_md): Akteur Superuse Studios [Superuse_Studios] ist vom Akteurtyp Unternehmen [at_unternehmen] (scope=actor_registry_context).
relationship,HAT_AKTEURTYP,evidence_note,674,673,99.85,1,str:673,,0,2,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",Global audit: evidence_source_id does not resolve to a Quelle node with visible url; factual claim must be re-sourced before being treated as verified. || Relationship came from reviewed archive profile/direct URL list but exact source claim has not been validated; do not treat keyword evidence as proof.
relationship,HAT_AKTEURTYP,evidence_origin,674,647,95.99,27,str:647,,0,2,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",topology_synthesized || registry_derived
relationship,HAT_AKTEURTYP,evidence_quality,674,673,99.85,1,str:673,,0,2,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",internal_or_missing_source_url || unverified_source_claim
relationship,HAT_AKTEURTYP,evidence_source_id,674,674,100.0,0,str:674,,0,28,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",mig_4_1 || batch2_v2_import_2026-05-20 || batch2_v2_followup_2026-05-20 || q_akteursliste_master_md
relationship,HAT_AKTEURTYP,id,674,674,100.0,0,list[str]:3; str:671,yes,0,674,keep_minimum,P0,relationship identity handle required by current constraints,r_cbre__HAT_AKTEURTYP__at_unternehmen || r_gardiner_and_theobald__HAT_AKTEURTYP__at_unternehmen || r_cantillon__HAT_AKTEURTYP__at_unternehmen || r_abfallwirtschaftsbetriebe_muenster__HAT_AKTEURTYP__at_oeffentliche_institution
relationship,HAT_AKTEURTYP,previous_evidence_confidence,674,3,0.45,671,str:3,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",belegt
relationship,HAT_AKTEURTYP,review_run,674,27,4.01,647,str:27,,0,1,review_sparse,P2,sparse relationship property,2026-05-28_bauteilboersen_integration
relationship,HAT_AKTEURTYP,review_status,674,674,100.0,0,str:674,,0,1,review_keep_or_provenance,P1,may be real edge evidence/status; keep only if queried,needs_source_url_review
relationship,HAT_AKTEURTYP,source_resolution_status,674,674,100.0,0,str:674,,0,3,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",evidence_source_id_not_resolved_to_visible_source_url || needs_source_url_review || needs_exact_claim_source_review
relationship,HAT_AKTEURTYP,source_scope,674,214,31.75,460,str:214,,0,2,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",actor_registry || bauteilboerse_legacy_review
relationship,HAT_AKTEURTYP,source_status,674,647,95.99,27,str:647,,0,2,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",missing || candidate
relationship,HAT_AKTEURTYP,source_status_migration,674,647,95.99,27,str:647,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",mig_source_status_normalization_2026_05_28
relationship,HAT_AKTEURTYP,source_status_reason,674,647,95.99,27,str:647,,0,2,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",no_exact_url_binding_needs_review || candidate_urls_need_fact_review
relationship,HAT_AKTEURTYP,strict_source_url_cleanup,674,187,27.74,487,str:187,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",mig_strict_source_url_binding_cleanup_2026_05_23
relationship,HAT_AUFBEREITUNG,derivation_note,433,433,100.0,0,str:433,,0,3,review_domain_property,P3,domain-specific edge value,| r1: curated→source_curated (default reclassification) || | r1: derived=>topology_synthesized (catch-all: basis=legacy_migration) || | r1: derived=>topology_synthesized (catch-all: basis=controlled_vocab)
relationship,HAT_AUFBEREITUNG,evidence_basis,433,433,100.0,0,str:433,,0,3,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",cell_citation || legacy_migration || controlled_vocab
relationship,HAT_AUFBEREITUNG,evidence_cleanup_run,433,22,5.08,411,str:22,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",2026-05-28_belegt_confidence_conflict_cleanup
relationship,HAT_AUFBEREITUNG,evidence_confidence,433,433,100.0,0,str:433,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",unklar
relationship,HAT_AUFBEREITUNG,evidence_confidence_status,433,22,5.08,411,str:22,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",downgraded_pending_exact_source_url_review
relationship,HAT_AUFBEREITUNG,evidence_excerpt,433,70,16.17,363,str:70,,0,14,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN","| Zuschnitt, Bohren, Lochen und Maßanpassung von Stahl | `av_stahl_zuschnitt_bohrung` | Mechanisches Trennen und Bearbeiten zur Anpassung von Länge, Anschlusslochbild, Geometrie oder Einbausituation. | Stahl | Träger, P… || | Entrosten / Korrosionsbehandlung | `av_entrosten_korrosionsbehandlung` | Entfernen oder Stabilisieren von Korrosion einschließlich Reinigung, Passivierung, Korrosionsgradbewertung und Vorbereitung für Schutzsysteme. |… || BELEGT || | Sägen von Betonfertigteilen / Trennen nasser Verbindungen | `av_betonfertigteil_saegen` | Diamant- oder Seilsägen zum Lösen und Vereinzeln von Fertigteilen, insbesondere bei Nassfugen, Ortbetonergänzungen oder Verbund…"
relationship,HAT_AUFBEREITUNG,evidence_note,433,22,5.08,411,str:22,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",Former evidence_confidence=belegt was downgraded because source_status is not exact and the relationship still needs source URL / exact-claim review.
relationship,HAT_AUFBEREITUNG,evidence_origin,433,433,100.0,0,str:433,,0,2,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",source_curated || topology_synthesized
relationship,HAT_AUFBEREITUNG,evidence_quality,433,22,5.08,411,str:22,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",source_binding_not_exact
relationship,HAT_AUFBEREITUNG,evidence_source_id,433,433,100.0,0,str:433,,0,9,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",q_aufbereitungsverfahren_reused_building_elements_md || archive:Verbiest_Karreveld_Brussels.md (replicated from pre-split BG) || 55 Great Suffolk: ASBP case mentions coating renewal on reclaimed steel || mig_4_1
relationship,HAT_AUFBEREITUNG,id,433,433,100.0,0,str:433,,0,433,keep_minimum,P0,relationship identity handle required by current constraints,r_p_k118_kopfbau_halle_118_winterthur__HAT_AUFBEREITUNG__av_zuschnitt__research_inferred || r_p_bedzed_london_hackbridge__HAT_AUFBEREITUNG__av_entrosten_korrosionsbehandlung__research_inferred || r_bg_reuse_stahl_gelaender_verbiest_charleroi__HAT_AUFBEREITUNG__av_reinigung || r_bg_reuse_keramik_boden_verbiest_charleroi__HAT_AUFBEREITUNG__av_reinigung
relationship,HAT_AUFBEREITUNG,previous_evidence_confidence,433,22,5.08,411,str:22,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",belegt
relationship,HAT_AUFBEREITUNG,review_status,433,433,100.0,0,str:433,,0,1,review_keep_or_provenance,P1,may be real edge evidence/status; keep only if queried,needs_source_url_review
relationship,HAT_AUFBEREITUNG,source_resolution_status,433,433,100.0,0,str:433,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",needs_source_url_review
relationship,HAT_AUFBEREITUNG,source_scope,433,22,5.08,411,str:22,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",research_file_row
relationship,HAT_AUFBEREITUNG,source_status,433,433,100.0,0,str:433,,0,2,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",candidate || missing
relationship,HAT_AUFBEREITUNG,source_status_migration,433,433,100.0,0,str:433,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",mig_source_status_normalization_2026_05_28
relationship,HAT_AUFBEREITUNG,source_status_reason,433,433,100.0,0,str:433,,0,2,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",candidate_urls_need_fact_review || no_exact_url_binding_needs_review
relationship,HAT_AUFBEREITUNG,strict_source_url_cleanup,433,22,5.08,411,str:22,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",mig_strict_source_url_binding_cleanup_2026_05_23
relationship,HAT_AUFBEREITUNG,verification_attempts,433,22,5.08,411,int:22,,0,1,review_domain_property,P3,domain-specific edge value,1
relationship,HAT_AUFBEREITUNG,verification_method,433,22,5.08,411,str:22,,0,1,review_domain_property,P3,domain-specific edge value,skipped
relationship,HAT_AUFBEREITUNG,verification_notes,433,22,5.08,411,str:22,,0,1,review_domain_property,P3,domain-specific edge value,No ExternalLink reachable from this citation
relationship,HAT_AUFBEREITUNG,verification_score,433,22,5.08,411,float:22,,0,1,review_domain_property,P3,domain-specific edge value,0.0
relationship,HAT_AUFBEREITUNG,verification_status,433,22,5.08,411,str:22,,0,1,review_domain_property,P3,domain-specific edge value,no_url_node
relationship,HAT_BAUOBJEKTKLASSE,derivation_note,224,224,100.0,0,str:224,,0,2,review_domain_property,P3,domain-specific edge value,| r1: derived=>topology_synthesized (catch-all: basis=controlled_vocab) || | r1: derived=>topology_synthesized (catch-all: basis=legacy_migration)
relationship,HAT_BAUOBJEKTKLASSE,evidence_basis,224,224,100.0,0,str:224,,0,2,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",controlled_vocab || legacy_migration
relationship,HAT_BAUOBJEKTKLASSE,evidence_confidence,224,224,100.0,0,str:224,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",unklar
relationship,HAT_BAUOBJEKTKLASSE,evidence_origin,224,224,100.0,0,str:224,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",topology_synthesized
relationship,HAT_BAUOBJEKTKLASSE,evidence_source_id,224,224,100.0,0,str:224,,0,2,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",mig_4_1 || batch2_v2_import_2026-05-20
relationship,HAT_BAUOBJEKTKLASSE,id,224,224,100.0,0,str:224,,0,224,keep_minimum,P0,relationship identity handle required by current constraints,r_bw_55_great_suffolk_street_warehouse__HAT_BAUOBJEKTKLASSE__bok_gebaeude || r_bw_1_broadgate_london__HAT_BAUOBJEKTKLASSE__bok_gebaeude || r_bw_cleveland_steel_and_tubes_stock__HAT_BAUOBJEKTKLASSE__bok_depot_lager || r_bw_association_house_groeditz__HAT_BAUOBJEKTKLASSE__bok_gebaeude
relationship,HAT_BAUOBJEKTKLASSE,review_status,224,224,100.0,0,str:224,,0,1,review_keep_or_provenance,P1,may be real edge evidence/status; keep only if queried,needs_source_url_review
relationship,HAT_BAUOBJEKTKLASSE,source_resolution_status,224,224,100.0,0,str:224,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",needs_source_url_review
relationship,HAT_BAUOBJEKTKLASSE,source_status,224,224,100.0,0,str:224,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",missing
relationship,HAT_BAUOBJEKTKLASSE,source_status_migration,224,224,100.0,0,str:224,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",mig_source_status_normalization_2026_05_28
relationship,HAT_BAUOBJEKTKLASSE,source_status_reason,224,224,100.0,0,str:224,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",no_exact_url_binding_needs_review
relationship,HAT_BAUOBJEKTROLLE,derivation_note,225,225,100.0,0,str:225,,0,2,review_domain_property,P3,domain-specific edge value,| r1: derived=>topology_synthesized (catch-all: basis=controlled_vocab) || | r1: derived=>topology_synthesized (catch-all: basis=legacy_migration)
relationship,HAT_BAUOBJEKTROLLE,evidence_basis,225,225,100.0,0,str:225,,0,2,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",controlled_vocab || legacy_migration
relationship,HAT_BAUOBJEKTROLLE,evidence_confidence,225,225,100.0,0,str:225,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",unklar
relationship,HAT_BAUOBJEKTROLLE,evidence_origin,225,225,100.0,0,str:225,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",topology_synthesized
relationship,HAT_BAUOBJEKTROLLE,evidence_source_id,225,225,100.0,0,str:225,,0,2,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",mig_4_1 || batch2_v2_import_2026-05-20
relationship,HAT_BAUOBJEKTROLLE,id,225,225,100.0,0,str:225,,0,225,keep_minimum,P0,relationship identity handle required by current constraints,r_bw_55_great_suffolk_street_warehouse__HAT_BAUOBJEKTROLLE__bor_empfaengerobjekt || r_bw_1_broadgate_london__HAT_BAUOBJEKTROLLE__bor_donorobjekt || r_bw_cleveland_steel_and_tubes_stock__HAT_BAUOBJEKTROLLE__bor_zwischenlager || r_bw_association_house_groeditz__HAT_BAUOBJEKTROLLE__bor_empfaengerobjekt
relationship,HAT_BAUOBJEKTROLLE,review_status,225,225,100.0,0,str:225,,0,1,review_keep_or_provenance,P1,may be real edge evidence/status; keep only if queried,needs_source_url_review
relationship,HAT_BAUOBJEKTROLLE,source_resolution_status,225,225,100.0,0,str:225,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",needs_source_url_review
relationship,HAT_BAUOBJEKTROLLE,source_status,225,225,100.0,0,str:225,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",missing
relationship,HAT_BAUOBJEKTROLLE,source_status_migration,225,225,100.0,0,str:225,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",mig_source_status_normalization_2026_05_28
relationship,HAT_BAUOBJEKTROLLE,source_status_reason,225,225,100.0,0,str:225,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",no_exact_url_binding_needs_review
relationship,HAT_BAUPRODUKTSTATUS,derivation_note,65,65,100.0,0,str:65,,0,1,review_domain_property,P3,domain-specific edge value,| r1: derived=>topology_synthesized (catch-all: basis=legacy_migration)
relationship,HAT_BAUPRODUKTSTATUS,evidence_basis,65,65,100.0,0,str:65,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",legacy_migration
relationship,HAT_BAUPRODUKTSTATUS,evidence_confidence,65,65,100.0,0,str:65,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",unklar
relationship,HAT_BAUPRODUKTSTATUS,evidence_excerpt,65,65,100.0,0,str:65,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",BELEGT
relationship,HAT_BAUPRODUKTSTATUS,evidence_origin,65,65,100.0,0,str:65,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",topology_synthesized
relationship,HAT_BAUPRODUKTSTATUS,evidence_source_id,65,65,100.0,0,str:65,,0,5,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",Archive (55_Great_Suffolk_Street_London.md): CE marking documented; ASBP case study confirms EN 1090 conformity route. || Same-site reuse (donor Bauwerk = receiver Bauwerk via existing AUS_BAUWERK + EINGEBAUT_IN rels) || Boulder Ordinance 8366 + IBC 104.11 alternative materials route (research: bauteilreuse_legal_regime_matrix.md). || Archive (Brent_Cross_Town_Primary_Substation_London.md): UKCA marking documented post-Brexit.
relationship,HAT_BAUPRODUKTSTATUS,id,65,65,100.0,0,str:65,,0,65,keep_minimum,P0,relationship identity handle required by current constraints,r_bg_reuse_stahl_mehrere_55gss_external_core__HAT_BAUPRODUKTSTATUS__bps_ce_hen || r_bg_reuse_holz_fassade_botanique__HAT_BAUPRODUKTSTATUS__bps_bestand_no_status || r_bg_retained_mehrere_mehrere_botanique_main_structure__HAT_BAUPRODUKTSTATUS__bps_bestand_no_status || r_bg_reuse_stahl_traeger_boulder_hospital_stockpile__HAT_BAUPRODUKTSTATUS__bps_ibc_104_11_alternative
relationship,HAT_BAUPRODUKTSTATUS,review_status,65,65,100.0,0,str:65,,0,1,review_keep_or_provenance,P1,may be real edge evidence/status; keep only if queried,needs_source_url_review
relationship,HAT_BAUPRODUKTSTATUS,source_resolution_status,65,65,100.0,0,str:65,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",needs_source_url_review
relationship,HAT_BAUPRODUKTSTATUS,source_status,65,65,100.0,0,str:65,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",missing
relationship,HAT_BAUPRODUKTSTATUS,source_status_migration,65,65,100.0,0,str:65,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",mig_source_status_normalization_2026_05_28
relationship,HAT_BAUPRODUKTSTATUS,source_status_reason,65,65,100.0,0,str:65,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",no_exact_url_binding_needs_review
relationship,HAT_BAUSYSTEM,derivation_note,64,64,100.0,0,str:64,,0,1,review_domain_property,P3,domain-specific edge value,| r1: derived=>topology_synthesized (catch-all: basis=controlled_vocab)
relationship,HAT_BAUSYSTEM,evidence_basis,64,64,100.0,0,str:64,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",controlled_vocab
relationship,HAT_BAUSYSTEM,evidence_confidence,64,64,100.0,0,str:64,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",unklar
relationship,HAT_BAUSYSTEM,evidence_origin,64,64,100.0,0,str:64,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",topology_synthesized
relationship,HAT_BAUSYSTEM,evidence_source_id,64,64,100.0,0,str:64,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",mig_4_1
relationship,HAT_BAUSYSTEM,id,64,64,100.0,0,str:64,,0,64,keep_minimum,P0,relationship identity handle required by current constraints,r_bw_iw73_6_mass_housing_donor__HAT_BAUSYSTEM__bsys_plattenbau || r_bg_reuse_beton_mehrere_bestandverplanzung_betonfertigteil_paneele__HAT_BAUSYSTEM__bsys_betonfertigteil_system || r_bg_reuse_stahlbeton_mehrere_big_dig_house_inverset_panels__HAT_BAUSYSTEM__bsys_betonfertigteil_system || r_bg_reuse_stahlbeton_decke_broethen_p2_deckenplatten__HAT_BAUSYSTEM__bsys_p2_plattenbausystem
relationship,HAT_BAUSYSTEM,review_status,64,64,100.0,0,str:64,,0,1,review_keep_or_provenance,P1,may be real edge evidence/status; keep only if queried,needs_source_url_review
relationship,HAT_BAUSYSTEM,source_resolution_status,64,64,100.0,0,str:64,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",needs_source_url_review
relationship,HAT_BAUSYSTEM,source_status,64,64,100.0,0,str:64,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",missing
relationship,HAT_BAUSYSTEM,source_status_migration,64,64,100.0,0,str:64,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",mig_source_status_normalization_2026_05_28
relationship,HAT_BAUSYSTEM,source_status_reason,64,64,100.0,0,str:64,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",no_exact_url_binding_needs_review
relationship,HAT_BAUTEILEBENE,derivation_note,359,359,100.0,0,str:359,,0,2,review_domain_property,P3,domain-specific edge value,| r1: derived=>topology_synthesized (catch-all: basis=legacy_migration) || | r1: derived=>topology_synthesized (catch-all: basis=controlled_vocab)
relationship,HAT_BAUTEILEBENE,evidence_basis,359,359,100.0,0,str:359,,0,2,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",legacy_migration || controlled_vocab
relationship,HAT_BAUTEILEBENE,evidence_confidence,359,359,100.0,0,str:359,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",unklar
relationship,HAT_BAUTEILEBENE,evidence_excerpt,359,49,13.65,310,str:49,,0,2,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",INFER || BELEGT
relationship,HAT_BAUTEILEBENE,evidence_origin,359,359,100.0,0,str:359,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",topology_synthesized
relationship,HAT_BAUTEILEBENE,evidence_source_id,359,359,100.0,0,str:359,,0,5,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",archive:Verbiest_Karreveld_Brussels.md (replicated from pre-split BG) || batch2_v2_phase26_2026-05-20 || mig_4_1 || batch2_v2_import_2026-05-20
relationship,HAT_BAUTEILEBENE,id,359,359,100.0,0,str:359,,0,359,keep_minimum,P0,relationship identity handle required by current constraints,r_bg_reuse_stahl_gelaender_verbiest_charleroi__HAT_BAUTEILEBENE__be_bauteilgruppe || r_bg_reuse_keramik_boden_verbiest_charleroi__HAT_BAUTEILEBENE__be_bauteilgruppe || r_bg_reuse_naturstein_wand_verbiest_charleroi__HAT_BAUTEILEBENE__be_bauteilgruppe || r_bg_reuse_stahl_mehrere_55gss_external_core__HAT_BAUTEILEBENE__be_bauteilgruppe
relationship,HAT_BAUTEILEBENE,review_status,359,359,100.0,0,str:359,,0,1,review_keep_or_provenance,P1,may be real edge evidence/status; keep only if queried,needs_source_url_review
relationship,HAT_BAUTEILEBENE,source_resolution_status,359,359,100.0,0,str:359,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",needs_source_url_review
relationship,HAT_BAUTEILEBENE,source_status,359,359,100.0,0,str:359,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",missing
relationship,HAT_BAUTEILEBENE,source_status_migration,359,359,100.0,0,str:359,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",mig_source_status_normalization_2026_05_28
relationship,HAT_BAUTEILEBENE,source_status_reason,359,359,100.0,0,str:359,,0,1,review_keep_or_source_edge,P1,"edge provenance can be valid, but normalize to source_type/source_detail or BELEGT_IN",no_exact_url_binding_needs_review
relationship,HAT_BAUTEILGRUPPE,derivation_note,356,356,100.0,0,str:356,,0,2,review_domain_property,P3,domain-specific edge value,| r1: derived=>topology_synthesized (catch-all: basis=controlled_vocab) || promoted derived->curated by mig_repair_4_1_q1 (criterion: BG carries both FROM_DONOR and INTO_RECEIVER AND Projekt anchored to case_markdown dossier) | r1: curated→topology_synthesized (Repair D Q1 promotion was a rela…
