entity,group,property,total_in_group,nodes_or_rels_with_property,coverage_pct,missing_count,types,type_drift,empty_count,unique_values_seen_cap_1001,action,priority,reason,sample_values
node,Dossier,source_resolution_status,97,97,100.0,0,str:97,,0,3,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",needs_source_url_review || single_url_from_legacy_zitiert_quelle || trusted_incident_relationship_source_urls
node,Dossier,source_scope,97,95,97.94,2,str:95,,0,3,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",source_trace_review || external_reference || case_markdown
node,Dossier,source_url,97,2,2.06,95,str:2,,0,2,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",https://vb.nweurope.eu/projects/project-search/fcrbe-facilitating-the-circulation-of-reclaimed-building-elements-in-northwestern-europe || https://vandkunsten.com/en
node,Dossier,source_url_node_ids,97,97,100.0,0,list[str]:97,,0,97,review_relationship_duplicate,P0,likely duplicates graph topology; replace with relationships or aliases only if needed,"[""q_url_aeef5e8ee66234ee"",""q_url_f528c30f69536ba7"",""q_url_7ded61fad1227a2f"",""q_url_5368eaa41895c58f"",""q_url_4abfee065519483e"",""q_url_c5f78818626b5283"",""q_url_f3965d94e688bb75"",""q_url_102a0583e17b8f4a"",""q_url_b2795625396… || [""q_schaerenmoosstrasse_zuerich_projekt_menage_a_trois_s1"",""q_schaerenmoosstrasse_zuerich_projekt_menage_a_trois_s2"",""q_url_aeef5e8ee66234ee"",""q_url_f528c30f69536ba7"",""q_url_7ded61fad1227a2f"",""q_url_5368eaa41895c58f"",""q… || [""q_umar_unit_nest_empa_duebendorf_s1"",""q_umar_unit_nest_empa_duebendorf_s2"",""q_umar_unit_nest_empa_duebendorf_s3"",""q_umar_unit_nest_empa_duebendorf_s4"",""q_umar_unit_nest_empa_duebendorf_s5"",""q_umar_unit_nest_empa_duebe… || [""q_elementa_walkeweg_basel_s1"",""q_elementa_walkeweg_basel_s2"",""q_elementa_walkeweg_basel_s3"",""q_elementa_walkeweg_basel_s4"",""q_elementa_walkeweg_basel_s5"",""q_elementa_walkeweg_basel_s6"",""q_elementa_walkeweg_basel_s7"",""…"
node,Dossier,source_urls,97,70,72.16,27,list[str]:70,,0,70,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag","[""https://doi.org/10.1016/j.jclepro.2022.135235"",""https://innowest-brandenburg.de/beitraege/Bachelorarbeit-plattenbautyp-wbs-70"",""https://www.bft-international.com/de/artikel/wiederverwendung-von-betonfertigteilplatten-… || [""https://doi.org/10.1016/j.jclepro.2022.135235"",""https://www.welt.de/print-wams/article134693/Waende-mit-Vorleben.html"",""https://innowest-brandenburg.de/beitraege/Bachelorarbeit-plattenbautyp-wbs-70"",""https://baustatik… || [""https://www.sciencedirect.com/science/article/pii/S0959652622048090"",""https://www.deutschlandfunkkultur.de/abbruch-und-aufbau-100.html"",""https://taz.de/Die-Wiedergeburt-der-Platte/!493469/"",""https://www.sciencedirect.… || [""https://olympiapark.muenchen.de/en/olympiapark/olympisches-dorf.html""]"
node,Dossier,strict_candidate_url_array_cleanup,97,40,41.24,57,str:40,,0,1,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",mig_strict_candidate_url_array_cleanup_2026_05_23
node,Dossier,strict_invalid_url_cleanup,97,70,72.16,27,str:70,,0,1,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",mig_strict_invalid_url_cleanup_2026_05_23
node,Dossier,strict_source_url_cleanup,97,95,97.94,2,str:95,,0,1,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",mig_strict_source_url_binding_cleanup_2026_05_23
node,Dossier,text_content_chars_pre_strip,97,97,100.0,0,int:97,,0,93,review_domain_property,P3,domain-specific value; decide per label,103604 || 19777 || 10491 || 44381
node,Dossier,text_content_retry_result,97,5,5.15,92,str:5,,0,1,review_domain_property,P3,domain-specific value; decide per label,resolved
node,DossierEntityTarget,created_at_utc,2591,2591,100.0,0,str:2591,,0,265,review_domain_property,P3,domain-specific value; decide per label,2026-05-22T15:56:47.248320+00:00 || 2026-05-22T15:56:47.511976+00:00 || 2026-05-22T15:56:47.444683+00:00 || 2026-05-22T15:56:47.521064+00:00
node,DossierEntityTarget,entity_type,2591,2591,100.0,0,str:2591,,0,48,review_domain_property,P3,domain-specific value; decide per label,bauteil || prozessphase || thema || kennwert
node,DossierEntityTarget,entity_value,2591,2591,100.0,0,str:2591,,0,1001,review_domain_property,P3,domain-specific value; decide per label,Bestandslagerhaus || Fassadenbekleidung externer Kern || Schadstoffprüfung || Rückbau/Ausbau
node,DossierEntityTarget,entity_value_norm,2591,2591,100.0,0,str:2591,,0,1001,review_domain_property,P3,domain-specific value; decide per label,bestandslagerhaus || fassadenbekleidung externer kern || schadstoffprufung || ruckbau ausbau
node,DossierEntityTarget,exact_match_candidate_ids,2591,2591,100.0,0,list[]:2282; list[str]:309,yes,2282,292,review_relationship_duplicate,P0,likely duplicates graph topology; replace with relationships or aliases only if needed,"[] || [""la_brandschutz""] || [""bg_reuse_mehrere_decke_plattenvereinigung_deckenelemente""] || [""phase_planung""]"
node,DossierEntityTarget,exact_match_label,2591,306,11.81,2285,str:306,,0,13,review_domain_property,P3,domain-specific value; decide per label,Leistungsanforderung || Bauteilgruppe || Prozessphase || Projekt
node,DossierEntityTarget,exact_match_node_id,2591,306,11.81,2285,str:306,,0,289,review_relationship_duplicate,P0,likely duplicates graph topology; replace with relationships or aliases only if needed,la_brandschutz || bg_reuse_mehrere_decke_plattenvereinigung_deckenelemente || phase_planung || p_55_great_suffolk_street_london
node,DossierEntityTarget,id,2591,2591,100.0,0,str:2591,,0,1001,keep_minimum,P0,identity handle required by constraints and patch tooling,det_83190834155e588a7987dec0 || det_cc2a84349ab1701eb19f00a6 || det_73a7e06ebff7cda7ae34641c || det_4f3a2b774c564ec7a97596ad
node,DossierEntityTarget,name,2591,2591,100.0,0,str:2591,,0,1001,keep_minimum,P0,human caption / browser display,Bestandslagerhaus || Fassadenbekleidung externer Kern || Schadstoffprüfung || Rückbau/Ausbau
node,DossierEntityTarget,review_status,2591,2591,100.0,0,str:2591,,0,3,review_domain_property,P3,domain-specific value; decide per label,unresolved_no_exact_match || exact_unique_candidate || exact_ambiguous_candidates
node,DossierEntityTarget,source_scope,2591,2591,100.0,0,str:2591,,0,1,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",dossier_entity_target
node,DossierEntityTarget,unfolding_kind,2591,2591,100.0,0,str:2591,,0,1,review_domain_property,P3,domain-specific value; decide per label,dossier_row
node,ExternalLink,evidence_basis,5017,3571,71.18,1446,str:3571,,0,4,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",markdown_link_extraction || bare_url_extraction || pre_existing_quelle_url || edge_excerpt_extraction
node,ExternalLink,evidence_confidence,5017,3571,71.18,1446,str:3571,,0,1,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",belegt
node,ExternalLink,evidence_origin,5017,3571,71.18,1446,str:3571,,0,1,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",source_curated
node,ExternalLink,evidence_source_id,5017,3571,71.18,1446,str:3571,,0,799,review_relationship_duplicate,P0,likely duplicates graph topology; replace with relationships or aliases only if needed,q_research_reuse_knowledge_graph_coverage_audit_md || q_research_aufbereitungsverfahren_reused_building_elements_md || q_research_bauteilreuse_legal_regime_matrix_md || q_research_circular_construction_economics_kg_md
node,ExternalLink,id,5017,5017,100.0,0,str:5017,,0,1001,keep_minimum,P0,identity handle required by constraints and patch tooling,q_url_4355c6af7f5e034ee6866841bf19ea11 || q_url_d7a72171312d05683570e279b9b59fe0 || q_ext_nmbu_brage_unit_no_nmbu_xmlui_handle_11250_3079873 || q_ext_kommunikasjon_ntb_no_pressemelding_17906148_kommunalminister__orges_forste_storskala_ombruksbygg_publisherid_16126567
node,ExternalLink,invalid_candidate_source_urls,5017,32,0.64,4985,list[str]:32,,0,32,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag","[""https://t""] || [""https://olympiap""] || [""https://projecta""] || [""https://pr""]"
node,ExternalLink,invalid_source_url,5017,32,0.64,4985,str:32,,0,32,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",https://t || https://olympiap || https://projecta || https://pr
node,ExternalLink,name,5017,1446,28.82,3571,str:1446,,0,996,keep_minimum,P0,human caption / browser display,NMBU thesis: Muligheter med ombruk av prefabrikkerte betongelementer.** || Entra press release via NTB: Öffnung KA13.** || FutureBuilt Findings Report PDF: Reuse and transformation / KA13.** || University thesis excerpt on reused HCS in KA13.**
node,ExternalLink,primary_source_url,5017,1406,28.02,3611,str:1406,,0,817,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",https://nmbu.brage.unit.no/nmbu-xmlui/handle/11250/3079873 || https://kommunikasjon.ntb.no/pressemelding/17906148/kommunalministeren-apnet-norges-forste-storskala-ombruksbygg?publisherId=16126567 || https://www.futurebuilt.no/assets/originals/download/75a48b7634efe5970abe0f09403f3e45.pdf || https://uis.brage.unit.no/uis-xmlui/bitstream/handle/11250/3136867/no.uis%3Ainspera%3A232787794%3A233624667.pdf
node,ExternalLink,quelltyp,5017,5017,100.0,0,str:5017,,0,3,keep_minimum,P1,minimum source identity / retrieval locator,external_link || external_reference || external_link_from_actor_registry
node,ExternalLink,source_count,5017,1406,28.02,3611,int:1406,,0,1,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",1
node,ExternalLink,source_file,5017,319,6.36,4698,str:319,,0,1,keep_minimum,P1,minimum source identity / retrieval locator,akteursliste_master.md
node,ExternalLink,source_resolution_status,5017,1601,31.91,3416,str:1601,,0,2,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",single_url_from_legacy_zitiert_quelle || trusted_incident_relationship_source_urls
node,ExternalLink,source_scope,5017,824,16.42,4193,str:824,,0,4,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",mig_2_7_external_sources || research_file_url || external_reference || actor_registry
node,ExternalLink,source_url,5017,1569,31.27,3448,str:1569,,0,951,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",https://nmbu.brage.unit.no/nmbu-xmlui/handle/11250/3079873 || https://kommunikasjon.ntb.no/pressemelding/17906148/kommunalministeren-apnet-norges-forste-storskala-ombruksbygg?publisherId=16126567 || https://www.futurebuilt.no/assets/originals/download/75a48b7634efe5970abe0f09403f3e45.pdf || https://uis.brage.unit.no/uis-xmlui/bitstream/handle/11250/3136867/no.uis%3Ainspera%3A232787794%3A233624667.pdf
node,ExternalLink,source_url_node_ids,5017,1601,31.91,3416,list[str]:1601,,0,1001,review_relationship_duplicate,P0,likely duplicates graph topology; replace with relationships or aliases only if needed,"[""q_url_c8790eca26733521""] || [""q_url_5de14127acc58b64""] || [""q_url_5610dfaf580f1fbb""] || [""q_url_db6d4ae7bc53bdad""]"
node,ExternalLink,source_urls,5017,1406,28.02,3611,list[str]:1406,,0,817,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag","[""https://nmbu.brage.unit.no/nmbu-xmlui/handle/11250/3079873""] || [""https://kommunikasjon.ntb.no/pressemelding/17906148/kommunalministeren-apnet-norges-forste-storskala-ombruksbygg?publisherId=16126567""] || [""https://www.futurebuilt.no/assets/originals/download/75a48b7634efe5970abe0f09403f3e45.pdf""] || [""https://uis.brage.unit.no/uis-xmlui/bitstream/handle/11250/3136867/no.uis%3Ainspera%3A232787794%3A233624667.pdf""]"
node,ExternalLink,strict_invalid_url_cleanup,5017,30,0.6,4987,str:30,,0,1,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",mig_strict_invalid_url_cleanup_2026_05_23
node,ExternalLink,strict_node_url_array_cleanup,5017,32,0.64,4985,str:32,,0,1,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",mig_strict_node_url_array_cleanup_2026_05_23
node,ExternalLink,strict_source_url_cleanup,5017,30,0.6,4987,str:30,,0,1,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",mig_strict_source_url_binding_cleanup_2026_05_23
node,ExternalLink,title,5017,3764,75.02,1253,str:3764,,2686,636,keep_minimum,P1,minimum source identity / retrieval locator,ReCreate || STRUCTUREmag || ICLEI circular procurement case collection || UIA journal PDF
node,ExternalLink,url,5017,5017,100.0,0,str:5017,,0,1001,keep_minimum,P1,minimum source identity / retrieval locator,https://maryon.ch/v2/wp-content/uploads/2023.Juni_ARCH_EN.pdf || https://www.ark.fi/en/2024/02/a-pioneer-of-the-circular-economy || https://nmbu.brage.unit.no/nmbu-xmlui/handle/11250/3079873 || https://kommunikasjon.ntb.no/pressemelding/17906148/kommunalministeren-apnet-norges-forste-storskala-ombruksbygg?publisherId=16126567
node,ExternalLink,url_content_length_bytes,5017,1991,39.69,3026,int:1991,,0,785,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",139176 || 13482991 || 3063 || 85395
node,ExternalLink,url_content_type,5017,2289,45.62,2728,str:2289,,0,3,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",text/html || application/pdf || text/plain
node,ExternalLink,url_final_url,5017,2631,52.44,2386,str:2631,,0,1001,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",https://nmbu.brage.unit.no/nmbu-xmlui/handle/11250/3079873 || https://kommunikasjon.ntb.no/pressemelding/17906148/kommunalministeren-apnet-norges-forste-storskala-ombruksbygg?publisherId=16126567 || https://www.futurebuilt.no/assets/originals/download/75a48b7634efe5970abe0f09403f3e45.pdf || https://uis.brage.unit.no/uis-xmlui/bitstream/handle/11250/3136867/no.uis%3Ainspera%3A232787794%3A233624667.pdf
node,ExternalLink,url_http_code,5017,2300,45.84,2717,int:2300,,0,7,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",200 || 403 || 404 || 525
node,ExternalLink,url_origin,5017,5017,100.0,0,str:5017,,0,5,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",research_md_link || pre_existing_quelle || dossier_md_link || dossier_bare_url
node,ExternalLink,url_redirect_chain,5017,2631,52.44,2386,list[]:1827; list[str]:804,yes,1827,305,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag","[] || [""https://munin.uit.no/bitstream/handle/10037/23335/thesis.pdf"",""https://hdl.handle.net/10037/23335""] || [""https://circon.graennibyggd.is/en/examples""] || [""https://www.nakam.info/en/works/kamikatsu0""]"
node,ExternalLink,url_server_header,5017,2010,40.06,3007,str:2010,,6,59,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",CloudFront || nginx || AmazonS3 || cloudflare
node,ExternalLink,url_status,5017,2631,52.44,2386,str:2631,,0,8,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",dns_failure || reachable_2xx || dead_4xx || blocked_by_robots
node,ExternalLink,url_user_agent,5017,2631,52.44,2386,str:2631,,0,1,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",mit-bestand-source-prober/1.0 (research-graph; contact: kinan.sarak@gmail.com)
node,ExternalLink,url_wayback_attempted,5017,2631,52.44,2386,bool:2631,,0,2,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",true || false
node,ExternalLink,url_wayback_snapshot,5017,219,4.37,4798,str:219,,0,95,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",http://web.archive.org/web/20250908224821/https://nmbu.brage.unit.no/nmbu-xmlui/handle/11250/3079873 || http://web.archive.org/web/20260216000506/https://www.washingtonpost.com/climate-solutions/interactive/2022/japan-zero-carbon-village-climate/ || http://web.archive.org/web/20240704094810/https://www.bellastock.com/projets/resilience/ || http://web.archive.org/web/20240224223007/https://www.construction21.org/france/case-studies/h/resilience-la-ferme-des-possibles.html
node,ExternalLink,url_wayback_timestamp,5017,219,4.37,4798,str:219,,0,95,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",20250908224821 || 20260216000506 || 20240704094810 || 20240224223007
node,Funktionswechsel,id,6,6,100.0,0,str:6,,0,6,keep_minimum,P0,identity handle required by constraints and patch tooling,fw_dekorative_funktion || fw_gleiche_funktion || fw_konstruktive_funktion || fw_neue_funktion
node,Funktionswechsel,name,6,6,100.0,0,str:6,,0,6,keep_minimum,P0,human caption / browser display,Dekorative_Funktion || Gleiche_Funktion || Konstruktive_Funktion || Neue_Funktion
node,Funktionswechsel,source_scope,6,6,100.0,0,str:6,,0,1,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",controlled_vocab_seed
node,Geltungsbereich,evidence_basis,6,6,100.0,0,str:6,,0,1,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",official_web_audit
node,Geltungsbereich,evidence_confidence,6,6,100.0,0,str:6,,0,2,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",belegt || teilweise_belegt
node,Geltungsbereich,evidence_origin,6,6,100.0,0,str:6,,0,1,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",source_curated
node,Geltungsbereich,evidence_source_id,6,6,100.0,0,str:6,,0,1,review_relationship_duplicate,P0,likely duplicates graph topology; replace with relationships or aliases only if needed,scope_audit_2026_05_31
node,Geltungsbereich,id,6,6,100.0,0,str:6,,0,6,keep_minimum,P0,identity handle required by constraints and patch tooling,geltungsbereich_ukca_grossbritannien || geltungsbereich_eu_regulierung || geltungsbereich_cen_ts_europaeisch || geltungsbereich_en_cen_cenelec_mitglieder
node,Geltungsbereich,name,6,6,100.0,0,str:6,,0,6,keep_minimum,P0,human caption / browser display,UKCA in Grossbritannien || EU-Regulierung || CEN Technical Specification europaeischer Deliverable-Raum || EN in CEN/CENELEC Mitgliedslaendern
node,Geltungsbereich,scope_note,6,6,100.0,0,str:6,,0,6,review_domain_property,P3,domain-specific value; decide per label,"Great Britain market context for UKCA and continued CE recognition under UK rules. || EU regulation scope for Union-level legal regimes such as the EU Taxonomy. || European CEN/CENELEC technical specification deliverable, no country-level fanout asserted in this correction batch. || EN wird von den nationalen CEN/CENELEC-Mitgliedern als nationaler Standard umgesetzt."
node,Geltungsbereich,scope_system,6,6,100.0,0,str:6,,0,5,review_domain_property,P3,domain-specific value; decide per label,UKCA || EU || CEN/CENELEC || Eurocodes
node,Geltungsbereich,scope_type,6,6,100.0,0,str:6,,0,4,review_domain_property,P3,domain-specific value; decide per label,legal_market_scope || legal_regulation_scope || standardization_deliverable || standard_adoption
node,Geltungsbereich,source_scope,6,6,100.0,0,str:6,,0,1,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",scope_audit_2026_05_31
node,Geschaeftsmodell,id,5,5,100.0,0,str:5,,0,5,keep_minimum,P0,identity handle required by constraints and patch tooling,gm_shop_eigenstock || gm_marketplace_vermittlung || gm_dienstleistung_urban_mining || gm_saas_inventar_plattform
node,Geschaeftsmodell,name,5,5,100.0,0,str:5,,0,5,keep_minimum,P0,human caption / browser display,Shop mit Eigenstock || Multi-Vendor-Marktplatz || Urban-Mining-Dienstleister mit Verkaufskanal || SaaS-Inventarplattform
node,Geschaeftsmodell,review_run,5,5,100.0,0,str:5,,0,1,review_domain_property,P3,domain-specific value; decide per label,bauteilboersen_finalest_30_2026_05_31
node,Geschaeftsmodell,source_scope,5,5,100.0,0,str:5,,0,1,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",controlled_vocab_seed
node,Huerde,id,28,28,100.0,0,str:28,,0,28,keep_minimum,P0,identity handle required by constraints and patch tooling,h_akzeptanzproblem || h_anschlussproblem || h_aufbereitungsaufwand || h_ausschreibungsproblem
node,Huerde,name,28,28,100.0,0,str:28,,0,28,keep_minimum,P0,human caption / browser display,Akzeptanzproblem || Anschlussproblem || Aufbereitungsaufwand || Ausschreibungsproblem
node,Huerde,review_status,28,28,100.0,0,str:28,,0,1,review_domain_property,P3,domain-specific value; decide per label,needs_source_url_review
node,Huerde,source_resolution_status,28,28,100.0,0,str:28,,0,1,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",needs_source_url_review
node,Huerde,source_scope,28,28,100.0,0,str:28,,0,1,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",controlled_vocab_seed
node,HuerdeKategorie,id,10,10,100.0,0,str:10,,0,10,keep_minimum,P0,identity handle required by constraints and patch tooling,hk_technisch || hk_rechtlich || hk_wirtschaftlich || hk_logistisch
node,HuerdeKategorie,name,10,10,100.0,0,str:10,,0,10,keep_minimum,P0,human caption / browser display,Technisch || Rechtlich || Wirtschaftlich || Logistisch
node,HuerdeKategorie,source_scope,10,10,100.0,0,str:10,,0,1,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",controlled_vocab_seed
node,Kennwert,bilanzgrenze,255,214,83.92,41,str:214,,0,129,keep_or_model_fact,P1,literal quantitative fact; keep unless moved to relation model,Neuer externer Kern || Stahl des externen Kerns || — || unbekannt
node,Kennwert,category,255,255,100.0,0,str:255,,0,3,review_domain_property,P3,domain-specific value; decide per label,reuse_share || co2_saving || cost
node,Kennwert,einheit,255,255,100.0,0,str:255,,0,46,keep_or_model_fact,P1,literal quantitative fact; keep unless moved to relation model,% || t || t CO₂ / CO₂e || —
node,Kennwert,fact_index,255,255,100.0,0,int:255,,0,7,keep_or_model_fact,P1,literal quantitative fact; keep unless moved to relation model,0 || 1 || 2 || 3
node,Kennwert,id,255,255,100.0,0,str:255,,0,255,keep_minimum,P0,identity handle required by constraints and patch tooling,kw_p_55_great_suffolk_street_london_reuse_share_0 || kw_p_55_great_suffolk_street_london_reuse_share_1 || kw_p_55_great_suffolk_street_london_co2_saving_0 || kw_p_55_great_suffolk_street_london_cost_0
node,Kennwert,invalid_candidate_source_urls,255,88,34.51,167,list[str]:88,,0,20,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag","[""""] || [""https://olympiap""] || [""https://projecta"",""https://pr""] || [""https://dutchdes""]"
node,Kennwert,kennwert,255,255,100.0,0,str:255,,0,110,keep_or_model_fact,P1,literal quantitative fact; keep unless moved to relation model,reuse_anteil_prozent || Anteil reused steel am Kernstahl || co2_einsparung_t || CO₂-Einsparung Stahlreuse
node,Kennwert,method,255,214,83.92,41,str:214,,0,84,keep_or_model_fact,P1,literal quantitative fact; keep unless moved to relation model,20.35/20.98 t || Vergleich zu A1-A3 2.5 kgCO₂e/kg steel || — || unbekannt
node,Kennwert,primary_source_url,255,52,20.39,203,str:52,,0,32,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",https://www.nationalestaalprijs.nl/project/biopartner-5 || https://www.construction21.org/france/case-studies/h/pavillon-de-sanitaires-du-chiro-d-itterbeek.html || https://www.ekopolis.fr/operations-batiment/la-ferme-du-rail || https://www.construction21.org/france/case-studies/h/la-grande-halle-de-colombelles.html
node,Kennwert,review_status,255,203,79.61,52,str:203,,0,1,review_domain_property,P3,domain-specific value; decide per label,needs_source_url_review
node,Kennwert,source_count,255,52,20.39,203,int:52,,0,1,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",1
node,Kennwert,source_id,255,214,83.92,41,str:214,,0,98,review_relationship_duplicate,P0,likely duplicates graph topology; replace with relationships or aliases only if needed,q_55_great_suffolk_street_london_md || q_association_house_groeditz_md || q_association_house_plauen_md || q_awm_muenster_circular_office_md
node,Kennwert,source_resolution_status,255,255,100.0,0,str:255,,0,2,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",needs_source_url_review || trusted_incident_relationship_source_urls
node,Kennwert,source_scope,255,255,100.0,0,str:255,,0,3,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",r4_reuse_share || r4_co2_saving || r4_cost
node,Kennwert,source_urls,255,52,20.39,203,list[str]:52,,0,32,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag","[""https://www.nationalestaalprijs.nl/project/biopartner-5""] || [""https://www.construction21.org/france/case-studies/h/pavillon-de-sanitaires-du-chiro-d-itterbeek.html""] || [""https://www.ekopolis.fr/operations-batiment/la-ferme-du-rail""] || [""https://www.construction21.org/france/case-studies/h/la-grande-halle-de-colombelles.html""]"
node,Kennwert,strict_candidate_url_array_cleanup,255,88,34.51,167,str:88,,0,1,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",mig_strict_candidate_url_array_cleanup_2026_05_23
node,Kennwert,strict_invalid_url_cleanup,255,52,20.39,203,str:52,,0,1,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",mig_strict_invalid_url_cleanup_2026_05_23
node,Kennwert,strict_source_url_cleanup,255,214,83.92,41,str:214,,0,1,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",mig_strict_source_url_binding_cleanup_2026_05_23
node,Kennwert,wert,255,154,60.39,101,float:154,,0,105,keep_or_model_fact,P1,literal quantitative fact; keep unless moved to relation model,97.0 || 50.0 || 2.5 || 7.0
node,Kennwert,wert_max,255,3,1.18,252,float:3,,0,3,review_sparse,P2,sparse property; verify it is not one-off import residue,40.0 || 6.0 || 792.0
node,Kennwert,wert_min,255,3,1.18,252,float:3,,0,3,review_sparse,P2,sparse property; verify it is not one-off import residue,30.0 || 5.0 || 458.0
node,Kennwert,wert_text,255,255,100.0,0,str:255,,0,140,keep_or_model_fact,P1,literal quantitative fact; keep unless moved to relation model,97 || 50 || ca. 50 || unbekannt
node,LCAModule,en15978_code,5,5,100.0,0,str:5,,0,5,review_domain_property,P3,domain-specific value; decide per label,A1_A3 || A4_A5 || B || C1_C4
node,LCAModule,evidence_basis,5,5,100.0,0,str:5,,0,1,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",controlled_vocab
node,LCAModule,evidence_confidence,5,5,100.0,0,str:5,,0,1,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",belegt
node,LCAModule,evidence_origin,5,5,100.0,0,str:5,,0,1,move_to_provenance_model,P1,"provenance should be on Quelle/BELEGT_IN/relationship provenance, not semantic node bag",source_curated
node,LCAModule,evidence_source_id,5,5,100.0,0,str:5,,0,1,review_relationship_duplicate,P0,likely duplicates graph topology; replace with relationships or aliases only if needed,q_en_15978_lifecycle_modules
